,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
21302,2,3,6,4,7,0,5,1,8,0.678336647709427,1.7530612423846796,100.0,-4.263256414560601e-16,0.0,"Khoekhoe, Nama (Khoe-Kwadi)",africa,real,2
21170,4,7,2,3,1,0,8,6,5,0.678336647709427,1.7530612423846794,100.0,-4.263256414560601e-16,-2.220446049250313e-16,"German (Indo-European, Germanic)",europe,real,2
21362,7,8,0,2,4,3,6,5,1,0.678336647709427,1.7530612423846796,100.0,-4.263256414560601e-16,2.220446049250313e-16,"[OC-47]  Yawuru (Nyulnyulan, Eastern)",oceania,real,2
21167,8,7,6,5,4,0,2,3,1,0.678336647709427,1.7530612423846796,100.0,-4.263256414560601e-16,3.3306690738754696e-16,Finnish (Uralic),europe,real,2
21360,0,8,5,7,1,4,3,6,2,0.678336647709427,1.7530612423846796,100.0,-4.263256414560601e-16,2.220446049250313e-16,"[OC-21]  Maori (Southern Cook Islands) (Austronesian, Oceanic)",oceania,real,2
21166,1,7,3,6,2,5,0,8,4,0.678336647709427,1.7530612423846794,100.0,-4.263256414560601e-16,-2.220446049250313e-16,"Old Church Slavonic (Indo-European, Slavic)",europe,real,2
21238,4,5,7,8,3,2,1,0,6,0.678336647709427,1.7530612423846796,100.0,-4.263256414560601e-16,2.220446049250313e-16,"[AM-21]  Kodiak Alutiiq (Eskimo-Aleut, Aleut) ",americas,real,2
21345,6,1,5,4,0,3,7,8,2,0.678336647709427,1.7530612423846796,100.0,-4.263256414560601e-16,-2.220446049250313e-16,"[OC-50]  Yuwaalaraay (Pama-Nyungan, Wiradhuric)",oceania,real,2
21329,8,1,6,3,4,5,7,2,0,0.678336647709427,1.7530612423846799,100.0,-4.263256414560601e-16,2.220446049250313e-16,"Arrernte, Eastern (Pama-Nyungan, Aranda) ",oceania,real,2
21336,6,1,2,8,0,4,5,7,3,0.678336647709427,1.7530612423846799,100.0,-4.263256414560601e-16,2.220446049250313e-16,[OC-17]  Jingulu (Mirndi),oceania,real,2
21254,6,0,7,5,4,3,8,2,1,0.678336647709427,1.7530612423846799,100.0,-4.263256414560601e-16,-2.220446049250313e-16,"[AM-24]  Lakota (Siouan, Core Siouan)",americas,real,2
21262,1,5,6,0,3,7,4,2,8,0.678336647709427,1.75306124238468,100.0,-4.263256414560601e-16,0.0,"Apache, San Carlos (Athabaskan-Eyak-Tlingit, Athabaskan) ",americas,real,2
21294,1,3,7,2,4,8,5,6,0,0.6783366477094268,1.7530612423846794,99.08258569198337,-2.868486851842782e-16,0.0,"Ngizim (Afro-Asiatic, Chadic)",africa,real,2
21259,7,0,4,3,1,8,2,5,6,0.6783366477094268,1.7530612423846794,99.08258569198337,-2.868486851842782e-16,0.0,"[AM-20]  Klamath (Penutian, Klamath-Modoc) ",americas,real,2
21235,0,8,6,1,7,4,5,2,3,0.6783366477094268,1.7530612423846796,99.08258569198337,-2.868486851842782e-16,2.220446049250313e-16,"[AM-18]  Inuktitut, Western Canadian (Eskimo-Aleut, Eskimo) ",americas,real,2
21245,4,2,7,3,6,5,1,8,0,0.6783366477094268,1.7530612423846796,99.08258569198337,-2.868486851842782e-16,-2.220446049250313e-16,"Arapaho (Algic, Algonquian) ",americas,real,2
21270,2,6,5,7,0,4,3,8,1,0.6783366477094268,1.7530612423846796,99.08258569198337,-2.868486851842782e-16,-2.220446049250313e-16,"[AM-44]  Trio (Cariban, Guianan)",americas,real,2
21313,6,4,2,7,8,1,5,0,3,0.6783366477094268,1.7530612423846799,99.08258569198337,-2.868486851842782e-16,2.220446049250313e-16,"Tamasheq, Tadraq (Afro-Asiatic, Berber)",africa,real,2
21279,2,7,3,5,1,8,4,0,6,0.6783366477094268,1.7530612423846796,99.08258569198337,-2.868486851842782e-16,2.220446049250313e-16,"Yoruba (Atlantic-Congo, Defoid)",africa,real,2
21284,3,0,5,4,7,2,8,1,6,0.6783366477094268,1.7530612423846794,99.08258569198337,-2.868486851842782e-16,-2.220446049250313e-16,"Hausa (Afro-Asiatic, Chadic)",africa,real,2
21359,8,5,1,4,6,2,7,3,0,0.6783366477094268,1.7530612423846796,99.08258569198337,-2.868486851842782e-16,3.3306690738754696e-16,[OC-45]  Wardaman (Yangmanic),oceania,real,2
