,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
13879,0,1,2,3,2,0,1,4,1,0.4129956396068548,1.3842953464805303,2.985267976397493,0.13766972704650315,0.4900033736478574,simulated,simulated,simulated,3
11962,0,1,2,3,4,0,1,0,0,0.4129556534373384,1.367645459751135,2.985267976397493,0.13213236241835757,0.4759876186011974,simulated,simulated,simulated,4
20197,0,1,0,2,2,3,3,4,5,0.4129333867541525,1.3670099356377303,2.985267976397493,0.13194174231267589,0.509513719230916,simulated,simulated,simulated,4
21021,0,0,0,1,2,3,4,5,6,0.4129302008542326,1.2154483822235687,2.985267976397493,0.08117509628713482,0.48417308282457105,simulated,simulated,simulated,3
14455,0,1,1,0,2,3,4,1,1,0.4129259296514889,1.1293005961941829,2.985267976397493,0.05232172833972574,0.4419392295730772,simulated,simulated,simulated,4
3960,0,1,1,2,1,3,3,0,1,0.41290028127478595,1.2639877175443999,2.985267976397493,0.09746464002916891,0.4759432833050016,simulated,simulated,simulated,5
16345,0,1,1,2,1,3,2,4,3,0.41289159379273443,1.2880908023298947,2.985267976397493,0.10554733794380529,0.48464756000711584,simulated,simulated,simulated,4
15144,0,1,1,2,3,4,1,0,0,0.4128794350997491,1.3062285684378658,2.985267976397493,0.11163525474339085,0.4704053113724752,simulated,simulated,simulated,3
11475,0,1,2,3,4,0,4,3,1,0.41287620060865504,1.4460037240482329,2.985267976397493,0.15846013362804529,0.5056604154663429,simulated,simulated,simulated,2
20188,0,1,1,2,0,3,0,4,5,0.41287369401343876,1.216450319184469,2.985267976397493,0.08156723027055772,0.4217197325710276,simulated,simulated,simulated,4
18542,0,1,2,2,3,4,1,4,5,0.4128526419915073,1.43083954803906,2.985267976397493,0.15340402230297487,0.4919591903275732,simulated,simulated,simulated,2
13015,0,1,2,3,3,4,1,3,0,0.4128494643495355,1.3282287792949103,2.985267976397493,0.11903481878673101,0.4643699879723968,simulated,simulated,simulated,4
12102,0,1,0,2,3,2,4,3,3,0.4128334066304733,1.4031812553801644,2.985267976397493,0.1441583297320539,0.5192777963239812,simulated,simulated,simulated,4
17276,0,1,1,2,3,4,1,2,1,0.4128328035215456,1.3288042302972891,2.985267976397493,0.1192442432148159,0.46558725511876975,simulated,simulated,simulated,5
16381,0,1,2,3,2,1,2,2,4,0.41281907177965627,1.374577944267822,2.985267976397493,0.13459117597330916,0.49894656603272536,simulated,simulated,simulated,4
17654,0,1,0,2,1,3,4,3,0,0.41276802221235664,1.3463388349533407,2.985267976397493,0.1251827366311544,0.5051567806583087,simulated,simulated,simulated,5
12536,0,1,2,3,3,4,3,4,0,0.41276714995189634,1.3529969902618015,2.985267976397493,0.12741394645631657,0.4829051670946789,simulated,simulated,simulated,4
9752,0,1,1,2,2,1,0,3,0,0.4127321346050208,1.1441836134125918,2.985267976397493,0.057501011233877464,0.4016008936441674,simulated,simulated,simulated,6
17708,0,1,2,1,3,4,4,4,2,0.4127320412896154,1.3671887937282294,2.985267976397493,0.1322030013568022,0.49190769878750995,simulated,simulated,simulated,4
17662,0,1,0,2,3,3,4,2,3,0.4127185775144073,1.4011531928947019,2.985267976397493,0.14359380191886026,0.5130565611747699,simulated,simulated,simulated,5
20211,0,0,1,2,1,3,3,4,5,0.41271101192560744,1.2768520849713423,2.985267976397493,0.10196319334503057,0.4860239331087509,simulated,simulated,simulated,3
4196,0,1,1,2,3,2,0,3,2,0.41270745727092506,1.2457344984709215,2.985267976397493,0.09154303168799607,0.41730191684089446,simulated,simulated,simulated,5
11028,0,1,1,2,3,3,1,3,1,0.4126228265231522,1.2935830217068476,2.985267976397493,0.10765587953863277,0.4590156485430077,simulated,simulated,simulated,5
13550,0,1,2,0,1,3,4,4,4,0.4126216128775462,1.1630477368330034,2.985267976397493,0.06393060500766674,0.49060472458113646,simulated,simulated,simulated,4
8239,0,1,2,3,3,1,2,2,3,0.4125722306425197,1.3255634568930414,2.985267976397493,0.11841922731927612,0.48821798575815456,simulated,simulated,simulated,3
19773,0,1,2,2,1,3,0,4,5,0.41253271266377456,1.271832624651101,2.985267976397493,0.1004600823080471,0.4299180592391243,simulated,simulated,simulated,4
14393,0,1,2,3,0,3,4,3,2,0.4125304671994905,1.3750993281054946,2.985267976397493,0.1350544328265019,0.4991107470241348,simulated,simulated,simulated,4
12391,0,1,2,0,1,3,4,2,2,0.41252008615705393,1.1664796138716904,2.985267976397493,0.06518173607383933,0.47421590175570016,simulated,simulated,simulated,4
14672,0,1,2,3,4,3,3,0,4,0.4125090260507842,1.388041356756207,2.97611082418684,0.13984010762654545,0.49168680902220097,simulated,simulated,simulated,4
12895,0,1,2,2,3,0,4,4,2,0.41250345220409823,1.4178680700968396,2.97611082418684,0.14986772537637877,0.5082318913450414,simulated,simulated,simulated,4
16202,0,1,0,2,3,4,0,4,4,0.4124858265927416,1.2928478957172695,2.97611082418684,0.10787744813561999,0.4431445243789225,simulated,simulated,simulated,6
14136,0,1,0,2,3,3,0,4,1,0.41248206844385327,1.2648462592453673,2.97611082418684,0.09847240462150131,0.43940636782403264,simulated,simulated,simulated,5
19813,0,0,1,2,3,4,3,4,5,0.41247332325603714,1.2904679444885199,2.97611082418684,0.10709026645743593,0.4855345696447365,simulated,simulated,simulated,3
14167,0,1,0,2,1,3,4,1,0,0.4124585965025511,1.2959175809703012,2.97611082418684,0.10893612007538277,0.4769555670020359,simulated,simulated,simulated,5
10640,0,1,2,3,3,1,2,1,0,0.4124460864732622,1.3140877907724315,2.97611082418684,0.11505398399622074,0.47447802690607144,simulated,simulated,simulated,4
13136,0,1,2,3,0,4,2,2,1,0.4124317937768782,1.3567664789060272,2.97611082418684,0.1294086996992838,0.5018787423637512,simulated,simulated,simulated,3
11809,0,1,2,3,3,0,0,0,4,0.412425765764306,1.204541019595354,2.97611082418684,0.07826560447573948,0.40441270956689257,simulated,simulated,simulated,4
