,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
21219,8,5,7,0,3,4,1,2,6,0.6940121268076778,1.7530612423846796,33.39507744619545,-6.383061128439297e-16,1.354472090042691e-14,"Mundari (Austroasiatic, Mundaic)",asia,real,2
21199,4,3,5,8,1,0,6,7,2,0.6940121268076778,1.7530612423846796,33.39507744619545,-6.383061128439297e-16,1.3655743202889425e-14,Tuvinian (Turkic),asia,real,2
21183,8,0,3,6,5,7,2,4,1,0.6940121268076778,1.7530612423846799,33.39507744619545,-6.383061128439297e-16,1.4210854715202004e-14,"Macedonian (Indo-European, Slavic)",europe,real,2
21271,6,8,5,2,0,4,3,1,7,0.6940121268076778,1.7530612423846796,33.39507744619545,-6.383061128439297e-16,1.3655743202889425e-14,[AM-50]  Yuracaré (Yuracaré) ,americas,real,2
21214,8,6,5,3,0,4,7,2,1,0.6940121268076778,1.7530612423846796,33.39507744619545,-6.383061128439297e-16,1.3655743202889425e-14,"Burushaski, Yasin (Burushaski)",asia,real,2
21259,7,0,4,3,1,8,2,5,6,0.6940121268076778,1.7530612423846794,33.39507744619545,-6.383061128439297e-16,1.4099832412739488e-14,"[AM-20]  Klamath (Penutian, Klamath-Modoc) ",americas,real,2
21262,1,5,6,0,3,7,4,2,8,0.6940121268076778,1.75306124238468,33.39507744619545,-5.319217607032748e-16,1.3877787807814457e-14,"Apache, San Carlos (Athabaskan-Eyak-Tlingit, Athabaskan) ",americas,real,2
21218,8,0,2,6,4,5,1,7,3,0.6940121268076778,1.7530612423846796,33.39507744619545,-6.383061128439297e-16,1.354472090042691e-14,Yugh (Yeniseian),asia,real,2
21145,0,1,2,3,4,5,6,7,8,0.6940121268076778,1.7530612423846796,33.39507744619545,-6.383061128439297e-16,1.3877787807814457e-14,simulated,simulated,simulated,2
21302,2,3,6,4,7,0,5,1,8,0.6940121268076778,1.7530612423846796,33.39507744619545,-6.383061128439297e-16,1.3877787807814457e-14,"Khoekhoe, Nama (Khoe-Kwadi)",africa,real,2
21223,2,7,3,8,0,6,4,1,5,0.6940121268076778,1.7530612423846796,33.39507744619545,-6.383061128439297e-16,1.3655743202889425e-14,"Arabic, Modern Standard (Afro-Asiatic, Semitic)",asia,real,2
21228,7,8,0,6,3,2,5,4,1,0.6940121268076778,1.7530612423846796,33.39507744619545,-6.383061128439297e-16,1.3655743202889425e-14,Korean (Koreanic),asia,real,2
21294,1,3,7,2,4,8,5,6,0,0.6940121268076778,1.7530612423846794,33.39507744619545,-6.383061128439297e-16,1.4099832412739488e-14,"Ngizim (Afro-Asiatic, Chadic)",africa,real,2
21359,8,5,1,4,6,2,7,3,0,0.6940121268076778,1.7530612423846796,33.39507744619545,-6.383061128439297e-16,1.3655743202889425e-14,[OC-45]  Wardaman (Yangmanic),oceania,real,2
21232,6,7,1,4,3,8,5,0,2,0.6940121268076778,1.7530612423846794,33.39507744619545,-6.383061128439297e-16,1.3877787807814457e-14,"Mualang (Austronesian, Malayo-Sumbawan)",asia,real,2
21233,2,8,0,6,1,4,7,5,3,0.6940121268076778,1.7530612423846799,33.39507744619545,-6.383061128439297e-16,1.3655743202889425e-14,"Khasi (Austroasiatic, Khasi-Palaung)",asia,real,2
21254,6,0,7,5,4,3,8,2,1,0.6940121268076778,1.7530612423846799,33.39507744619545,-6.383061128439297e-16,1.3877787807814457e-14,"[AM-24]  Lakota (Siouan, Core Siouan)",americas,real,2
21252,8,1,3,4,6,7,2,0,5,0.6940121268076778,1.7530612423846799,33.39507744619545,-6.383061128439297e-16,1.4099832412739488e-14,"[AM-38]  Quechua, Yauyos (Quechuan, Central Quechua I)",americas,real,2
21235,0,8,6,1,7,4,5,2,3,0.6940121268076778,1.7530612423846796,33.39507744619545,-6.383061128439297e-16,1.3655743202889425e-14,"[AM-18]  Inuktitut, Western Canadian (Eskimo-Aleut, Eskimo) ",americas,real,2
21342,8,6,4,1,0,7,5,3,2,0.6940121268076778,1.7530612423846796,33.39507744619545,-6.383061128439297e-16,1.3655743202889425e-14,"[OC-5]  Bardi (Nyulnyulan, Western) ",oceania,real,2
21220,8,4,0,1,7,3,6,5,2,0.6940121268076775,1.7530612423846796,33.39507744619545,-3.1915305642196484e-16,1.3655743202889425e-14,"Atong (Sino-Tibetan, Brahmaputran)",asia,real,2
21255,5,4,0,2,8,1,6,7,3,0.6940121268076775,1.7530612423846794,33.39507744619545,-3.1915305642196484e-16,1.3877787807814457e-14,"[AM-17]  Hualapai (Cochimi-Yuman, Yuman) ",americas,real,2
21279,2,7,3,5,1,8,4,0,6,0.6940121268076775,1.7530612423846796,33.39507744619545,-3.1915305642196484e-16,1.3655743202889425e-14,"Yoruba (Atlantic-Congo, Defoid)",africa,real,2
21161,2,8,1,3,7,0,5,4,6,0.6940121268076775,1.7530612423846796,33.39507744619545,-3.1915305642196484e-16,1.3655743202889425e-14,Basque,europe,real,2
21227,0,5,1,7,4,6,3,2,8,0.6940121268076773,1.7530612423846796,33.39507744619545,-1.0638435214065496e-16,1.4099832412739488e-14,"Yukaghir, Kolyma (Yukaghir)",asia,real,2
21349,3,5,2,0,7,4,6,1,8,0.6940121268076773,1.7530612423846796,33.39507744619545,-1.0638435214065496e-16,1.3877787807814457e-14,"[OC-48]  Yidiɲ (Pama-Nyungan, Yimidhirr-Yalanji-Yidinic)",oceania,real,2
21170,4,7,2,3,1,0,8,6,5,0.6940121268076773,1.7530612423846794,33.39507744619545,-1.0638435214065496e-16,1.3877787807814457e-14,"German (Indo-European, Germanic)",europe,real,2
21187,3,2,1,6,7,0,8,5,4,0.6940121268076773,1.7530612423846794,33.39507744619545,-1.0638435214065496e-16,1.3877787807814457e-14,Turkish (Turkic),europe,real,2
21128,0,1,2,3,4,5,6,7,7,0.6867654362558964,1.7315367249259905,5.270047662785327,0.004376449737337753,0.025254492656912708,simulated,simulated,simulated,3
21365,6,1,5,2,0,7,4,3,3,0.6867654362558964,1.7315367249259905,5.270047662785327,0.004376449737337753,0.02525449265691282,[OC-25]  Maybrat (Maybrat-Karon) ,oceania,real,3
21132,0,1,2,3,4,5,6,7,2,0.6822458472062876,1.7237155339878687,4.850544877077273,0.007843967109460124,0.03903366504368444,simulated,simulated,simulated,3
21136,0,1,2,3,4,5,6,7,5,0.6792116015819505,1.732464528714737,4.66064077515557,0.013136960727833642,0.04727391788593782,simulated,simulated,simulated,3
21334,4,2,7,3,5,0,1,6,0,0.67921160158195,1.732464528714737,4.66064077515557,0.013136960727834119,0.0472739178859376,[OC-27]  Motuna (South Bougainville),oceania,real,3
21335,3,5,4,6,2,0,7,1,0,0.67921160158195,1.732464528714737,4.66064077515557,0.013136960727834119,0.0472739178859376,"[OC-30]  Orokaiva (Trans-New Guinea, Binanderean)",oceania,real,3
21122,0,1,2,3,4,4,5,6,7,0.6763499625969327,1.700494778482404,4.519635407044111,0.009377838991558838,0.053124951511961394,simulated,simulated,simulated,3
21109,0,1,2,3,4,5,6,7,6,0.6760345519701121,1.7226332090954124,4.505771663592543,0.014635677179861936,0.05553292703265922,simulated,simulated,simulated,3
21328,4,2,1,7,3,6,0,5,0,0.6760345519701119,1.7226332090954124,4.505771663592543,0.014635677179862132,0.05553292703265944,"Abui (Timor-Alor-Pantar, Alor) ",oceania,real,3
21121,0,1,2,3,4,5,6,6,7,0.6749799388220246,1.6949467886856064,4.450740650338783,0.009656982951620815,0.05638711527477602,simulated,simulated,simulated,3
21119,0,1,2,3,4,2,5,6,7,0.6739001077545652,1.7011378967657471,4.409908918799863,0.012235362077120083,0.060812664356949986,simulated,simulated,simulated,3
21209,4,0,2,5,7,2,1,6,3,0.6739001077545648,1.701137896765747,4.409908918799863,0.012235362077120435,0.060812664356949986,"Limbu (Sino-Tibetan, Kiranti)",asia,real,3
21243,7,4,2,3,1,2,5,6,0,0.6739001077545648,1.701137896765747,4.409908918799863,0.012235362077120435,0.06081266435695021,"[AM-10] Comanche (Uto-Aztecan, Numic) ",americas,real,3
21197,4,1,5,6,0,5,7,3,2,0.6739001077545648,1.7011378967657467,4.409908918799863,0.012235362077120384,0.06081266435695021,"Bengali (Indo-European, Indo-Iranian)",asia,real,3
21112,0,1,2,3,4,5,6,7,1,0.6734527641349755,1.7151733889482903,4.396381755569011,0.015913294658387596,0.062244100618871645,simulated,simulated,simulated,2
21115,0,1,2,3,4,5,6,7,4,0.6710435429245716,1.7234248476394427,4.302846340614299,0.020609383727859643,0.06843507160661777,simulated,simulated,simulated,2
20744,0,1,2,3,4,4,5,6,6,0.6691032720451502,1.6789702610237152,4.237256193383615,0.012390745488403574,0.07046119713670451,simulated,simulated,simulated,3
21022,0,1,2,3,4,2,5,6,6,0.6666534172027827,1.679613379307058,4.1598664324618815,0.015246636560293347,0.0780501990859983,simulated,simulated,simulated,4
21116,0,1,2,3,4,5,6,5,7,0.6657035105900746,1.717771979860939,4.1343852314545755,0.025522398887120993,0.08161559708646426,simulated,simulated,simulated,2
20904,0,1,2,3,4,4,5,6,2,0.664583682995542,1.6711490700855933,4.096455789792684,0.015502274167155121,0.08266765908178053,simulated,simulated,simulated,4
20891,0,1,2,3,4,5,6,6,2,0.6632136592206335,1.6656010802887955,4.058874318255553,0.01565646437085605,0.08508325323435428,simulated,simulated,simulated,4
21135,0,1,2,3,4,5,6,1,7,0.6628233651329667,1.6761690503623081,4.058874318255553,0.01865042865002911,0.0884259704090582,simulated,simulated,simulated,3
21141,0,1,2,3,4,5,6,7,0,0.6622477249932495,1.7063859989847372,4.034011742967129,0.02683311388376017,0.09113677590177116,simulated,simulated,simulated,2
21143,0,1,2,3,4,5,6,7,3,0.660924285990071,1.71371628869685,4.0093014630201,0.03015436822326536,0.09314593572041319,simulated,simulated,simulated,2
21129,0,1,2,3,4,5,6,2,7,0.6604173692200164,1.697586897217753,3.9970031420500796,0.026719019327182042,0.09447779674034351,simulated,simulated,simulated,2
21081,0,1,2,3,4,5,6,6,5,0.6601794135962962,1.674350075015664,3.984742545531579,0.021208090343410556,0.09209910742481464,simulated,simulated,simulated,4
20856,0,1,2,3,4,2,5,6,2,0.6598889388553841,1.6688263780013792,3.984742545531579,0.020112353315013,0.09497791954159873,simulated,simulated,simulated,3
21274,6,1,0,5,3,4,2,2,2,0.659745826004452,1.6615488576486253,3.972519557746834,0.018485720730256245,0.09244357599423159,"[AM-28]  Musqueam (Salishan, Central Salish)",americas,real,3
20732,0,1,2,3,4,5,6,6,6,0.6597458260044511,1.6615488576486253,3.972519557746834,0.01848572073025714,0.09244357599423159,simulated,simulated,simulated,3
20940,0,1,2,3,4,4,5,6,5,0.6583723877593677,1.670066745193137,3.9481859472812464,0.022135225002778293,0.09709088859125348,simulated,simulated,simulated,4
20656,0,1,2,3,4,4,5,5,6,0.6573177746112788,1.642380324783331,3.9240013919907644,0.016273570028180983,0.09568943747814107,simulated,simulated,simulated,4
20901,0,1,2,3,4,2,5,6,5,0.6559225329169993,1.6707098634764799,3.8999649788400923,0.025036525105502104,0.10423178360993746,simulated,simulated,simulated,4
21104,0,1,2,3,4,4,5,6,1,0.6557905999242304,1.662606925046015,3.8880020417738694,0.023161434367948697,0.10365192310623617,simulated,simulated,simulated,3
20832,0,1,2,3,4,5,6,5,5,0.6555724226438131,1.6906085615179172,3.8880020417738694,0.030581674860021772,0.10497524441576234,simulated,simulated,simulated,4
21110,0,1,2,3,4,1,5,6,7,0.6549299630338352,1.68173206219641,3.876075800386719,0.02902890174980568,0.10762523314976202,simulated,simulated,simulated,2
21083,0,1,2,3,4,2,5,5,6,0.6548679197689111,1.643023443066674,3.876075800386719,0.01910439647358047,0.10283866994801028,simulated,simulated,simulated,4
20766,0,1,2,3,4,5,6,6,1,0.6544205761493218,1.657058935249217,3.8641861421165755,0.023243114078938254,0.1052269418495223,simulated,simulated,simulated,3
20650,0,1,2,3,4,5,6,5,2,0.6539372309886844,1.688426271464128,3.852332954746657,0.03194125884849558,0.11024747261951529,simulated,simulated,simulated,3
21269,1,5,4,2,7,3,0,7,6,0.6536665047986865,1.696880369355155,3.852332954746657,0.03440652481227145,0.11017151483411425,"[AM-47]  Yaqui (Uto-Aztecan, Cahitan)",americas,real,3
21273,6,3,2,1,0,5,7,0,4,0.6536665047986865,1.696880369355155,3.852332954746657,0.03440652481227145,0.11017151483411403,Bora (Boran),americas,real,3
21118,0,1,2,3,4,5,6,4,7,0.6536665047986865,1.696880369355155,3.852332954746657,0.03440652481227145,0.11017151483411436,simulated,simulated,simulated,3
21067,0,1,2,3,4,2,5,6,1,0.6533407450818625,1.6632500433293578,3.840516126404401,0.026081830954742036,0.11116775499001064,simulated,simulated,simulated,3
20825,0,1,2,3,4,4,5,6,4,0.6528859876761024,1.6679666452289075,3.828735545560402,0.02785002399375486,0.11029941993101189,simulated,simulated,simulated,4
20814,0,1,2,3,4,5,6,6,4,0.6520113549389175,1.6653103939403695,3.8169911010273734,0.02811625122347315,0.11063305473208795,simulated,simulated,simulated,3
20983,0,1,2,3,4,5,6,2,2,0.6514878715688077,1.6649807346873122,3.8052826819590813,0.0286406672833582,0.11455055947059256,simulated,simulated,simulated,4
21049,0,1,2,3,4,5,6,1,2,0.6510570855315767,1.6468233419654972,3.8052826819590813,0.024299825497011426,0.1159293274153137,simulated,simulated,simulated,3
21102,0,1,2,3,4,2,5,6,4,0.6509315238714586,1.6715015020205102,3.7936101778493128,0.031005430317391808,0.1168023815798338,simulated,simulated,simulated,3
21144,0,1,2,3,4,3,5,6,7,0.6500531349352114,1.6783405981353936,3.7819734785308268,0.03378924972292767,0.11957078868346716,simulated,simulated,simulated,3
21142,0,1,1,2,3,4,5,6,7,0.6483946672145324,1.618504854523282,3.75880705528735,0.01974121519793731,0.11455111915978378,simulated,simulated,simulated,3
20757,0,1,2,3,4,5,6,1,5,0.648022839907239,1.6555723366923656,3.747277112713391,0.030065647636623297,0.12345179713787713,simulated,simulated,simulated,4
20947,0,1,2,3,4,5,6,5,6,0.6477259357525089,1.687343946571672,3.747277112713391,0.03884113742130706,0.12394137104778413,simulated,simulated,simulated,3
21047,0,1,2,3,4,1,5,6,6,0.6476832724820527,1.6602075447377211,3.735782537630714,0.03173945751068875,0.12406181401691252,simulated,simulated,simulated,3
21140,0,1,2,3,4,5,5,6,7,0.6465491463220179,1.6987359819417018,3.7243232215514053,0.04331838265589656,0.12667244631671104,simulated,simulated,simulated,2
21123,0,1,2,3,3,4,5,6,7,0.6464672739394917,1.607497136390661,3.7243232215514053,0.01890215427663276,0.11523535391597006,simulated,simulated,simulated,3
20709,0,1,2,3,4,5,6,2,5,0.6456168439942884,1.6769901835478105,3.712899056320326,0.038527867209333794,0.12838300866188135,simulated,simulated,simulated,3
19799,0,1,2,3,4,4,5,5,2,0.6455514950098886,1.6130346163865201,3.701509934114105,0.021433559901623628,0.12201311693004058,simulated,simulated,simulated,5
20922,0,1,2,3,4,5,6,1,1,0.6454126553821395,1.636765953849089,3.701509934114105,0.027983658146796462,0.12852661472774918,simulated,simulated,simulated,4
20749,0,1,2,3,4,4,5,1,6,0.6451612009222212,1.6236025864600325,3.701509934114105,0.024678897001904693,0.12666546758561592,simulated,simulated,simulated,4
20992,0,1,2,3,4,5,6,5,1,0.6451441479173723,1.6798841264245497,3.701509934114105,0.03990097200218618,0.13036070689643386,simulated,simulated,simulated,2
20883,0,1,2,3,4,5,6,1,6,0.6448457902954017,1.6457410170730409,3.6901557474401065,0.031070407724731436,0.13172500892562689,simulated,simulated,simulated,4
20981,0,1,2,3,4,4,5,6,0,0.644585560782504,1.6538195350824618,3.6901557474401065,0.03351984510914659,0.12908718629162896,simulated,simulated,simulated,3
21024,0,1,2,3,4,4,5,6,3,0.6432621217793255,1.6611498247945746,3.667551752365885,0.03705346242720258,0.1317551284830829,simulated,simulated,simulated,3
20962,0,1,2,3,4,5,6,6,0,0.6432155370075954,1.648271545285664,3.667551752365885,0.03358863675991084,0.13095108672034017,simulated,simulated,simulated,3
20736,0,1,2,3,4,1,5,6,2,0.643163683432445,1.6523863537995993,3.667551752365885,0.034762440014784464,0.1349778849973885,simulated,simulated,simulated,3
20837,0,1,2,3,4,3,5,6,6,0.6428064443834296,1.6568160806767045,3.667551752365885,0.03632749484288133,0.13430051836546242,simulated,simulated,simulated,4
20989,0,1,2,3,4,4,5,2,6,0.6427552050092709,1.6450204333154774,3.667551752365885,0.03316251583549493,0.13177821189581196,simulated,simulated,simulated,3
21039,0,1,2,3,4,5,6,5,4,0.6427349267069684,1.688135585115702,3.667551752365885,0.0449386341944269,0.13520054387600644,simulated,simulated,simulated,2
20710,0,1,2,3,4,2,5,1,6,0.6427113460798535,1.6242457047433754,3.667551752365885,0.027541907028717273,0.1338844419041909,simulated,simulated,simulated,4
20826,0,1,2,3,4,5,6,2,6,0.6424397943824514,1.6671588639284858,3.6563017306249934,0.039635083052214665,0.13694399931122592,simulated,simulated,simulated,3
20938,0,1,2,3,4,2,5,6,0,0.6421357059401365,1.6544626533658047,3.6563017306249934,0.03646675277800562,0.13638079698426364,simulated,simulated,simulated,3
20023,0,1,2,3,4,4,5,5,5,0.642083661793706,1.6089823937463499,3.6563017306249934,0.024079927550359287,0.1273057629092369,simulated,simulated,simulated,4
20708,0,1,2,3,4,5,6,4,2,0.6419002251972967,1.667534660958344,3.6450862177329797,0.04040130948669593,0.13807554284107437,simulated,simulated,simulated,4
20698,0,1,2,3,4,5,6,6,3,0.6418920980044169,1.6556018349977768,3.6450862177329797,0.0371357621358804,0.13364643045958025,simulated,simulated,simulated,3
20810,0,1,1,2,3,4,5,6,6,0.6411479766627499,1.5969803370645932,3.633905107835766,0.021864608761344207,0.1301763000332421,simulated,simulated,simulated,3
21131,0,1,2,3,2,4,5,6,7,0.6410098730345781,1.661963125679427,3.633905107835766,0.039885069436955634,0.14005218716262058,simulated,simulated,simulated,2
18740,0,1,2,3,4,2,5,5,2,0.6408567508697305,1.610711924302306,3.633905107835766,0.02593457583412448,0.13406772893841234,simulated,simulated,simulated,4
20978,0,1,2,3,4,2,5,6,3,0.640812266936958,1.6617929430779175,3.633905107835766,0.04003584365634577,0.1391603058895221,simulated,simulated,simulated,3
21125,0,1,2,3,1,4,5,6,7,0.6404636279604354,1.6159740831690605,3.633905107835766,0.027775771467004978,0.13770083372362063,simulated,simulated,simulated,3
21246,6,0,7,1,0,4,5,2,3,0.6404636279604352,1.6159740831690603,3.633905107835766,0.027775771467005037,0.13770083372362052,"[AM-41]  Tohono O'Odham  (Uto-Aztecan, Tepiman) ",americas,real,3
21126,0,1,2,3,4,5,6,0,7,0.6399293373653456,1.653210709283259,3.62275829540398,0.03867432940736685,0.1426956149290275,simulated,simulated,simulated,2
20861,0,1,2,3,4,5,6,2,1,0.6398580065473141,1.6596990437813637,3.62275829540398,0.04053665315648514,0.142194527401574,simulated,simulated,simulated,2
20956,0,1,2,3,4,5,6,1,4,0.6398547812498603,1.6465326556170712,3.62275829540398,0.036905523884660604,0.14183032319475164,simulated,simulated,simulated,3
19783,0,1,2,3,4,2,5,5,5,0.6396338069513385,1.6096255120296927,3.62275829540398,0.026938917180552135,0.1346746321839567,simulated,simulated,simulated,4
20925,0,1,2,3,4,5,5,6,6,0.6393024557702363,1.677211464483013,3.6116456752319555,0.046066638535114814,0.142149333277382,simulated,simulated,simulated,3
20750,0,1,2,3,3,4,5,6,6,0.6392205833877092,1.5859726189319718,3.6116456752319555,0.020886108745484966,0.12922555244022105,simulated,simulated,simulated,4
20893,0,1,2,3,4,5,6,4,5,0.6388659795729592,1.6762836556852123,3.6116456752319555,0.046246221094080914,0.1433956855071029,simulated,simulated,simulated,3
20680,0,1,2,3,4,3,5,6,2,0.638286855333821,1.6489948897385827,3.600567142436734,0.03938885237570534,0.14595623889009934,simulated,simulated,simulated,4
21095,0,1,2,3,4,5,6,4,4,0.6375174449547918,1.6640638399394032,3.589522592457086,0.0444784278698212,0.14568910712746164,simulated,simulated,simulated,4
20908,0,1,2,3,4,5,6,2,4,0.6374487853369102,1.667950502472516,3.589522592457086,0.04562986728167325,0.14739989918009055,simulated,simulated,simulated,2
20921,0,1,2,3,4,1,5,6,5,0.6369523881962702,1.6513040289071432,3.5785119210525136,0.04161574489484368,0.14939659090352697,simulated,simulated,simulated,3
18291,0,1,2,3,4,4,5,5,1,0.636758411938577,1.6044924713469417,3.5785119210525136,0.028728429656815605,0.14056671605305615,simulated,simulated,simulated,4
20804,0,1,2,3,4,1,5,5,6,0.6358977750481811,1.6236176084973368,3.5675350243022734,0.03503963577700628,0.1458137470782006,simulated,simulated,simulated,3
21015,0,1,2,3,4,5,6,4,6,0.6356889299611213,1.6664523360658876,3.5675350243022734,0.047255294329598505,0.15101342242915794,simulated,simulated,simulated,4
21093,0,1,2,3,4,5,5,6,2,0.6347828667206277,1.6693902735448911,3.5565917986043956,0.04913339264841975,0.15255082247677265,simulated,simulated,simulated,3
20916,0,1,2,3,3,4,5,6,2,0.634700994338101,1.57815142799385,3.5565917986043956,0.02356181624696082,0.13897091469971123,simulated,simulated,simulated,4
18048,0,1,2,3,4,2,5,5,1,0.6343085570962084,1.6051355896302846,3.545682140674697,0.031637334547628806,0.1484769319385406,simulated,simulated,simulated,4
20654,0,1,2,3,4,2,5,2,6,0.6343010356172945,1.6383710711277604,3.545682140674697,0.04101836447396144,0.15356333473475237,simulated,simulated,simulated,3
21087,0,1,2,3,4,1,5,6,1,0.6339896469978807,1.6424768338555136,3.545682140674697,0.042487714400919765,0.15508747914686283,simulated,simulated,simulated,3
20866,0,1,2,3,4,5,6,5,0,0.6339391087756463,1.6710967364609965,3.545682140674697,0.05061001469036447,0.1555042929673458,simulated,simulated,simulated,2
18525,0,1,2,3,4,4,5,5,4,0.633853799690449,1.6098521915298343,3.545682140674697,0.033422330173403174,0.1456943812995558,simulated,simulated,simulated,5
19077,0,1,2,3,4,4,5,2,2,0.6338257073580629,1.6124142707850373,3.545682140674697,0.03417301385875113,0.14897100967544707,simulated,simulated,simulated,4
20849,0,1,2,3,2,4,5,6,6,0.6337631824827961,1.640438608220738,3.534805947545822,0.04226890586557267,0.15494890940903283,simulated,simulated,simulated,3
21042,0,1,1,2,3,4,5,6,4,0.6335941419888038,1.5979081408533398,3.534805947545822,0.030406036263643847,0.14721440736231184,simulated,simulated,simulated,4
20839,0,1,2,3,4,2,5,4,6,0.6335544857455739,1.644957023736222,3.534805947545822,0.04375586669494983,0.155223179178406,simulated,simulated,simulated,4
20341,0,1,2,3,4,4,5,1,2,0.6333949213208314,1.5942568780632218,3.534805947545822,0.02957231117892138,0.15238348579319094,simulated,simulated,simulated,4
20772,0,1,2,3,1,4,5,6,6,0.6332169374086534,1.5944495657103712,3.534805947545822,0.02980480661167757,0.15228195147246437,simulated,simulated,simulated,4
21055,0,1,2,3,4,5,6,4,1,0.6331071421259846,1.6589925159187655,3.534805947545822,0.048173864543037404,0.15669118309517827,simulated,simulated,simulated,3
20915,0,1,2,3,4,5,6,5,3,0.6326156697724679,1.6784270261731093,3.523963116566253,0.05432909904979322,0.15862313886152724,simulated,simulated,simulated,2
20723,0,1,2,3,4,3,5,6,5,0.632075560097646,1.6479125648461264,3.523963116566253,0.046210076855858054,0.1595313811076009,simulated,simulated,simulated,3
