,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
21187,3,2,1,6,7,0,8,5,4,0.6465674114394193,1.7530612423846794,99.6932552694414,-2.8509159775742634e-16,-2.220446049250313e-16,Turkish (Turkic),europe,real,2
21219,8,5,7,0,3,4,1,2,6,0.6465674114394193,1.7530612423846796,99.6932552694414,-2.8509159775742634e-16,2.220446049250313e-16,"Mundari (Austroasiatic, Mundaic)",asia,real,2
21294,1,3,7,2,4,8,5,6,0,0.6465674114394191,1.7530612423846794,100.0,0.0,0.0,"Ngizim (Afro-Asiatic, Chadic)",africa,real,2
21232,6,7,1,4,3,8,5,0,2,0.6465674114394191,1.7530612423846794,100.0,0.0,0.0,"Mualang (Austronesian, Malayo-Sumbawan)",asia,real,2
21259,7,0,4,3,1,8,2,5,6,0.6465674114394191,1.7530612423846794,100.0,0.0,0.0,"[AM-20]  Klamath (Penutian, Klamath-Modoc) ",americas,real,2
21362,7,8,0,2,4,3,6,5,1,0.6465674114394191,1.7530612423846796,100.0,0.0,2.220446049250313e-16,"[OC-47]  Yawuru (Nyulnyulan, Eastern)",oceania,real,2
21345,6,1,5,4,0,3,7,8,2,0.6465674114394191,1.7530612423846796,100.0,0.0,-2.220446049250313e-16,"[OC-50]  Yuwaalaraay (Pama-Nyungan, Wiradhuric)",oceania,real,2
21245,4,2,7,3,6,5,1,8,0,0.6465674114394191,1.7530612423846796,100.0,0.0,-2.220446049250313e-16,"Arapaho (Algic, Algonquian) ",americas,real,2
21145,0,1,2,3,4,5,6,7,8,0.6465674114394191,1.7530612423846796,100.0,0.0,0.0,simulated,simulated,simulated,2
21193,7,4,0,5,3,1,2,8,6,0.6465674114394189,1.7530612423846796,62.497681905196856,1.1369105446789644e-16,-2.220446049250313e-16,"Bantawa (Sino-Tibetan, Kiranti)",asia,real,2
21279,2,7,3,5,1,8,4,0,6,0.6465674114394189,1.7530612423846796,62.497681905196856,1.1369105446789644e-16,2.220446049250313e-16,"Yoruba (Atlantic-Congo, Defoid)",africa,real,2
21270,2,6,5,7,0,4,3,8,1,0.6465674114394189,1.7530612423846796,62.497681905196856,1.1369105446789644e-16,-2.220446049250313e-16,"[AM-44]  Trio (Cariban, Guianan)",americas,real,2
21166,1,7,3,6,2,5,0,8,4,0.6465674114394189,1.7530612423846794,62.497681905196856,1.1369105446789644e-16,-2.220446049250313e-16,"Old Church Slavonic (Indo-European, Slavic)",europe,real,2
21182,3,4,0,5,6,1,7,8,2,0.6465674114394189,1.7530612423846796,62.497681905196856,1.1369105446789644e-16,-2.220446049250313e-16,Catalan,europe,real,2
21128,0,1,2,3,4,5,6,7,7,0.6393207208876379,1.7315367249259905,5.796628266788144,0.004776019330358095,0.028332210655878765,simulated,simulated,simulated,3
21365,6,1,5,2,0,7,4,3,3,0.6393207208876379,1.7315367249259905,5.796628266788144,0.004776019330358095,0.028332210655878765,[OC-25]  Maybrat (Maybrat-Karon) ,oceania,real,3
21132,0,1,2,3,4,5,6,7,2,0.6390146514412647,1.7237155339878687,5.761121105097078,0.0037551743483052774,0.02818282912501824,simulated,simulated,simulated,3
21136,0,1,2,3,4,5,6,7,5,0.6336303751182364,1.732464528714737,5.253882069281806,0.011405115089186787,0.04636623289879005,simulated,simulated,simulated,3
21335,3,5,4,6,2,0,7,1,0,0.6336303751182357,1.732464528714737,5.253882069281806,0.011405115089187463,0.046366232898789606,"[OC-30]  Orokaiva (Trans-New Guinea, Binanderean)",oceania,real,3
21334,4,2,7,3,5,0,1,6,0,0.6336303751182353,1.732464528714737,5.253882069281806,0.011405115089187885,0.04636623289879027,[OC-27]  Motuna (South Bougainville),oceania,real,3
21112,0,1,2,3,4,5,6,7,1,0.6297416332408845,1.7151733889482903,5.001874089355646,0.012508246742098108,0.05832338830154071,simulated,simulated,simulated,2
21122,0,1,2,3,4,4,5,6,7,0.6289052472286745,1.700494778482404,4.971235182757706,0.010471591590634934,0.059507981468850724,simulated,simulated,simulated,3
21328,4,2,1,7,3,6,0,5,0,0.6285898366018541,1.7226332090954124,4.940783954334135,0.015333286568084246,0.06194874459465616,"Abui (Timor-Alor-Pantar, Alor) ",oceania,real,3
21109,0,1,2,3,4,5,6,7,6,0.6285898366018541,1.7226332090954124,4.940783954334135,0.015333286568084246,0.06194874459465616,simulated,simulated,simulated,3
21121,0,1,2,3,4,5,6,6,7,0.6275352234537661,1.6949467886856064,4.895456495408884,0.010879839851921145,0.0634218632311665,simulated,simulated,simulated,3
21135,0,1,2,3,4,5,6,1,7,0.6265083734476111,1.6761690503623081,4.850544877077273,0.00814054404243064,0.0610768754036376,simulated,simulated,simulated,3
21209,4,0,2,5,7,2,1,6,3,0.6264286219117992,1.701137896765747,4.850544877077273,0.013367933016138839,0.06739627143882554,"Limbu (Sino-Tibetan, Kiranti)",asia,real,3
21243,7,4,2,3,1,2,5,6,0,0.6264286219117989,1.701137896765747,4.850544877077273,0.013367933016139023,0.06739627143882587,"[AM-10] Comanche (Uto-Aztecan, Numic) ",americas,real,3
21119,0,1,2,3,4,2,5,6,7,0.6264286219117987,1.7011378967657471,4.850544877077273,0.013367933016139252,0.06739627143882554,simulated,simulated,simulated,3
21197,4,1,5,6,0,5,7,3,2,0.6264286219117983,1.7011378967657467,4.850544877077273,0.013367933016139618,0.06739627143882565,"Bengali (Indo-European, Indo-Iranian)",asia,real,3
21115,0,1,2,3,4,5,6,7,4,0.6255512392021869,1.7234248476394427,4.806045284358201,0.019009517734791866,0.07007422172834554,simulated,simulated,simulated,2
20744,0,1,2,3,4,4,5,6,6,0.6216585566768931,1.6789702610237152,4.646344505167515,0.014053752077754998,0.08011826712549919,simulated,simulated,simulated,3
20904,0,1,2,3,4,4,5,6,2,0.6213524872305196,1.6711490700855933,4.632092088234314,0.01271549305100608,0.07855872443620648,simulated,simulated,simulated,4
21116,0,1,2,3,4,5,6,5,7,0.6202590554208682,1.717771979860939,4.603718275877363,0.024018168941395225,0.08462086301944571,simulated,simulated,simulated,2
20891,0,1,2,3,4,5,6,6,2,0.6199824634556113,1.6656010802887955,4.589596612656349,0.013001799264709533,0.08126729802482147,simulated,simulated,simulated,4
21022,0,1,2,3,4,2,5,6,6,0.6191819313600171,1.679613379307058,4.561483105713688,0.016957192216583573,0.0878968976449731,simulated,simulated,simulated,4
21049,0,1,2,3,4,5,6,1,2,0.6189556134494558,1.6468233419654972,4.561483105713688,0.00999505045698011,0.07701480028080743,simulated,simulated,simulated,3
21129,0,1,2,3,4,5,6,2,7,0.6183177257108456,1.697586897217753,4.533541807646737,0.021893671010300823,0.08976595482720373,simulated,simulated,simulated,2
21141,0,1,2,3,4,5,6,7,0,0.6179640340097707,1.7063859989847372,4.519635407044111,0.024262547397337755,0.09200736640596485,simulated,simulated,simulated,2
20856,0,1,2,3,4,2,5,6,2,0.6168508495378835,1.6688263780013792,4.49195044644347,0.017167608497307068,0.09094869729962207,simulated,simulated,simulated,3
21143,0,1,2,3,4,5,6,7,3,0.6151474641253005,1.71371628869685,4.43708823792304,0.0292113842270942,0.09896992226716472,simulated,simulated,simulated,2
21081,0,1,2,3,4,5,6,6,5,0.6145981871325823,1.674350075015664,4.423477703562975,0.020952366814795047,0.09861186724550441,simulated,simulated,simulated,4
20757,0,1,2,3,4,5,6,1,5,0.6135713371264273,1.6555723366923656,4.396381755569011,0.017840748083624708,0.09391813636541435,simulated,simulated,simulated,4
20650,0,1,2,3,4,5,6,5,2,0.6127062954227138,1.688426271464128,4.369451783408292,0.026338200610739274,0.10204851061981413,simulated,simulated,simulated,3
