,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
21183,8,0,3,6,5,7,2,4,1,0.5715638392339468,1.7530612423846799,45.82552033406708,-1.6280663418751637e-15,3.8968828164342995e-14,"Macedonian (Indo-European, Slavic)",europe,real,2
21182,3,4,0,5,6,1,7,8,2,0.5715638392339468,1.7530612423846796,45.82552033406708,-1.6280663418751637e-15,3.885780586188048e-14,Catalan,europe,real,2
21341,2,7,8,0,6,1,4,5,3,0.5715638392339468,1.7530612423846794,45.82552033406708,-1.6280663418751637e-15,3.863576125695545e-14,"[OC-8]  Djapu (Pama-Nyungan, Yuulngu) ",oceania,real,2
21313,6,4,2,7,8,1,5,0,3,0.5715638392339468,1.7530612423846799,45.82552033406708,-1.6280663418751637e-15,3.8413716652030416e-14,"Tamasheq, Tadraq (Afro-Asiatic, Berber)",africa,real,2
21302,2,3,6,4,7,0,5,1,8,0.5715638392339468,1.7530612423846796,45.82552033406708,-1.6280663418751637e-15,3.885780586188048e-14,"Khoekhoe, Nama (Khoe-Kwadi)",africa,real,2
21349,3,5,2,0,7,4,6,1,8,0.5715638392339468,1.7530612423846796,45.82552033406708,-1.6280663418751637e-15,3.885780586188048e-14,"[OC-48]  Yidiɲ (Pama-Nyungan, Yimidhirr-Yalanji-Yidinic)",oceania,real,2
21336,6,1,2,8,0,4,5,7,3,0.5715638392339468,1.7530612423846799,45.82552033406708,-1.6280663418751637e-15,3.863576125695545e-14,[OC-17]  Jingulu (Mirndi),oceania,real,2
21231,5,7,8,6,1,2,4,0,3,0.5715638392339468,1.7530612423846794,45.82552033406708,-1.6280663418751637e-15,3.863576125695545e-14,Ainu (Ainu),asia,real,2
21342,8,6,4,1,0,7,5,3,2,0.5715638392339466,1.7530612423846796,45.82552033406708,-1.3954854358929974e-15,3.8413716652030416e-14,"[OC-5]  Bardi (Nyulnyulan, Western) ",oceania,real,2
21350,0,6,2,3,4,5,1,8,7,0.5715638392339466,1.7530612423846796,45.82552033406708,-1.3954854358929974e-15,3.8968828164342995e-14,"[OC-11]  Fijian (Austronesian, Oceanic)",oceania,real,2
21244,7,3,4,8,6,5,1,2,0,0.5715638392339466,1.7530612423846799,45.82552033406708,-1.3954854358929974e-15,3.863576125695545e-14,"[AM-15]  Garifuna (Arawakan, Caribbean Arawakan) ",americas,real,2
21345,6,1,5,4,0,3,7,8,2,0.5715638392339466,1.7530612423846796,45.82552033406708,-1.3954854358929974e-15,3.885780586188048e-14,"[OC-50]  Yuwaalaraay (Pama-Nyungan, Wiradhuric)",oceania,real,2
21193,7,4,0,5,3,1,2,8,6,0.5715638392339466,1.7530612423846796,45.82552033406708,-1.3954854358929974e-15,3.885780586188048e-14,"Bantawa (Sino-Tibetan, Kiranti)",asia,real,2
21270,2,6,5,7,0,4,3,8,1,0.5715638392339466,1.7530612423846796,45.82552033406708,-1.3954854358929974e-15,3.885780586188048e-14,"[AM-44]  Trio (Cariban, Guianan)",americas,real,2
21187,3,2,1,6,7,0,8,5,4,0.5715638392339466,1.7530612423846794,45.82552033406708,-1.3954854358929974e-15,3.885780586188048e-14,Turkish (Turkic),europe,real,2
21329,8,1,6,3,4,5,7,2,0,0.5715638392339464,1.7530612423846799,45.82552033406708,-1.1629045299108313e-15,3.863576125695545e-14,"Arrernte, Eastern (Pama-Nyungan, Aranda) ",oceania,real,2
21254,6,0,7,5,4,3,8,2,1,0.5715638392339464,1.7530612423846799,45.82552033406708,-1.1629045299108313e-15,3.885780586188048e-14,"[AM-24]  Lakota (Siouan, Core Siouan)",americas,real,2
21259,7,0,4,3,1,8,2,5,6,0.5715638392339464,1.7530612423846794,45.82552033406708,-1.1629045299108313e-15,3.8968828164342995e-14,"[AM-20]  Klamath (Penutian, Klamath-Modoc) ",americas,real,2
21262,1,5,6,0,3,7,4,2,8,0.5715638392339464,1.75306124238468,45.82552033406708,-1.0853775612501092e-15,3.885780586188048e-14,"Apache, San Carlos (Athabaskan-Eyak-Tlingit, Athabaskan) ",americas,real,2
21227,0,5,1,7,4,6,3,2,8,0.5715638392339464,1.7530612423846796,45.82552033406708,-1.1629045299108313e-15,3.8968828164342995e-14,"Yukaghir, Kolyma (Yukaghir)",asia,real,2
21284,3,0,5,4,7,2,8,1,6,0.5715638392339464,1.7530612423846794,45.82552033406708,-1.1629045299108313e-15,3.885780586188048e-14,"Hausa (Afro-Asiatic, Chadic)",africa,real,2
21250,0,4,3,8,1,7,6,5,2,0.5715638392339464,1.7530612423846796,45.82552033406708,-1.1629045299108313e-15,3.863576125695545e-14,[AM-26]  Mapudungun (Araucanian) ,americas,real,2
21220,8,4,0,1,7,3,6,5,2,0.5715638392339464,1.7530612423846796,45.82552033406708,-1.1629045299108313e-15,3.863576125695545e-14,"Atong (Sino-Tibetan, Brahmaputran)",asia,real,2
21145,0,1,2,3,4,5,6,7,8,0.5715638392339464,1.7530612423846796,45.82552033406708,-1.1629045299108313e-15,3.885780586188048e-14,simulated,simulated,simulated,2
21218,8,0,2,6,4,5,1,7,3,0.5715638392339464,1.7530612423846796,45.82552033406708,-1.1629045299108313e-15,3.83026943495679e-14,Yugh (Yeniseian),asia,real,2
21362,7,8,0,2,4,3,6,5,1,0.5715638392339464,1.7530612423846796,45.82552033406708,-1.1629045299108313e-15,3.8413716652030416e-14,"[OC-47]  Yawuru (Nyulnyulan, Eastern)",oceania,real,2
