,informativity,complexity
55,0.11484735870745905,0.34013668752452975
56,0.11678617044990149,0.34566080579560254
57,0.11872498219234394,0.3511849240666753
58,0.12066379393478638,0.35670904233774803
59,0.12260260567722883,0.3622331606088208
60,0.12454141741967127,0.36775727887989357
61,0.1264802291621137,0.3732813971509663
62,0.12841904090455616,0.37880551542203905
63,0.13035785264699862,0.38432963369311185
64,0.13229666438944104,0.3898537519641846
65,0.13423547613188352,0.39537787023525733
66,0.13617428787432595,0.40090198850633013
67,0.13811309961676838,0.4064261067774029
68,0.14005191135921086,0.4119502250484756
69,0.14199072310165328,0.41747434331954836
70,0.1439295348440957,0.42299846159062116
71,0.1458683465865382,0.4285225798616939
72,0.14780715832898061,0.43404669813276664
73,0.14974597007142304,0.43957081640383944
74,0.15168478181386552,0.4450949346749122
75,0.15362359355630795,0.4506190529459849
76,0.15556240529875043,0.45614317121705766
77,0.15750121704119285,0.46166728948813046
78,0.15944002878363528,0.4671914077592032
79,0.16137884052607776,0.47271552603027595
80,0.16331765226852019,0.4782396443013487
81,0.1652564640109626,0.4837637625724215
82,0.1671952757534051,0.4892878808434942
83,0.16913408749584752,0.49481199911456697
84,0.17107289923828994,0.5003361173856398
85,0.17301171098073242,0.5058602356567126
86,0.17495052272317485,0.5113843539277853
87,0.17688933446561733,0.516908472198858
88,0.17882814620805976,0.5224325904699308
89,0.18076695795050218,0.5279567087410035
90,0.18270576969294466,0.5334808270120763
91,0.1846445814353871,0.539004945283149
92,0.18658339317782952,0.5445290635542218
93,0.188522204920272,0.5500531818252946
94,0.19046101666271442,0.5555773000963673
95,0.19239982840515685,0.5611014183674401
96,0.19433864014759933,0.5666255366385129
97,0.19627745189004175,0.5721496549095856
98,0.19821626363248418,0.5776737731806584
99,0.20015507537492666,0.5831978914517311
100,0.2020938871173691,0.5887220097228039
101,0.2020938871173691,0.5887220097228039
102,0.20281020084149531,0.5910415007738763
103,0.2035265145656215,0.5933609918249487
104,0.20424282828974774,0.5956804828760213
105,0.20495914201387397,0.5979999739270937
106,0.20567545573800017,0.6003194649781661
107,0.2063917694621264,0.6026389560292386
108,0.20710808318625262,0.604958447080311
109,0.20782439691037882,0.6072779381313834
110,0.20854071063450505,0.609597429182456
111,0.20925702435863125,0.6119169202335284
112,0.20997333808275748,0.6142364112846008
113,0.2106896518068837,0.6165559023356733
114,0.2114059655310099,0.6188753933867457
115,0.21212227925513613,0.6211948844378181
116,0.21283859297926236,0.6235143754888907
117,0.21355490670338856,0.6258338665399631
118,0.21427122042751479,0.6281533575910355
119,0.214987534151641,0.630472848642108
120,0.2157038478757672,0.6327923396931804
121,0.21642016159989344,0.6351118307442528
122,0.21713647532401964,0.6374313217953254
123,0.21785278904814587,0.6397508128463978
124,0.2185691027722721,0.6420703038974702
125,0.2192854164963983,0.6443897949485426
126,0.22000173022052452,0.6467092859996151
127,0.22071804394465075,0.6490287770506875
128,0.22143435766877695,0.65134826810176
129,0.22215067139290318,0.6536677591528325
130,0.2228669851170294,0.6559872502039049
131,0.2235832988411556,0.6583067412549773
132,0.22429961256528183,0.6606262323060498
133,0.22501592628940803,0.6629457233571223
134,0.22573224001353426,0.6652652144081947
135,0.22644855373766049,0.6675847054592672
136,0.22716486746178668,0.6699041965103396
137,0.2278811811859129,0.672223687561412
138,0.22859749491003914,0.6745431786124845
139,0.22931380863416534,0.6768626696635569
140,0.23003012235829157,0.6791821607146294
141,0.2307464360824178,0.6815016517657019
142,0.231462749806544,0.6838211428167743
143,0.23217906353067022,0.6861406338678467
144,0.23289537725479642,0.6884601249189192
145,0.23361169097892265,0.6907796159699917
146,0.23432800470304888,0.6930991070210641
147,0.2350443184271751,0.6954185980721366
148,0.2357606321513013,0.697738089123209
149,0.23647694587542753,0.7000575801742814
150,0.23719325959955373,0.7023770712253539
151,0.23790957332367996,0.7046965622764264
152,0.23862588704780618,0.7070160533274988
153,0.23934220077193238,0.7093355443785713
154,0.2400585144960586,0.7116550354296437
155,0.2407748282201848,0.7139745264807161
156,0.24149114194431104,0.7162940175317887
157,0.24220745566843727,0.7186135085828611
158,0.2429237693925635,0.7209329996339335
159,0.2436400831166897,0.723252490685006
160,0.24435639684081592,0.7255719817360784
161,0.24507271056494212,0.7278914727871508
162,0.24578902428906835,0.7302109638382233
163,0.24650533801319457,0.7325304548892958
164,0.24722165173732077,0.7348499459403682
165,0.247937965461447,0.7371694369914407
166,0.24865427918557323,0.7394889280425131
167,0.24937059290969943,0.7418084190935855
168,0.25008690663382566,0.7441279101446581
169,0.2508032203579519,0.7464474011957305
170,0.2515195340820781,0.7487668922468029
171,0.2522358478062043,0.7510863832978754
172,0.2529521615303305,0.7534058743489478
173,0.25366847525445674,0.7557253654000202
174,0.25438478897858297,0.7580448564510927
175,0.2551011027027092,0.7603643475021652
176,0.2558174164268354,0.7626838385532376
177,0.2565337301509616,0.7650033296043101
178,0.2572500438750878,0.7673228206553825
179,0.25796635759921405,0.769642311706455
180,0.2586826713233403,0.7719618027575275
181,0.2593989850474665,0.7742812938085999
182,0.2601152987715927,0.7766007848596723
183,0.2608316124957189,0.7789202759107448
184,0.26154792621984513,0.7812397669618172
185,0.26226423994397136,0.7835592580128896
186,0.2629805536680976,0.785878749063962
187,0.26369686739222375,0.7881982401150346
188,0.26441318111635,0.790517731166107
189,0.2651294948404762,0.7928372222171794
190,0.26584580856460244,0.7951567132682519
191,0.26656212228872866,0.7974762043193244
192,0.2672784360128549,0.7997956953703969
193,0.2679947497369811,0.8021151864214693
194,0.2687110634611073,0.8044346774725417
195,0.2694273771852335,0.8067541685236141
196,0.27014369090935975,0.8090736595746866
197,0.270860004633486,0.811393150625759
198,0.2715763183576122,0.8137126416768315
199,0.2722926320817384,0.816032132727904
200,0.2730089458058646,0.8183516237789764
201,0.2737252595299908,0.8206711148300488
202,0.2737252595299908,0.8206711148300488
203,0.2739732844951816,0.821481296912408
204,0.2742213094603724,0.8222914789947673
205,0.2744693344255632,0.8231016610771265
206,0.274717359390754,0.8239118431594856
207,0.27496538435594475,0.8247220252418449
208,0.2752134093211355,0.8255322073242041
209,0.2754614342863263,0.8263423894065632
210,0.27570945925151713,0.8271525714889225
211,0.2759574842167079,0.8279627535712817
212,0.2762055091818987,0.8287729356536409
213,0.27645353414708945,0.8295831177360001
214,0.2767015591122802,0.8303932998183593
215,0.27694958407747106,0.8312034819007186
216,0.27719760904266183,0.8320136639830777
217,0.2774456340078526,0.8328238460654369
218,0.2776936589730434,0.8336340281477962
219,0.27794168393823415,0.8344442102301554
220,0.278189708903425,0.8352543923125145
221,0.27843773386861576,0.8360645743948738
222,0.27868575883380653,0.836874756477233
223,0.2789337837989973,0.8376849385595921
224,0.2791818087641881,0.8384951206419514
225,0.2794298337293789,0.8393053027243106
226,0.2796778586945697,0.8401154848066698
227,0.27992588365976045,0.840925666889029
228,0.28017390862495123,0.8417358489713882
229,0.280421933590142,0.8425460310537474
230,0.28066995855533283,0.8433562131361066
231,0.2809179835205236,0.8441663952184658
232,0.2811660084857144,0.8449765773008251
233,0.28141403345090515,0.8457867593831843
234,0.28166205841609593,0.8465969414655434
235,0.28191008338128676,0.8474071235479027
236,0.28215810834647753,0.8482173056302619
237,0.2824061333116683,0.849027487712621
238,0.2826541582768591,0.8498376697949803
239,0.28290218324204985,0.8506478518773395
240,0.2831502082072407,0.8514580339596987
241,0.28339823317243146,0.8522682160420579
242,0.28364625813762223,0.8530783981244171
243,0.283894283102813,0.8538885802067763
244,0.2841423080680038,0.8546987622891355
245,0.2843903330331946,0.8555089443714947
246,0.2846383579983854,0.8563191264538539
247,0.28488638296357616,0.8571293085362132
248,0.28513440792876693,0.8579394906185723
249,0.2853824328939577,0.8587496727009315
250,0.28563045785914853,0.8595598547832908
251,0.2858784828243393,0.86037003686565
252,0.2861265077895301,0.8611802189480091
253,0.28637453275472086,0.8619904010303684
254,0.28662255771991163,0.8628005831127276
255,0.28687058268510246,0.8636107651950868
256,0.28711860765029323,0.864420947277446
257,0.287366632615484,0.8652311293598052
258,0.2876146575806748,0.8660413114421645
259,0.28786268254586556,0.8668514935245236
260,0.2881107075110564,0.8676616756068828
261,0.28835873247624716,0.8684718576892421
262,0.28860675744143793,0.8692820397716012
263,0.2888547824066287,0.8700922218539604
264,0.2891028073718195,0.8709024039363197
265,0.2893508323370103,0.8717125860186788
266,0.2895988573022011,0.872522768101038
267,0.28984688226739186,0.8733329501833973
268,0.29009490723258263,0.8741431322657565
269,0.2903429321977734,0.8749533143481156
270,0.29059095716296424,0.8757634964304749
271,0.290838982128155,0.8765736785128341
272,0.2910870070933458,0.8773838605951934
273,0.29133503205853656,0.8781940426775525
274,0.29158305702372733,0.8790042247599117
275,0.29183108198891816,0.8798144068422709
276,0.29207910695410894,0.8806245889246301
277,0.2923271319192997,0.8814347710069893
278,0.2925751568844905,0.8822449530893486
279,0.29282318184968126,0.8830551351717078
280,0.2930712068148721,0.8838653172540669
281,0.29331923178006286,0.8846754993364262
282,0.29356725674525364,0.8854856814187854
283,0.2938152817104444,0.8862958635011445
284,0.2940633066756352,0.8871060455835038
285,0.294311331640826,0.887916227665863
286,0.2945593566060168,0.8887264097482221
287,0.29480738157120756,0.8895365918305814
288,0.29505540653639833,0.8903467739129406
289,0.2953034315015891,0.8911569559952998
290,0.29555145646677994,0.891967138077659
291,0.2957994814319707,0.8927773201600182
292,0.2960475063971615,0.8935875022423774
293,0.29629553136235226,0.8943976843247367
294,0.29654355632754303,0.8952078664070958
295,0.29679158129273386,0.8960180484894551
296,0.29703960625792464,0.8968282305718143
297,0.2972876312231154,0.8976384126541734
298,0.2975356561883062,0.8984485947365326
299,0.29778368115349696,0.8992587768188919
300,0.2980317061186878,0.900068958901251
301,0.29827973108387856,0.9008791409836103
302,0.29852775604906934,0.9016893230659695
303,0.29852775604906934,0.9016893230659695
304,0.29931433490806325,0.9055531091763648
305,0.3001009137670571,0.9094168952867602
306,0.300887492626051,0.9132806813971555
307,0.30167407148504494,0.9171444675075509
308,0.3024606503440388,0.9210082536179461
309,0.3032472292030327,0.9248720397283415
310,0.3040338080620266,0.9287358258387368
311,0.3048203869210205,0.9325996119491322
312,0.3056069657800144,0.9364633980595275
313,0.3063935446390083,0.9403271841699229
314,0.30718012349800217,0.9441909702803182
315,0.3079667023569961,0.9480547563907136
316,0.30875328121599,0.9519185425011089
317,0.3095398600749839,0.9557823286115043
318,0.31032643893397777,0.9596461147218995
319,0.3111130177929717,0.9635099008322949
320,0.3118995966519656,0.9673736869426902
321,0.31268617551095945,0.9712374730530856
322,0.31347275436995337,0.9751012591634809
323,0.3142593332289473,0.9789650452738763
324,0.31504591208794114,0.9828288313842716
325,0.31583249094693505,0.986692617494667
326,0.31661906980592897,0.9905564036050623
327,0.3174056486649228,0.9944201897154576
328,0.31819222752391674,0.9982839758258529
329,0.31897880638291065,1.0021477619362482
330,0.3197653852419045,1.0060115480466436
331,0.3205519641008984,1.009875334157039
332,0.32133854295989234,1.0137391202674342
333,0.3221251218188862,1.0176029063778296
334,0.3229117006778801,1.021466692488225
335,0.323698279536874,1.0253304785986204
336,0.3244848583958679,1.0291942647090155
337,0.3252714372548618,1.033058050819411
338,0.3260580161138557,1.0369218369298063
339,0.32684459497284957,1.0407856230402017
340,0.3276311738318435,1.044649409150597
341,0.3284177526908374,1.0485131952609923
342,0.3292043315498313,1.0523769813713877
343,0.32999091040882517,1.056240767481783
344,0.3307774892678191,1.0601045535921783
345,0.33156406812681294,1.0639683397025737
346,0.33235064698580685,1.067832125812969
347,0.33313722584480077,1.0716959119233644
348,0.3339238047037947,1.0755596980337596
349,0.33471038356278854,1.079423484144155
350,0.33549696242178245,1.0832872702545504
351,0.33628354128077637,1.0871510563649456
352,0.3370701201397702,1.091014842475341
353,0.33785669899876414,1.0948786285857364
354,0.33864327785775805,1.0987424146961318
355,0.3394298567167519,1.1026062008065272
356,0.3402164355757458,1.1064699869169223
357,0.34100301443473974,1.1103337730273177
358,0.3417895932937336,1.1141975591377131
359,0.3425761721527275,1.1180613452481083
360,0.3433627510117214,1.1219251313585037
361,0.3441493298707153,1.125788917468899
362,0.3449359087297092,1.1296527035792945
363,0.3457224875887031,1.1335164896896897
364,0.34650906644769697,1.137380275800085
365,0.3472956453066909,1.1412440619104804
366,0.3480822241656848,1.1451078480208758
367,0.3488688030246787,1.148971634131271
368,0.34965538188367257,1.1528354202416664
369,0.3504419607426665,1.1566992063520618
370,0.35122853960166034,1.1605629924624572
371,0.35201511846065425,1.1644267785728524
372,0.35280169731964817,1.1682905646832478
373,0.3535882761786421,1.1721543507936432
374,0.35437485503763594,1.1760181369040383
375,0.35516143389662985,1.1798819230144337
376,0.35594801275562377,1.1837457091248291
377,0.3567345916146176,1.1876094952352245
378,0.35752117047361154,1.19147328134562
379,0.35830774933260545,1.195337067456015
380,0.3590943281915993,1.1992008535664105
381,0.3598809070505932,1.2030646396768059
382,0.36066748590958714,1.206928425787201
383,0.361454064768581,1.2107922118975964
384,0.3622406436275749,1.2146559980079918
385,0.3630272224865688,1.2185197841183872
386,0.36381380134556274,1.2223835702287826
387,0.3646003802045566,1.2262473563391778
388,0.3653869590635505,1.2301111424495732
389,0.36617353792254437,1.2339749285599686
390,0.3669601167815383,1.2378387146703638
391,0.3677466956405322,1.2417025007807592
392,0.3685332744995261,1.2455662868911546
393,0.36931985335851997,1.24943007300155
394,0.3701064322175139,1.2532938591119451
395,0.37089301107650774,1.2571576452223405
396,0.37167958993550165,1.261021431332736
397,0.37246616879449557,1.264885217443131
398,0.3732527476534895,1.2687490035535265
399,0.37403932651248334,1.2726127896639219
400,0.37482590537147725,1.2764765757743173
401,0.3756124842304711,1.2803403618847127
402,0.376399063089465,1.2842041479951078
403,0.37718564194845894,1.2880679341055032
404,0.37718564194845894,1.2880679341055032
405,0.37747855270278446,1.2895206103338135
406,0.37777146345710994,1.290973286562124
407,0.37806437421143546,1.2924259627904342
408,0.37835728496576093,1.2938786390187444
409,0.37865019572008646,1.2953313152470547
410,0.37894310647441193,1.2967839914753652
411,0.37923601722873745,1.2982366677036754
412,0.3795289279830629,1.2996893439319857
413,0.37982183873738845,1.301142020160296
414,0.3801147494917139,1.3025946963886064
415,0.38040766024603945,1.3040473726169166
416,0.3807005710003649,1.3055000488452269
417,0.38099348175469044,1.306952725073537
418,0.3812863925090159,1.3084054013018476
419,0.38157930326334144,1.3098580775301578
420,0.3818722140176669,1.311310753758468
421,0.38216512477199244,1.3127634299867783
422,0.3824580355263179,1.3142161062150888
423,0.38275094628064343,1.315668782443399
424,0.3830438570349689,1.3171214586717093
425,0.38333676778929443,1.3185741349000195
426,0.3836296785436199,1.32002681112833
427,0.3839225892979454,1.3214794873566402
428,0.3842155000522709,1.3229321635849505
429,0.3845084108065964,1.324384839813261
430,0.38480132156092195,1.3258375160415712
431,0.3850942323152474,1.3272901922698814
432,0.38538714306957295,1.3287428684981917
433,0.3856800538238984,1.3301955447265021
434,0.38597296457822394,1.3316482209548124
435,0.3862658753325494,1.3331008971831226
436,0.38655878608687494,1.3345535734114329
437,0.3868516968412004,1.3360062496397433
438,0.38714460759552594,1.3374589258680536
439,0.3874375183498514,1.3389116020963638
440,0.38773042910417693,1.340364278324674
441,0.3880233398585024,1.3418169545529846
442,0.38831625061282793,1.3432696307812948
443,0.3886091613671534,1.344722307009605
444,0.3889020721214789,1.3461749832379153
445,0.3891949828758044,1.3476276594662258
446,0.3894878936301299,1.349080335694536
447,0.3897808043844554,1.3505330119228462
448,0.3900737151387809,1.3519856881511565
449,0.3903666258931064,1.353438364379467
450,0.3906595366474319,1.3548910406077772
451,0.3909524474017574,1.3563437168360875
452,0.3912453581560829,1.357796393064398
453,0.3915382689104084,1.3592490692927082
454,0.3918311796647339,1.3607017455210184
455,0.3921240904190594,1.3621544217493287
456,0.3924170011733849,1.363607097977639
457,0.39270991192771043,1.3650597742059494
458,0.3930028226820359,1.3665124504342596
459,0.3932957334363614,1.3679651266625699
460,0.3935886441906869,1.3694178028908803
461,0.3938815549450124,1.3708704791191906
462,0.3941744656993379,1.3723231553475008
463,0.3944673764536634,1.373775831575811
464,0.3947602872079889,1.3752285078041215
465,0.3950531979623144,1.3766811840324318
466,0.3953461087166399,1.378133860260742
467,0.3956390194709654,1.3795865364890523
468,0.3959319302252909,1.3810392127173627
469,0.3962248409796164,1.382491888945673
470,0.3965177517339419,1.3839445651739832
471,0.3968106624882674,1.3853972414022935
472,0.3971035732425929,1.386849917630604
473,0.3973964839969184,1.3883025938589142
474,0.3976893947512439,1.3897552700872244
475,0.3979823055055694,1.3912079463155347
476,0.39827521625989487,1.3926606225438452
477,0.3985681270142204,1.3941132987721554
478,0.39886103776854587,1.3955659750004656
479,0.3991539485228714,1.3970186512287759
480,0.3994468592771969,1.3984713274570864
481,0.3997397700315224,1.3999240036853966
482,0.40003268078584786,1.4013766799137068
483,0.4003255915401734,1.4028293561420173
484,0.4006185022944989,1.4042820323703276
485,0.4009114130488244,1.4057347085986378
486,0.4012043238031499,1.407187384826948
487,0.4014972345574754,1.4086400610552585
488,0.4017901453118009,1.4100927372835688
489,0.4020830560661264,1.411545413511879
490,0.4023759668204519,1.4129980897401893
491,0.4026688775747774,1.4144507659684997
492,0.4029617883291029,1.41590344219681
493,0.40325469908342837,1.4173561184251202
494,0.4035476098377539,1.4188087946534305
495,0.40384052059207937,1.420261470881741
496,0.4041334313464049,1.4217141471100512
497,0.40442634210073036,1.4231668233383614
498,0.4047192528550559,1.4246194995666717
499,0.40501216360938136,1.4260721757949821
500,0.4053050743637069,1.4275248520232924
501,0.40559798511803236,1.4289775282516026
502,0.4058908958723579,1.4304302044799129
503,0.40618380662668335,1.4318828807082233
504,0.4064767173810089,1.4333355569365336
505,0.4064767173810089,1.4333355569365336
506,0.406729715645147,1.4353459673863913
507,0.4069827139092851,1.437356377836249
508,0.4072357121734232,1.4393667882861068
509,0.4074887104375613,1.4413771987359645
510,0.4077417087016994,1.443387609185822
511,0.4079947069658375,1.4453980196356797
512,0.4082477052299756,1.4474084300855374
513,0.4085007034941137,1.4494188405353952
514,0.4087537017582518,1.4514292509852529
515,0.4090067000223899,1.4534396614351106
516,0.40925969828652803,1.4554500718849683
517,0.40951269655066613,1.457460482334826
518,0.4097656948148043,1.4594708927846836
519,0.4100186930789424,1.4614813032345413
520,0.4102716913430805,1.463491713684399
521,0.4105246896072186,1.4655021241342567
522,0.4107776878713567,1.4675125345841145
523,0.4110306861354948,1.4695229450339722
524,0.4112836843996329,1.47153335548383
525,0.411536682663771,1.4735437659336876
526,0.41178968092790913,1.4755541763835454
527,0.41204267919204723,1.4775645868334029
528,0.41229567745618534,1.4795749972832606
529,0.41254867572032344,1.4815854077331183
530,0.41280167398446155,1.483595818182976
531,0.41305467224859965,1.4856062286328338
532,0.41330767051273776,1.4876166390826915
533,0.41356066877687586,1.4896270495325492
534,0.41381366704101397,1.491637459982407
535,0.41406666530515207,1.4936478704322644
536,0.4143196635692902,1.4956582808821222
537,0.4145726618334283,1.4976686913319799
538,0.4148256600975664,1.4996791017818376
539,0.4150786583617045,1.5016895122316953
540,0.4153316566258426,1.503699922681553
541,0.4155846548899807,1.5057103331314108
542,0.4158376531541188,1.5077207435812685
543,0.41609065141825696,1.509731154031126
544,0.41634364968239507,1.5117415644809837
545,0.41659664794653317,1.5137519749308415
546,0.4168496462106713,1.5157623853806992
547,0.4171026444748094,1.517772795830557
548,0.4173556427389475,1.5197832062804146
549,0.4176086410030856,1.5217936167302724
550,0.4178616392672237,1.52380402718013
551,0.4181146375313618,1.5258144376299878
552,0.4183676357954999,1.5278248480798453
553,0.418620634059638,1.529835258529703
554,0.4188736323237761,1.5318456689795608
555,0.4191266305879142,1.5338560794294185
556,0.4193796288520523,1.5358664898792762
557,0.4196326271161904,1.537876900329134
558,0.41988562538032853,1.5398873107789917
559,0.42013862364446664,1.5418977212288494
560,0.42039162190860474,1.5439081316787069
561,0.42064462017274284,1.5459185421285646
562,0.42089761843688095,1.5479289525784223
563,0.42115061670101905,1.54993936302828
564,0.42140361496515716,1.5519497734781378
565,0.42165661322929526,1.5539601839279955
566,0.42190961149343337,1.5559705943778532
567,0.42216260975757147,1.557981004827711
568,0.42241560802170963,1.5599914152775685
569,0.42266860628584774,1.5620018257274262
570,0.42292160454998584,1.564012236177284
571,0.42317460281412395,1.5660226466271416
572,0.42342760107826205,1.5680330570769994
573,0.42368059934240015,1.570043467526857
574,0.42393359760653826,1.5720538779767148
575,0.42418659587067636,1.5740642884265725
576,0.42443959413481447,1.5760746988764303
577,0.4246925923989526,1.5780851093262878
578,0.4249455906630907,1.5800955197761455
579,0.4251985889272288,1.5821059302260032
580,0.4254515871913669,1.584116340675861
581,0.425704585455505,1.5861267511257187
582,0.4259575837196431,1.5881371615755764
583,0.4262105819837812,1.590147572025434
584,0.4264635802479193,1.5921579824752918
585,0.4267165785120574,1.5941683929251496
586,0.4269695767761955,1.596178803375007
587,0.4272225750403336,1.5981892138248648
588,0.4274755733044717,1.6001996242747225
589,0.4277285715686098,1.6022100347245802
590,0.42798156983274793,1.604220445174438
591,0.42823456809688604,1.6062308556242957
592,0.42848756636102414,1.6082412660741534
593,0.4287405646251623,1.610251676524011
594,0.4289935628893004,1.6122620869738686
595,0.4292465611534385,1.6142724974237264
596,0.4294995594175766,1.616282907873584
597,0.4297525576817147,1.6182933183234418
598,0.4300055559458528,1.6203037287732995
599,0.43025855420999093,1.6223141392231573
600,0.43051155247412903,1.624324549673015
601,0.43076455073826714,1.6263349601228727
602,0.43101754900240524,1.6283453705727302
603,0.43127054726654335,1.630355781022588
604,0.43152354553068145,1.6323661914724457
605,0.43177654379481956,1.6343766019223034
606,0.43177654379481956,1.6343766019223034
607,0.4318530846335755,1.6350193564919269
608,0.4319296254723315,1.6356621110615506
609,0.43200616631108746,1.636304865631174
610,0.4320827071498434,1.6369476202007975
611,0.4321592479885994,1.6375903747704212
612,0.43223578882735536,1.6382331293400447
613,0.43231232966611133,1.6388758839096682
614,0.4323888705048673,1.639518638479292
615,0.43246541134362326,1.6401613930489154
616,0.43254195218237923,1.6408041476185389
617,0.4326184930211352,1.6414469021881626
618,0.43269503385989116,1.642089656757786
619,0.4327715746986472,1.6427324113274095
620,0.43284811553740316,1.6433751658970333
621,0.4329246563761591,1.6440179204666567
622,0.4330011972149151,1.6446606750362802
623,0.43307773805367106,1.645303429605904
624,0.433154278892427,1.6459461841755274
625,0.433230819731183,1.6465889387451509
626,0.43330736056993896,1.6472316933147746
627,0.4333839014086949,1.647874447884398
628,0.4334604422474509,1.6485172024540216
629,0.43353698308620686,1.6491599570236453
630,0.43361352392496283,1.6498027115932687
631,0.4336900647637188,1.6504454661628922
632,0.43376660560247476,1.651088220732516
633,0.43384314644123073,1.6517309753021394
634,0.4339196872799867,1.6523737298717631
635,0.43399622811874267,1.6530164844413866
636,0.43407276895749863,1.65365923901101
637,0.4341493097962546,1.6543019935806338
638,0.43422585063501057,1.6549447481502573
639,0.43430239147376654,1.6555875027198808
640,0.4343789323125225,1.6562302572895045
641,0.43445547315127847,1.656873011859128
642,0.43453201399003444,1.6575157664287514
643,0.4346085548287904,1.6581585209983751
644,0.43468509566754643,1.6588012755679986
645,0.4347616365063024,1.659444030137622
646,0.43483817734505836,1.6600867847072458
647,0.43491471818381433,1.6607295392768693
648,0.4349912590225703,1.6613722938464928
649,0.43506779986132627,1.6620150484161165
650,0.43514434070008223,1.66265780298574
651,0.4352208815388382,1.6633005575553634
652,0.43529742237759417,1.6639433121249871
653,0.43537396321635013,1.6645860666946106
654,0.4354505040551061,1.665228821264234
655,0.43552704489386207,1.6658715758338578
656,0.43560358573261804,1.6665143304034813
657,0.435680126571374,1.6671570849731048
658,0.43575666741012997,1.6677998395427285
659,0.43583320824888594,1.668442594112352
660,0.4359097490876419,1.6690853486819754
661,0.4359862899263979,1.6697281032515991
662,0.43606283076515384,1.6703708578212226
663,0.4361393716039098,1.6710136123908461
664,0.4362159124426658,1.6716563669604698
665,0.43629245328142174,1.6722991215300933
666,0.4363689941201777,1.6729418760997168
667,0.4364455349589337,1.6735846306693405
668,0.43652207579768965,1.674227385238964
669,0.43659861663644567,1.6748701398085875
670,0.43667515747520164,1.6755128943782112
671,0.4367516983139576,1.6761556489478346
672,0.43682823915271357,1.6767984035174581
673,0.43690477999146954,1.6774411580870818
674,0.4369813208302255,1.6780839126567053
675,0.4370578616689815,1.6787266672263288
676,0.43713440250773744,1.6793694217959525
677,0.4372109433464934,1.680012176365576
678,0.4372874841852494,1.6806549309351995
679,0.43736402502400534,1.6812976855048232
680,0.4374405658627613,1.6819404400744467
681,0.4375171067015173,1.6825831946440704
682,0.43759364754027325,1.6832259492136938
683,0.4376701883790292,1.6838687037833173
684,0.4377467292177852,1.684511458352941
685,0.43782327005654115,1.6851542129225645
686,0.4378998108952971,1.685796967492188
687,0.4379763517340531,1.6864397220618117
688,0.43805289257280905,1.6870824766314352
689,0.438129433411565,1.6877252312010587
690,0.438205974250321,1.6883679857706824
691,0.43828251508907695,1.6890107403403058
692,0.4383590559278329,1.6896534949099293
693,0.4384355967665889,1.690296249479553
694,0.4385121376053449,1.6909390040491765
695,0.4385886784441009,1.6915817586188
696,0.43866521928285684,1.6922245131884237
697,0.4387417601216128,1.6928672677580472
698,0.4388183009603688,1.6935100223276707
699,0.43889484179912475,1.6941527768972944
700,0.4389713826378807,1.6947955314669179
701,0.4390479234766367,1.6954382860365413
702,0.43912446431539265,1.696081040606165
703,0.4392010051541486,1.6967237951757885
704,0.4392775459929046,1.697366549745412
705,0.43935408683166055,1.6980093043150357
