,gamma,informativity,complexity,J
200,54.09478972456807,0.6171182032245763,1.7530612423846796,-31.629818196252042
201,53.9288568075812,0.6171182032245763,1.7530612423846796,-31.527417972665294
202,53.76343288107348,0.6171182032245763,1.7530612423846796,-31.42533185636849
203,53.59851638374337,0.6171182032245763,1.7530612423846796,-31.32355888385405
204,53.434105759078676,0.6171182032245763,1.7530612423846796,-31.22209809456994
205,53.27019945534159,0.6171182032245763,1.7530612423846796,-31.12094853091053
206,53.10679592555427,0.6171182032245763,1.7530612423846796,-31.020109238207628
207,52.94389362748415,0.6171182032245763,1.7530612423846796,-30.91957926472144
208,52.78149102362929,0.6171182032245763,1.7530612423846796,-30.819357661631532
209,52.619586581204075,0.6171182032245763,1.7530612423846796,-30.719443483028005
210,52.45817877212451,0.6171182032245763,1.7530612423846796,-30.619835785902414
211,52.297266072994006,0.6171182032245763,1.7530612423846796,-30.520533630138974
212,52.136846965088914,0.6171182032245763,1.7530612423846796,-30.4215360785057
213,51.976919934344096,0.6171182032245763,1.7530612423846796,-30.322842196645414
214,51.81748347133886,0.6171182032245763,1.7530612423846796,-30.224451053067142
215,51.658536071282455,0.6171182032245763,1.7530612423846796,-30.126361719137115
216,51.500076234000076,0.6171182032245763,1.7530612423846796,-30.028573269070154
217,51.34210246391864,0.6171182032245763,1.7530612423846796,-29.931084779920887
218,51.18461327005257,0.6171182032245763,1.7530612423846796,-29.833895331574972
219,51.02760716598991,0.6171182032245763,1.7530612423846796,-29.737004006740534
220,50.8710826698781,0.6171182032245763,1.7530612423846796,-29.640409890939377
221,50.715038304410136,0.6171182032245763,1.7530612423846796,-29.544112072498468
222,50.55947259681061,0.6171182032245763,1.7530612423846796,-29.44810964254129
223,50.40438407882167,0.6171182032245763,1.7530612423846796,-29.352401694979193
224,50.24977128668939,0.6171182032245763,1.7530612423846796,-29.256987326502983
225,50.095632761149716,0.6171182032245763,1.7530612423846796,-29.161865636574255
226,49.9419670474149,0.6171182032245763,1.7530612423846796,-29.067035727417004
227,49.788772695159665,0.6171182032245763,1.7530612423846796,-28.9724967040091
228,49.636048258507465,0.6171182032245763,1.7530612423846796,-28.87824767407381
229,49.48379229601699,0.6171182032245763,1.7530612423846796,-28.78428774807146
230,49.332003370668396,0.6171182032245763,1.7530612423846796,-28.690616039190946
231,49.180680049849876,0.6171182032245763,1.7530612423846796,-28.597231663341443
232,49.0298209053441,0.6171182032245763,1.7530612423846796,-28.504133739144045
233,48.87942451331464,0.6171182032245763,1.7530612423846796,-28.411321387923362
234,48.729489454292704,0.6171182032245763,1.7530612423846796,-28.318793733699376
235,48.580014313163545,0.6171182032245763,1.7530612423846796,-28.22654990317901
236,48.4309976791533,0.6171182032245763,1.7530612423846796,-28.13458902574803
237,48.28243814581557,0.6171182032245763,1.7530612423846796,-28.04291023346277
238,48.13433431101806,0.6171182032245763,1.7530612423846796,-27.95151266104186
239,47.98668477692957,0.6171182032245763,1.7530612423846796,-27.860395445858227
240,47.839488150006574,0.6171182032245763,1.7530612423846796,-27.76955772793079
241,47.692743040980226,0.6171182032245763,1.7530612423846796,-27.678998649916455
242,47.54644806484318,0.6171182032245763,1.7530612423846796,-27.58871735710198
243,47.400601840836494,0.6171182032245763,1.7530612423846796,-27.498712997395884
244,47.255202992436686,0.6171182032245763,1.7530612423846796,-27.408984721320472
245,47.11025014734262,0.6171182032245763,1.7530612423846796,-27.31953168200373
246,46.96574193746267,0.6171182032245763,1.7530612423846796,-27.230353035171415
247,46.82167699890177,0.6171182032245763,1.7530612423846796,-27.141447939139056
248,46.67805397194847,0.6171182032245763,1.7530612423846796,-27.05281555480396
249,46.53487150106224,0.6171182032245763,1.7530612423846796,-26.964455045637397
250,46.392128234860515,0.6171182032245763,1.7530612423846796,-26.87636557767658
251,46.24982282610609,0.6171182032245763,1.7530612423846796,-26.78854631951691
252,46.10795393169435,0.6171182032245763,1.7530612423846796,-26.700996442304078
253,45.96652021264048,0.6171182032245763,1.7530612423846796,-26.613715119726187
254,45.82552033406708,0.6171182032245763,1.7530612423846796,-26.526701528006086
255,45.684952965191265,0.6171182032245763,1.7530612423846796,-26.439954845893435
256,45.54481677931236,0.6171182032245763,1.7530612423846796,-26.3534742546571
257,45.405110453799274,0.6171182032245763,1.7530612423846796,-26.267258938077358
258,45.265832670077934,0.6171182032245763,1.7530612423846796,-26.181308082438143
259,45.126982113619015,0.6171182032245763,1.7530612423846796,-26.095620876519483
260,44.98855747392537,0.6171182032245763,1.7530612423846796,-26.01019651158973
261,44.85055744451977,0.6171182032245763,1.7530612423846796,-25.925034181398008
262,44.71298072293257,0.6171182032245763,1.7530612423846796,-25.840133082166588
263,44.57582601068929,0.6171182032245763,1.7530612423846796,-25.75549241258323
264,44.439092013298556,0.6171182032245763,1.7530612423846796,-25.671111373793746
265,44.30277744023967,0.6171182032245763,1.7530612423846796,-25.586989169394325
266,44.16688100495063,0.6171182032245763,1.7530612423846796,-25.503125005424128
267,44.031401424815876,0.6171182032245763,1.7530612423846796,-25.419518090357744
268,43.89633742115415,0.6171182032245763,1.7530612423846796,-25.336167635097702
269,43.761687719206556,0.6171182032245763,1.7530612423846796,-25.25307285296708
