,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],MI_Objective,grammar_complexity,Language,Area,LangCategory
21206,1,0,4,7,6,5,3,8,2,0.38543892196493723,1.719030553038576,0.9481527091087016,2___1___9,"Mualang (Austronesian, Malayo-Sumbawan)",asia,real
21175,4,3,8,0,1,6,7,2,5,0.38543892196493723,1.7190305530385763,0.9481527091087019,2___1___9,"Macedonian (Indo-European, Slavic)",europe,real
21230,3,5,7,1,2,6,8,0,4,0.385438921964937,1.719030553038576,0.9481527091087021,2___1___9,"Burushaski, Yasin (Burushaski)",asia,real
21277,7,2,6,1,4,5,8,3,0,0.385438921964937,1.719030553038576,0.9481527091087021,2___1___9,"[AM-24]  Lakota (Siouan, Core Siouan)",americas,real
21343,5,2,8,1,6,7,4,3,0,0.385438921964937,1.7190305530385759,0.9481527091087019,2___1___9,"[OC-49]  Yindjibarndi  (Pama-Nyungan, Pilbara)",oceania,real
21241,1,4,3,7,0,2,8,6,5,0.385438921964937,1.7190305530385759,0.9481527091087019,2___1___9,"[AM-20]  Klamath (Penutian, Klamath-Modoc) ",americas,real
21221,5,1,8,3,4,0,6,2,7,0.385438921964937,1.7190305530385763,0.9481527091087023,2___1___9,Yugh (Yeniseian),asia,real
21270,7,3,6,1,0,2,5,4,8,0.3854389219649368,1.719030553038576,0.9481527091087025,2___1___9,"[AM-38]  Quechua, Yauyos (Quechuan, Central Quechua I)",americas,real
21252,0,4,2,7,6,5,1,8,3,0.3854389219649368,1.7190305530385763,0.9481527091087028,2___1___9,[AM-50]  Yuracaré (Yuracaré) ,americas,real
21351,2,1,6,4,5,8,3,0,7,0.3854389219649368,1.7190305530385759,0.9481527091087023,2___1___9,"[OC-21]  Maori (Southern Cook Islands) (Austronesian, Oceanic)",oceania,real
21301,5,1,6,2,0,8,7,3,4,0.3854389219649368,1.719030553038576,0.9481527091087025,2___1___9,"Ngizim (Afro-Asiatic, Chadic)",africa,real
21196,0,6,2,7,4,8,1,3,5,0.3854389219649368,1.7190305530385763,0.9481527091087028,2___1___9,"Mundari (Austroasiatic, Mundaic)",asia,real
21171,5,6,3,0,1,8,2,7,4,0.38543892196493656,1.7190305530385759,0.9481527091087028,2___1___9,Turkish (Turkic),europe,real
21237,2,5,4,8,6,7,3,0,1,0.38543892196493656,1.7190305530385759,0.9481527091087028,2___1___9,"[AM-18]  Inuktitut, Western Canadian (Eskimo-Aleut, Eskimo) ",americas,real
21333,5,8,7,4,1,3,2,6,0,0.38543892196493656,1.719030553038576,0.948152709108703,2___1___9,"[OC-5]  Bardi (Nyulnyulan, Western) ",oceania,real
21334,1,2,5,4,3,7,8,6,0,0.38543892196493656,1.719030553038576,0.948152709108703,2___1___9,"[OC-47]  Yawuru (Nyulnyulan, Eastern)",oceania,real
21273,4,8,0,1,2,3,6,5,7,0.38543892196493656,1.7190305530385759,0.9481527091087028,2___1___9,"[AM-21]  Kodiak Alutiiq (Eskimo-Aleut, Aleut) ",americas,real
21338,6,5,3,7,2,8,0,1,4,0.38543892196493656,1.7190305530385759,0.9481527091087028,2___1___9,[OC-17]  Jingulu (Mirndi),oceania,real
21362,7,4,5,1,0,3,8,2,6,0.38543892196493656,1.7190305530385759,0.9481527091087028,2___1___9,"Arrernte, Eastern (Pama-Nyungan, Aranda) ",oceania,real
21249,5,0,2,6,7,8,3,1,4,0.38543892196493656,1.7190305530385759,0.9481527091087028,2___1___9,"[AM-15]  Garifuna (Arawakan, Caribbean Arawakan) ",americas,real
21360,1,4,5,8,2,0,3,7,6,0.38543892196493656,1.719030553038576,0.948152709108703,2___1___9,[OC-28]  Ngan'gityemerri (Southern Daly),oceania,real
21365,7,1,0,2,4,8,3,5,6,0.38543892196493656,1.719030553038576,0.948152709108703,2___1___9,"[OC-11]  Fijian (Austronesian, Oceanic)",oceania,real
21346,8,4,6,0,1,7,5,3,2,0.38543892196493656,1.7190305530385765,0.9481527091087034,2___1___9,[OC-45]  Wardaman (Yangmanic),oceania,real
21347,7,8,2,5,4,3,0,6,1,0.38543892196493656,1.7190305530385759,0.9481527091087028,2___1___9,"[OC-8]  Djapu (Pama-Nyungan, Yuulngu) ",oceania,real
21323,2,3,4,1,6,5,8,7,0,0.38543892196493656,1.7190305530385759,0.9481527091087028,2___1___9,"Tamasheq, Tadraq (Afro-Asiatic, Berber)",africa,real
21229,3,5,8,6,7,4,2,0,1,0.38543892196493656,1.7190305530385759,0.9481527091087028,2___1___9,"Yukaghir, Kolyma (Yukaghir)",asia,real
21179,8,6,5,2,1,7,3,4,0,0.38543892196493656,1.7190305530385759,0.9481527091087028,2___1___9,"German (Indo-European, Germanic)",europe,real
21353,4,5,7,8,3,6,0,2,1,0.38543892196493656,1.7190305530385763,0.9481527091087032,2___1___9,"[OC-19]  Komnzo (Morehead-Wasur, Eastern Tonda)",oceania,real
21243,2,0,1,8,3,4,6,7,5,0.38543892196493634,1.719030553038576,0.9481527091087034,2___1___9,"Apache, San Carlos (Athabaskan-Eyak-Tlingit, Athabaskan) ",americas,real
21232,1,0,2,4,5,3,6,8,7,0.38543892196493634,1.7190305530385763,0.9481527091087036,2___1___9,"Bantawa (Sino-Tibetan, Kiranti)",asia,real
21254,2,4,7,5,6,1,0,3,8,0.38543892196493634,1.719030553038576,0.9481527091087034,2___1___9,[AM-26]  Mapudungun (Araucanian) ,americas,real
21159,5,3,1,7,4,2,0,8,6,0.38543892196493634,1.719030553038576,0.9481527091087034,2___1___9,Finnish (Uralic),europe,real
21145,0,1,2,3,4,5,6,7,8,0.38543892196493634,1.719030553038576,0.9481527091087034,2___1___9,simulated,simulated,simulated
21226,6,4,7,1,2,0,5,3,8,0.38543892196493634,1.719030553038576,0.9481527091087034,2___1___9,"Atong (Sino-Tibetan, Brahmaputran)",asia,real
21205,1,0,7,3,5,2,4,8,6,0.38543892196493634,1.719030553038576,0.9481527091087034,2___1___9,Korean (Koreanic),asia,real
21231,3,7,6,0,5,1,4,2,8,0.38543892196493634,1.719030553038576,0.9481527091087034,2___1___9,"Arabic, Modern Standard (Afro-Asiatic, Semitic)",asia,real
21165,3,5,7,6,8,2,0,4,1,0.3854389219649361,1.7190305530385759,0.9481527091087036,2___1___9,Basque,europe,real
21182,5,6,1,4,8,2,3,0,7,0.3854389219649361,1.7190305530385757,0.9481527091087034,2___1___9,Catalan,europe,real
21278,0,5,7,4,8,1,6,3,2,0.3854389219649361,1.7190305530385759,0.9481527091087036,2___1___9,"Yoruba (Atlantic-Congo, Defoid)",africa,real
21155,4,8,2,7,0,5,6,1,3,0.3854389219649361,1.719030553038576,0.9481527091087039,2___1___9,"Old Church Slavonic (Indo-European, Slavic)",europe,real
21236,3,7,1,2,4,5,8,6,0,0.3854389219649361,1.7190305530385759,0.9481527091087036,2___1___9,"Arapaho (Algic, Algonquian) ",americas,real
21286,2,0,1,8,7,6,4,5,3,0.3854389219649361,1.7190305530385759,0.9481527091087036,2___1___9,"Hausa (Afro-Asiatic, Chadic)",africa,real
21234,1,3,6,0,8,2,7,5,4,0.3854389219649361,1.7190305530385759,0.9481527091087036,2___1___9,"[AM-44]  Trio (Cariban, Guianan)",americas,real
21349,8,7,0,1,3,4,6,5,2,0.3854389219649361,1.7190305530385759,0.9481527091087036,2___1___9,"[OC-50]  Yuwaalaraay (Pama-Nyungan, Wiradhuric)",oceania,real
21289,0,4,5,1,8,6,7,2,3,0.3854389219649361,1.719030553038576,0.9481527091087039,2___1___9,"Khoekhoe, Nama (Khoe-Kwadi)",africa,real
21325,1,8,4,2,7,5,0,6,3,0.3854389219649361,1.7190305530385759,0.9481527091087036,2___1___9,"[OC-48]  Yidiɲ (Pama-Nyungan, Yimidhirr-Yalanji-Yidinic)",oceania,real
21203,3,7,5,1,4,0,2,6,8,0.3854389219649359,1.719030553038576,0.9481527091087043,2___1___9,Ainu (Ainu),asia,real
21266,2,1,0,6,7,4,5,3,8,0.3854389219649359,1.7190305530385759,0.9481527091087041,2___1___9,"[AM-17]  Hualapai (Cochimi-Yuman, Yuman) ",americas,real
21202,0,5,7,3,6,1,2,4,8,0.3854389219649359,1.719030553038576,0.9481527091087043,2___1___9,"Khasi (Austroasiatic, Khasi-Palaung)",asia,real
21199,2,1,6,3,7,0,4,5,8,0.3854389219649357,1.7190305530385759,0.9481527091087045,2___1___9,Tuvinian (Turkic),asia,real
21128,0,1,2,3,4,5,6,7,7,0.3825520993150673,1.7049330921411623,0.9398288935110277,2___1___8,simulated,simulated,simulated
21354,2,1,5,7,0,3,6,4,4,0.3825520993150673,1.7049330921411625,0.9398288935110279,2___1___8,[OC-25]  Maybrat (Maybrat-Karon) ,oceania,real
21132,0,1,2,3,4,5,6,7,2,0.379781075984166,1.6986520588846592,0.9390899069163272,2___2___8,simulated,simulated,simulated
21210,7,0,5,4,3,5,2,6,1,0.37830863812974935,1.6674491605576174,0.9108318842981187,2___2___8,"Limbu (Sino-Tibetan, Kiranti)",asia,real
21119,0,1,2,3,4,2,5,6,7,0.37830863812974913,1.6674491605576172,0.9108318842981189,2___2___8,simulated,simulated,simulated
21194,3,4,6,7,5,6,2,0,1,0.37830863812974913,1.6674491605576176,0.9108318842981193,2___2___8,"Bengali (Indo-European, Indo-Iranian)",asia,real
21268,3,2,5,1,4,5,6,7,0,0.3783086381297487,1.6674491605576176,0.9108318842981202,2___2___8,"[AM-10] Comanche (Uto-Aztecan, Numic) ",americas,real
21136,0,1,2,3,4,5,6,7,5,0.3782525867715094,1.7041800726023664,0.9476748990593475,2___2___8,simulated,simulated,simulated
21329,5,1,4,6,2,3,0,7,3,0.3782525867715092,1.7041800726023661,0.9476748990593478,2___2___8,[OC-27]  Motuna (South Bougainville),oceania,real
21337,3,1,5,7,6,0,2,4,0,0.3782525867715092,1.7041800726023661,0.9476748990593478,2___2___8,"[OC-30]  Orokaiva (Trans-New Guinea, Binanderean)",oceania,real
21109,0,1,2,3,4,5,6,7,6,0.37744744399821384,1.6980864558993616,0.9431915679029339,2___1___8,simulated,simulated,simulated
21335,7,1,3,6,2,4,0,5,0,0.3774474439982136,1.6980864558993618,0.9431915679029346,2___1___8,"Abui (Timor-Alor-Pantar, Alor) ",oceania,real
21112,0,1,2,3,4,5,6,7,1,0.37606084345901625,1.6934161413295852,0.9412944544115527,2___1___8,simulated,simulated,simulated
21121,0,1,2,3,4,5,6,6,7,0.3758354035699194,1.6700032796407491,0.9183324725009103,2___1___8,simulated,simulated,simulated
21022,0,1,2,3,4,2,5,6,6,0.37542181547987963,1.6533516996602036,0.9025080687004443,2___2___7,simulated,simulated,simulated
21122,0,1,2,3,4,4,5,6,7,0.37454364303470733,1.6669838515736737,0.917896565504259,2___1___8,simulated,simulated,simulated
21115,0,1,2,3,4,5,6,7,4,0.37438120868332003,1.6985219939078449,0.9497595765412048,2___1___8,simulated,simulated,simulated
20856,0,1,2,3,4,2,5,6,2,0.3717930158158598,1.6452882235131858,0.9017021918814663,2___2___7,simulated,simulated,simulated
20744,0,1,2,3,4,4,5,6,6,0.3716568203848378,1.65288639067626,0.9095727499065844,2___1___7,simulated,simulated,simulated
21141,0,1,2,3,4,5,6,7,0,0.3708933200092486,1.6880891385784949,0.9463024985599977,2___1___8,simulated,simulated,simulated
20901,0,1,2,3,4,2,5,6,5,0.3703171601630264,1.646505063418403,0.9058707430923503,2___2___7,simulated,simulated,simulated
20891,0,1,2,3,4,5,6,6,2,0.37017755758914883,1.6496247854868311,0.9092696703085335,2___2___7,simulated,simulated,simulated
21143,0,1,2,3,4,5,6,7,3,0.36920041391925285,1.6926003998021761,0.9541995719636704,2___1___8,simulated,simulated,simulated
21257,2,3,0,5,1,4,6,6,6,0.3691465849862534,1.647613125628911,0.9093199556564042,2___1___7,"[AM-28]  Musqueam (Salishan, Central Salish)",americas,real
20732,0,1,2,3,4,5,6,6,6,0.3691465849862534,1.6476131256289108,0.909319955656404,2___1___7,simulated,simulated,simulated
21067,0,1,2,3,4,2,5,6,1,0.36893055962382904,1.6418347488486267,0.9039736296009686,2___2___7,simulated,simulated,simulated
20904,0,1,2,3,4,4,5,6,2,0.36888579705393654,1.6466053574197563,0.9088337633118833,2___2___7,simulated,simulated,simulated
21083,0,1,2,3,4,2,5,5,6,0.3687051197347311,1.6184218871597902,0.881011647690328,2___2___7,simulated,simulated,simulated
21081,0,1,2,3,4,5,6,6,5,0.36864906837649225,1.6551527992045387,0.9178546624515542,2___2___7,simulated,simulated,simulated
21116,0,1,2,3,4,5,6,5,7,0.3672982409000618,1.6883610929564123,0.9537646111562887,2___1___8,simulated,simulated,simulated
21102,0,1,2,3,4,2,5,6,4,0.3672509248481328,1.6469406014268861,0.9124387517306205,2___2___7,simulated,simulated,simulated
21135,0,1,2,3,4,5,6,1,7,0.36667821788929666,1.6547550960762207,0.9213986602976274,2___2___8,simulated,simulated,simulated
20940,0,1,2,3,4,4,5,6,5,0.3665521650679846,1.6460397544344594,0.9129354242984902,2___1___7,simulated,simulated,simulated
20766,0,1,2,3,4,5,6,6,1,0.36645732506399953,1.6443888679317575,0.9114742178037585,2___1___7,simulated,simulated,simulated
21275,3,0,6,5,0,7,4,1,2,0.3662304800458136,1.5816276787515284,0.8491667186599012,2___2___8,"[AM-41]  Tohono O'Odham  (Uto-Aztecan, Tepiman) ",americas,real
21125,0,1,2,3,1,4,5,6,7,0.3662304800458136,1.5816276787515284,0.8491667186599012,2___2___8,simulated,simulated,simulated
21104,0,1,2,3,4,4,5,6,1,0.3651655645287868,1.6413694398646828,0.9110383108071092,2___1___7,simulated,simulated,simulated
21110,0,1,2,3,4,1,5,6,7,0.36501369893429425,1.6480433030612727,0.9180159051926842,2___1___8,simulated,simulated,simulated
20656,0,1,2,3,4,4,5,5,6,0.3649401246396897,1.6179565781758465,0.888076328896467,2___1___7,simulated,simulated,simulated
20814,0,1,2,3,4,5,6,6,4,0.3647776902883022,1.6494947205100174,0.919939339933413,2___1___7,simulated,simulated,simulated
21129,0,1,2,3,4,5,6,2,7,0.3642058779632902,1.6717956126365123,0.943383856709932,2___1___8,simulated,simulated,simulated
20825,0,1,2,3,4,4,5,6,4,0.3639749013541309,1.6447263651898896,0.9167765624816278,2___2___7,simulated,simulated,simulated
20938,0,1,2,3,4,2,5,6,0,0.36376303617406225,1.636507746097536,0.9089816737494114,2___2___7,simulated,simulated,simulated
20832,0,1,2,3,4,5,6,5,5,0.3633457368394706,1.67011593085195,0.9434244571730088,2___2___7,simulated,simulated,simulated
20772,0,1,2,3,1,4,5,6,6,0.36334365739594365,1.5675302178541146,0.8408429030622273,2___2___7,simulated,simulated,simulated
18740,0,1,2,3,4,2,5,5,2,0.36218949742084283,1.5962609501153584,0.8718819552736727,2___2___6,simulated,simulated,simulated
21047,0,1,2,3,4,1,5,6,6,0.36212687628442475,1.633945842163859,0.9096920895950096,2___1___7,simulated,simulated,simulated
21250,5,2,6,4,0,1,7,0,3,0.3620795470468403,1.6713847319926403,0.9472256378989596,2___2___8,Bora (Boran),americas,real
21118,0,1,2,3,4,5,6,4,7,0.3620795470468401,1.67138473199264,0.9472256378989599,2___2___8,simulated,simulated,simulated
21256,6,7,4,2,1,5,3,1,0,0.36207954704683987,1.67138473199264,0.9472256378989603,2___2___8,"[AM-47]  Yaqui (Uto-Aztecan, Cahitan)",americas,real
20978,0,1,2,3,4,2,5,6,3,0.36207013008406475,1.6410190073212172,0.9168787471530877,2___2___7,simulated,simulated,simulated
19783,0,1,2,3,4,2,5,5,5,0.36201630115106553,1.5960317331479525,0.8719991308458215,2___2___6,simulated,simulated,simulated
20650,0,1,2,3,4,5,6,5,2,0.361640394919291,1.6679825988024948,0.9447018089639128,2___2___7,simulated,simulated,simulated
20962,0,1,2,3,4,5,6,6,0,0.36128980161423163,1.6390618651806672,0.916482261952204,2___1___7,simulated,simulated,simulated
21049,0,1,2,3,4,5,6,1,2,0.36102037190852565,1.6343766019223034,0.9123358581052521,2___2___7,simulated,simulated,simulated
20933,0,1,2,3,1,4,5,6,2,0.36057263406504236,1.5612491845976113,0.8401039164675266,2___3___7,simulated,simulated,simulated
20983,0,1,2,3,4,5,6,2,2,0.3603626823183572,1.649843920467865,0.9291185558311505,2___2___7,simulated,simulated,simulated
20981,0,1,2,3,4,4,5,6,0,0.35999804107902,1.6360424371135924,0.9160463549555524,2___1___7,simulated,simulated,simulated
20698,0,1,2,3,4,5,6,6,3,0.359596895524235,1.6435731264043485,0.9243793353558785,2___1___7,simulated,simulated,simulated
20710,0,1,2,3,4,2,5,1,6,0.3595479340541081,1.6031737035952622,0.884077835487046,2___3___7,simulated,simulated,simulated
20757,0,1,2,3,4,5,6,1,5,0.3594918826958686,1.6399046156400103,0.9209208502482731,2___3___7,simulated,simulated,simulated
20736,0,1,2,3,4,1,5,6,2,0.35935585295352346,1.6276648089073553,0.9089531030003084,2___2___7,simulated,simulated,simulated
18048,0,1,2,3,4,2,5,5,1,0.35932704122881165,1.5928074754507993,0.874153392993176,2___2___6,simulated,simulated,simulated
20947,0,1,2,3,4,5,6,5,6,0.3593067629333395,1.6674169958171978,0.9488034699505188,2___1___7,simulated,simulated,simulated
19799,0,1,2,3,4,4,5,5,2,0.35928227865891915,1.597578084021929,0.8790135267040906,2___2___6,simulated,simulated,simulated
20886,0,1,2,3,1,2,4,5,6,0.35910019621062483,1.53004628627057,0.8118458938493203,2___2___7,simulated,simulated,simulated
20851,0,1,2,3,1,4,5,6,4,0.3590441448523862,1.5667771983153187,0.8486889086105462,2___3___7,simulated,simulated,simulated
20922,0,1,2,3,4,5,6,1,1,0.3588264847988727,1.628439127285889,0.9107861576881435,2___2___7,simulated,simulated,simulated
20883,0,1,2,3,4,5,6,1,6,0.3586867399225737,1.633810998937006,0.9164375190918586,2___2___7,simulated,simulated,simulated
21024,0,1,2,3,4,4,5,6,3,0.3583051349890234,1.6405536983372737,0.9239434283592269,2___1___7,simulated,simulated,simulated
20023,0,1,2,3,4,4,5,5,5,0.35825130605602373,1.5955664241640086,0.8790638120519612,2___1___6,simulated,simulated,simulated
20971,0,1,2,3,1,4,5,6,5,0.35823900207909065,1.5606835816123141,0.8442055774541328,2___2___7,simulated,simulated,simulated
20992,0,1,2,3,4,5,6,5,1,0.3579201623941417,1.6627466812474212,0.9469063564591378,2___1___7,simulated,simulated,simulated
18277,0,1,2,3,4,2,5,5,4,0.3576474064531152,1.597913328029059,0.8826185151228285,2___2___6,simulated,simulated,simulated
20921,0,1,2,3,4,1,5,6,5,0.3570222209675715,1.6270992059220584,0.9130547639869153,2___1___7,simulated,simulated,simulated
20709,0,1,2,3,4,5,6,2,5,0.35701954276986303,1.656945132200302,0.9429060466605759,2___2___7,simulated,simulated,simulated
21142,0,1,1,2,3,4,5,6,7,0.35678275156385486,1.5834929338408377,0.869927430713128,2___1___8,simulated,simulated,simulated
20690,0,1,2,3,1,4,5,5,6,0.3566269616507949,1.5326004053537012,0.8193464820521115,2___2___7,simulated,simulated,simulated
20708,0,1,2,3,4,5,6,4,2,0.35642170106606974,1.6510062378387225,0.938162835706583,2___3___7,simulated,simulated,simulated
21039,0,1,2,3,4,5,6,5,4,0.35624052761844505,1.667852533825681,0.955371478588791,2___1___7,simulated,simulated,simulated
20826,0,1,2,3,4,5,6,2,6,0.3562143999965677,1.6508515154972976,0.9384227155041622,2___1___7,simulated,simulated,simulated
20490,0,1,2,3,1,2,4,5,5,0.3562133735607558,1.5159488253731561,0.8035220782516446,2___2___6,simulated,simulated,simulated
21123,0,1,2,3,3,4,5,6,7,0.3561478465323873,1.5737629302075458,0.8614672371427712,2___1___8,simulated,simulated,simulated
21131,0,1,2,3,2,4,5,6,7,0.35612645839116985,1.6280146241916522,0.9157617074093125,2___1___8,simulated,simulated,simulated
20819,0,1,2,3,1,4,5,6,1,0.35585695931799743,1.5539987614938278,0.8422848428578329,2___2___7,simulated,simulated,simulated
21087,0,1,2,3,4,1,5,6,1,0.3557959792464287,1.621626212385282,0.9100342538924246,2___2___7,simulated,simulated,simulated
20749,0,1,2,3,4,4,5,1,6,0.35578293895906676,1.6027083946113183,0.8911425166931848,2___2___7,simulated,simulated,simulated
20956,0,1,2,3,4,5,6,1,4,0.3556205046076797,1.6342465369454893,0.9230055277301299,2___2___7,simulated,simulated,simulated
18291,0,1,2,3,4,4,5,5,1,0.35556204613376985,1.5923421664668553,0.8812180741993156,2___1___6,simulated,simulated,simulated
21144,0,1,2,3,4,3,5,6,7,0.35548108652787125,1.6449234594864357,0.9339612864306932,2___1___8,simulated,simulated,simulated
20804,0,1,2,3,4,1,5,5,6,0.3554101805392762,1.5990160296634455,0.8881956685848931,2___1___7,simulated,simulated,simulated
20839,0,1,2,3,4,2,5,4,6,0.3549492632116522,1.6198033395116813,0.9099048130883769,2___3___7,simulated,simulated,simulated
20893,0,1,2,3,4,5,6,4,5,0.3548932118534127,1.6565342515564299,0.9467478278496044,2___2___7,simulated,simulated,simulated
20861,0,1,2,3,4,5,6,2,1,0.3548277994573703,1.646181200927521,0.9365256020127803,2___1___7,simulated,simulated,simulated
21095,0,1,2,3,4,5,6,4,4,0.35467000369273993,1.6493330495808614,0.9399930421953815,2___2___7,simulated,simulated,simulated
21126,0,1,2,3,4,5,6,0,7,0.35453015657543707,1.636750115667325,0.9276898025164508,2___1___8,simulated,simulated,simulated
18525,0,1,2,3,4,4,5,5,4,0.35437138295911397,1.5956990917920624,0.8869563258738344,2___2___6,simulated,simulated,simulated
19194,0,1,2,3,4,2,5,5,0,0.3541595177790442,1.5874804726997087,0.8791614371416203,2___2___6,simulated,simulated,simulated
21015,0,1,2,3,4,5,6,4,6,0.3540880690801178,1.6504406348534255,0.9422644966931899,2___2___7,simulated,simulated,simulated
20658,0,1,2,3,4,1,5,6,4,0.3539559856526775,1.6275347439305416,0.9196227726251867,2___1___7,simulated,simulated,simulated
20810,0,1,1,2,3,4,5,6,6,0.3538959289139856,1.5693954729434239,0.8616036151154527,2___1___7,simulated,simulated,simulated
20654,0,1,2,3,4,2,5,2,6,0.3536723114853657,1.6145200400597581,0.9071754170890267,2___2___7,simulated,simulated,simulated
20989,0,1,2,3,4,4,5,2,6,0.35331059903306117,1.61974891117161,0.9131277131054876,2___1___7,simulated,simulated,simulated
20750,0,1,2,3,3,4,5,6,6,0.35326102388251734,1.5596654693101322,0.8531434215450975,2___1___7,simulated,simulated,simulated
20849,0,1,2,3,2,4,5,6,6,0.353239635741301,1.6139171632942386,0.9074378918116366,2___1___7,simulated,simulated,simulated
20908,0,1,2,3,4,5,6,2,4,0.35314816468167365,1.6512870535057809,0.9449907241424336,2___1___7,simulated,simulated,simulated
20098,0,1,2,3,4,2,5,1,2,0.35303231174021965,1.5810127665508302,0.8749481430703909,2___3___6,simulated,simulated,simulated
21239,0,3,4,2,1,4,5,3,4,0.35303231174021965,1.5810127665508302,0.8749481430703909,2___3___6,"[AM-42] Totonac, Filomeno Mata (Totonacan, Totonac) [José Santiago Francisco, p.c.; 1McFarland 2009]",americas,real
20866,0,1,2,3,4,5,6,5,0,0.3527526389443745,1.6574196784963309,0.9519144006075819,2___1___7,simulated,simulated,simulated
21055,0,1,2,3,4,5,6,4,1,0.3527014685409213,1.645770320283649,0.9403673832018062,2___2___7,simulated,simulated,simulated
20837,0,1,2,3,4,3,5,6,6,0.35259426387800175,1.630825998589022,0.9256374708330186,2___1___7,simulated,simulated,simulated
20271,0,1,2,3,1,2,4,5,2,0.3525845738967368,1.5078853492261384,0.8027162014326648,2___3___6,simulated,simulated,simulated
20228,0,1,2,3,4,2,5,5,3,0.35246661168904714,1.59199173392339,0.8870585105452957,2___2___6,simulated,simulated,simulated
20662,0,1,2,3,4,5,6,1,0,0.3521326159336091,1.623813681616139,0.9195484497489208,2___2___7,simulated,simulated,simulated
18586,0,1,2,3,4,2,5,1,1,0.35169620096368437,1.5768577348049306,0.8734653328775619,2___3___6,simulated,simulated,simulated
21020,0,1,2,3,1,4,5,6,0,0.35168487809012583,1.5506862642914474,0.8473165081111957,2___2___7,simulated,simulated,simulated
20319,0,1,2,3,4,2,5,1,5,0.3515564560873854,1.5822296064560477,0.8791166942812769,2___3___6,simulated,simulated,simulated
19823,0,1,2,3,1,2,4,5,4,0.35110871824390233,1.5091021891313554,0.8068847526435508,2___2___6,simulated,simulated,simulated
20915,0,1,2,3,4,5,6,5,3,0.35105973285437786,1.6619309397200122,0.9598114740112564,2___1___7,simulated,simulated,simulated
19989,0,1,2,3,1,4,5,5,2,0.350969115670025,1.5122219111997839,0.8102836798597339,2___3___6,simulated,simulated,simulated
20916,0,1,2,3,3,4,5,6,2,0.35049000055161605,1.5533844360536289,0.8524044349503967,2___2___7,simulated,simulated,simulated
20821,0,1,2,3,4,1,5,6,0,0.3504680969786069,1.6171018886011914,0.9161656946439776,2___1___7,simulated,simulated,simulated
20843,0,1,2,3,4,5,6,1,3,0.3504397098436125,1.6283249428398203,0.9274455231525953,2___2___7,simulated,simulated,simulated
20245,0,1,2,3,4,4,5,5,0,0.35039452268400195,1.587015163715765,0.8862261183477611,2___1___6,simulated,simulated,simulated
20341,0,1,2,3,4,4,5,1,2,0.3501250929782964,1.5823299004574012,0.8820797145008084,2___2___6,simulated,simulated,simulated
21060,0,1,2,3,1,4,5,6,3,0.3499919720001283,1.5551975255151282,0.8552135815148716,2___2___7,simulated,simulated,simulated
20196,0,1,2,3,1,4,5,5,5,0.34993814306712934,1.5102102513418636,0.8103339652076049,2___2___6,simulated,simulated,simulated
20680,0,1,2,3,4,3,5,6,2,0.3498232405471,1.6245449653325184,0.9248984842383183,2___2___7,simulated,simulated,simulated
19794,0,1,2,3,4,1,5,5,2,0.34975233455850563,1.578637535509528,0.8791328663925166,2___2___6,simulated,simulated,simulated
20718,0,1,2,3,2,2,4,5,6,0.3496992916385606,1.5615386321355853,0.8621400488584641,2___2___7,simulated,simulated,simulated
21070,0,1,2,3,4,5,6,2,0,0.34966027600760263,1.6408541981764306,0.9415336461612254,2___1___7,simulated,simulated,simulated
21042,0,1,1,2,3,4,5,6,4,0.34959641637042727,1.5686424534046275,0.869449620663773,2___2___7,simulated,simulated,simulated
18187,0,1,2,3,1,2,4,4,5,0.34949667781560745,1.4810190128727425,0.7820256572415276,2___2___6,simulated,simulated,simulated
19077,0,1,2,3,4,4,5,2,2,0.349467403388128,1.597797219002963,0.898862412226707,2___2___6,simulated,simulated,simulated
19520,0,1,2,3,1,4,5,5,4,0.3494406264573686,1.5177499249174913,0.818868672002754,2___3___6,simulated,simulated,simulated
19774,0,1,2,3,4,2,5,2,2,0.3490938569334143,1.591156151319877,0.8929684374530484,2___2___6,simulated,simulated,simulated
20859,0,1,2,3,3,2,4,5,6,0.3490175626971985,1.5221815377265875,0.8241464123321904,2___2___7,simulated,simulated,simulated
20845,0,1,1,2,3,4,5,6,1,0.34898916146256354,1.5559028373999693,0.8579245144748422,2___2___7,simulated,simulated,simulated
20833,0,1,2,3,3,4,5,6,4,0.3489615113389599,1.5589124497713363,0.8609894270934164,2___2___7,simulated,simulated,simulated
20931,0,1,2,3,2,4,5,6,4,0.34894012319774315,1.6131641437554423,0.915283897359956,2___2___7,simulated,simulated,simulated
20803,0,1,2,3,4,5,6,0,2,0.3488723105946656,1.6163716215134072,0.918627000324076,2___2___7,simulated,simulated,simulated
21113,0,1,2,3,4,5,6,3,7,0.3488386335979059,1.6520293679951086,0.9543521007992968,2___1___8,simulated,simulated,simulated
20695,0,1,1,2,3,4,5,6,5,0.3487912735971319,1.5625488367016231,0.8649662895073593,2___1___7,simulated,simulated,simulated
21005,0,1,2,3,4,1,5,6,3,0.3487751908886103,1.6216131498248727,0.9240627680476521,2___1___7,simulated,simulated,simulated
18772,0,1,2,3,1,2,4,5,1,0.34872667548281044,1.5024173690128688,0.8049640180472479,2___2___6,simulated,simulated,simulated
