,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
21359,3,7,4,5,8,1,6,2,0,0.633141646009749,1.7530612423846796,98.77865508147205,-5.035297500475524e-16,2.220446049250313e-16,"Arrernte, Eastern (Pama-Nyungan, Aranda) ",oceania,real,2
21352,1,4,8,5,2,3,7,6,0,0.633141646009749,1.7530612423846794,98.77865508147205,-5.035297500475524e-16,-2.220446049250313e-16,"[OC-11]  Fijian (Austronesian, Oceanic)",oceania,real,2
21331,5,3,2,0,6,1,7,8,4,0.6331416460097488,1.7530612423846799,33.088706227530835,-9.663243672731087e-16,3.4638958368304884e-14,"[OC-21]  Maori (Southern Cook Islands) (Austronesian, Oceanic)",oceania,real,2
21270,3,0,6,5,7,4,1,8,2,0.6331416460097488,1.7530612423846796,33.088706227530835,-9.663243672731087e-16,3.4638958368304884e-14,"Apache, San Carlos (Athabaskan-Eyak-Tlingit, Athabaskan) ",americas,real,2
21349,6,4,3,8,1,0,2,5,7,0.6331416460097488,1.7530612423846799,33.088706227530835,-9.663243672731087e-16,3.441691376337985e-14,"[OC-8]  Djapu (Pama-Nyungan, Yuulngu) ",oceania,real,2
21228,0,7,1,4,2,5,6,8,3,0.6331416460097488,1.7530612423846799,33.088706227530835,-9.663243672731087e-16,3.47499806707674e-14,"Atong (Sino-Tibetan, Brahmaputran)",asia,real,2
21191,0,7,3,2,1,5,6,8,4,0.6331416460097488,1.7530612423846799,33.088706227530835,-9.663243672731087e-16,3.4638958368304884e-14,"German (Indo-European, Germanic)",europe,real,2
21278,6,3,7,8,1,2,4,5,0,0.6331416460097488,1.7530612423846796,33.088706227530835,-9.663243672731087e-16,3.441691376337985e-14,"Yoruba (Atlantic-Congo, Defoid)",africa,real,2
21226,3,7,2,6,5,1,8,4,0,0.6331416460097488,1.7530612423846794,33.088706227530835,-9.663243672731087e-16,3.4638958368304884e-14,Tuvinian (Turkic),asia,real,2
21301,1,6,3,7,4,2,0,5,8,0.6331416460097488,1.7530612423846792,33.088706227530835,-9.663243672731087e-16,3.4638958368304884e-14,"Khoekhoe, Nama (Khoe-Kwadi)",africa,real,2
21296,4,0,5,8,2,6,7,1,3,0.6331416460097488,1.7530612423846796,33.088706227530835,-9.663243672731087e-16,3.3861802251067274e-14,"Hausa (Afro-Asiatic, Chadic)",africa,real,2
21237,3,7,5,0,2,1,6,4,8,0.6331416460097485,1.75306124238468,33.088706227530835,-6.442162448487392e-16,3.47499806707674e-14,"[AM-17]  Hualapai (Cochimi-Yuman, Yuman) ",americas,real,2
21291,6,7,1,2,8,5,4,3,0,0.6331416460097485,1.7530612423846794,33.088706227530835,-7.515856189901957e-16,3.4083846855992306e-14,"Ngizim (Afro-Asiatic, Chadic)",africa,real,2
21199,2,3,0,6,8,4,1,7,5,0.6331416460097485,1.7530612423846794,33.088706227530835,-7.515856189901957e-16,3.441691376337985e-14,"Burushaski, Yasin (Burushaski)",asia,real,2
21233,7,6,3,2,5,1,0,4,8,0.6331416460097485,1.7530612423846796,33.088706227530835,-7.515856189901957e-16,3.441691376337985e-14,Ainu (Ainu),asia,real,2
21353,2,3,8,5,4,1,0,7,6,0.6331416460097485,1.7530612423846794,33.088706227530835,-7.515856189901957e-16,3.441691376337985e-14,[OC-28]  Ngan'gityemerri (Southern Daly),oceania,real,2
21197,8,4,5,0,2,1,3,6,7,0.6331416460097485,1.7530612423846796,33.088706227530835,-7.515856189901957e-16,3.441691376337985e-14,"Mualang (Austronesian, Malayo-Sumbawan)",asia,real,2
21196,3,1,8,6,0,7,5,4,2,0.6331416460097485,1.7530612423846796,33.088706227530835,-7.515856189901957e-16,3.47499806707674e-14,"Bantawa (Sino-Tibetan, Kiranti)",asia,real,2
21276,3,1,6,5,2,7,0,4,8,0.6331416460097485,1.7530612423846796,33.088706227530835,-7.515856189901957e-16,3.4638958368304884e-14,"[AM-38]  Quechua, Yauyos (Quechuan, Central Quechua I)",americas,real,2
21163,2,6,1,5,3,4,0,7,8,0.6331416460097485,1.7530612423846796,33.088706227530835,-7.515856189901957e-16,3.47499806707674e-14,Finnish (Uralic),europe,real,2
21258,1,2,5,8,4,7,3,6,0,0.6331416460097485,1.7530612423846799,33.088706227530835,-7.515856189901957e-16,3.441691376337985e-14,"Arapaho (Algic, Algonquian) ",americas,real,2
21180,7,4,2,5,3,0,1,6,8,0.6331416460097485,1.7530612423846792,33.088706227530835,-7.515856189901957e-16,3.47499806707674e-14,"Old Church Slavonic (Indo-European, Slavic)",europe,real,2
21262,7,5,6,3,4,1,0,2,8,0.6331416460097485,1.75306124238468,33.088706227530835,-6.442162448487392e-16,3.4638958368304884e-14,"[AM-21]  Kodiak Alutiiq (Eskimo-Aleut, Aleut) ",americas,real,2
21333,0,4,8,3,1,7,5,6,2,0.6331416460097485,1.7530612423846796,33.088706227530835,-7.515856189901957e-16,3.419486915845482e-14,[OC-17]  Jingulu (Mirndi),oceania,real,2
21326,7,4,2,5,3,1,0,6,8,0.6331416460097485,1.7530612423846792,33.088706227530835,-7.515856189901957e-16,3.4638958368304884e-14,"[OC-48]  Yidiɲ (Pama-Nyungan, Yimidhirr-Yalanji-Yidinic)",oceania,real,2
21145,0,1,2,3,4,5,6,7,8,0.6331416460097485,1.7530612423846796,33.088706227530835,-7.515856189901957e-16,3.4638958368304884e-14,simulated,simulated,simulated,2
21318,7,3,8,2,6,0,1,4,5,0.6331416460097485,1.7530612423846794,33.088706227530835,-7.515856189901957e-16,3.4638958368304884e-14,"Tamasheq, Tadraq (Afro-Asiatic, Berber)",africa,real,2
21224,7,0,8,3,4,6,2,5,1,0.6331416460097483,1.7530612423846794,33.088706227530835,-5.368468707072826e-16,3.441691376337985e-14,"Arabic, Modern Standard (Afro-Asiatic, Semitic)",asia,real,2
21343,6,3,4,7,2,8,5,1,0,0.6331416460097481,1.7530612423846794,33.088706227530835,-3.221081224243696e-16,3.441691376337985e-14,"[OC-47]  Yawuru (Nyulnyulan, Eastern)",oceania,real,2
21128,0,1,2,3,4,5,6,7,7,0.6258949554579678,1.7315367249259905,5.673301845103896,0.004629006625678145,0.027222161474781736,simulated,simulated,simulated,3
21351,6,4,7,2,0,5,3,1,1,0.6258949554579665,1.7315367249259905,5.673301845103896,0.004629006625679476,0.027222161474781736,[OC-25]  Maybrat (Maybrat-Karon) ,oceania,real,3
21132,0,1,2,3,4,5,6,7,2,0.6241760219773864,1.7237155339878687,5.48478287126155,0.005108316824261231,0.032311229340832304,simulated,simulated,simulated,3
21136,0,1,2,3,4,5,6,7,5,0.62014092218254,1.732464528714737,5.142102868385321,0.011309592495579635,0.045348646330741094,simulated,simulated,simulated,3
21357,0,3,2,4,6,1,5,7,1,0.62014092218254,1.732464528714737,5.142102868385321,0.011309592495579635,0.045348646330741205,"[OC-30]  Orokaiva (Trans-New Guinea, Binanderean)",oceania,real,3
21339,5,6,3,7,1,0,2,4,0,0.62014092218254,1.7324645287147373,5.142102868385321,0.011309592495579678,0.045348646330741094,[OC-27]  Motuna (South Bougainville),oceania,real,3
21217,3,1,6,0,2,6,7,4,5,0.6156523622363612,1.701137896765747,4.880439940572431,0.010100286682186982,0.05769749898748022,"Bengali (Indo-European, Indo-Iranian)",asia,real,3
21119,0,1,2,3,4,2,5,6,7,0.6156523622363612,1.7011378967657471,4.880439940572431,0.010100286682187029,0.057697498987480444,simulated,simulated,simulated,3
21230,6,5,7,1,2,7,4,0,3,0.615652362236361,1.7011378967657471,4.880439940572431,0.01010028668218721,0.05769749898748022,"Limbu (Sino-Tibetan, Kiranti)",asia,real,3
21272,7,4,6,3,5,6,1,2,0,0.6156523622363608,1.701137896765747,4.880439940572431,0.010100286682187438,0.057697498987480555,"[AM-10] Comanche (Uto-Aztecan, Numic) ",americas,real,3
21122,0,1,2,3,4,4,5,6,7,0.6154794817990039,1.700494778482404,4.865469448226647,0.010172478226557397,0.05852893100918066,simulated,simulated,simulated,3
21109,0,1,2,3,4,5,6,7,6,0.6151640711721835,1.7226332090954124,4.850544877077273,0.015084106064355784,0.060303520417670065,simulated,simulated,simulated,3
21340,2,1,4,3,7,5,0,6,0,0.6151640711721831,1.7226332090954126,4.850544877077273,0.015084106064356288,0.0603035204176704,"Abui (Timor-Alor-Pantar, Alor) ",oceania,real,3
21112,0,1,2,3,4,5,6,7,1,0.6150664097355201,1.7151733889482903,4.850544877077273,0.013643833034651212,0.06020707774671541,simulated,simulated,simulated,2
21121,0,1,2,3,4,5,6,6,7,0.6141094580240958,1.6949467886856064,4.806045284358201,0.010522828484158935,0.06157058237030899,simulated,simulated,simulated,3
21115,0,1,2,3,4,5,6,7,4,0.6120458259140882,1.7234248476394427,4.718267090508067,0.01883572157594986,0.06847543804820522,simulated,simulated,simulated,2
21135,0,1,2,3,4,5,6,1,7,0.6093482479821211,1.6761690503623081,4.603718275877363,0.011770612915905225,0.07393488672356896,simulated,simulated,simulated,3
21022,0,1,2,3,4,2,5,6,6,0.6084056716845798,1.679613379307058,4.575518266893129,0.01354180311877782,0.07720945781086952,simulated,simulated,simulated,4
20744,0,1,2,3,4,4,5,6,6,0.608232791247223,1.6789702610237152,4.575518266893129,0.01357412717632599,0.0772223129191617,simulated,simulated,simulated,3
21116,0,1,2,3,4,5,6,5,7,0.6068715549182158,1.717771979860939,4.519635407044111,0.023696077639184746,0.08308610590643162,simulated,simulated,simulated,2
20904,0,1,2,3,4,4,5,6,2,0.6065138577666425,1.6711490700855933,4.505771663592543,0.013780248458345114,0.0819533631443069,simulated,simulated,simulated,4
20891,0,1,2,3,4,5,6,6,2,0.6051438339917337,1.6656010802887955,4.464435069664186,0.014042646703587328,0.08477214968549507,simulated,simulated,simulated,4
20856,0,1,2,3,4,2,5,6,2,0.6046812989265569,1.6688263780013792,4.450740650338783,0.015274046092843782,0.08653694392504185,simulated,simulated,simulated,3
21141,0,1,2,3,4,5,6,7,0,0.6034826724696218,1.7063859989847372,4.423477703562975,0.025061105393071402,0.09174751487947796,simulated,simulated,simulated,2
21129,0,1,2,3,4,5,6,2,7,0.6031216891236864,1.697586897217753,4.409908918799863,0.023503999913407982,0.09227719815010071,simulated,simulated,simulated,2
21143,0,1,2,3,4,5,6,7,3,0.6016684309209146,1.71371628869685,4.369451783408292,0.028872027365473882,0.09628806262756406,simulated,simulated,simulated,2
21081,0,1,2,3,4,5,6,6,5,0.6011087341968879,1.674350075015664,4.3560487203083875,0.020483848031900426,0.0955140821911249,simulated,simulated,simulated,4
21049,0,1,2,3,4,5,6,1,2,0.6003826239497598,1.6468233419654972,4.3293658075654164,0.014980069896832185,0.09547957151729092,simulated,simulated,simulated,3
20732,0,1,2,3,4,5,6,6,6,0.5988753452065232,1.6615488576486253,4.289647586200432,0.02006699358105578,0.10185166687731151,simulated,simulated,simulated,3
21273,6,1,4,2,3,5,0,0,0,0.598875345206523,1.6615488576486253,4.289647586200432,0.020066993581055986,0.10185166687731184,"[AM-28]  Musqueam (Salishan, Central Salish)",americas,real,3
20650,0,1,2,3,4,5,6,5,2,0.5979059308858541,1.688426271464128,4.263371412633534,0.027468619134254624,0.10563311783894047,simulated,simulated,simulated,3
21118,0,1,2,3,4,5,6,4,7,0.5977133906869938,1.696880369355155,4.263371412633534,0.029644120016759562,0.1064445637686896,simulated,simulated,simulated,3
21271,1,3,2,7,5,4,0,5,6,0.5977133906869936,1.696880369355155,4.263371412633534,0.029644120016759874,0.1064445637686896,"[AM-47]  Yaqui (Uto-Aztecan, Cahitan)",americas,real,3
21242,4,5,3,2,0,7,6,0,1,0.5977133906869936,1.696880369355155,4.263371412633534,0.029644120016759874,0.1064445637686896,Bora (Boran),americas,real,3
20901,0,1,2,3,4,2,5,6,5,0.5976747873987964,1.6707098634764799,4.263371412633534,0.023544270107770205,0.10596151808979237,simulated,simulated,simulated,4
20832,0,1,2,3,4,5,6,5,5,0.5975882963324723,1.6906085615179172,4.263371412633534,0.02829812324873596,0.10626354107599512,simulated,simulated,simulated,4
21067,0,1,2,3,4,2,5,6,1,0.5975771259621336,1.6632500433293578,4.263371412633534,0.021892184824028372,0.10568081727697032,simulated,simulated,simulated,3
20940,0,1,2,3,4,4,5,6,5,0.5975019069614389,1.670066745193137,4.263371412633534,0.023566303194264174,0.10599749806601932,simulated,simulated,simulated,4
21104,0,1,2,3,4,4,5,6,1,0.5974042455247754,1.662606925046015,4.263371412633534,0.02191421791052307,0.10571685011014442,simulated,simulated,simulated,3
21083,0,1,2,3,4,2,5,5,6,0.5966201742507078,1.643023443066674,4.237256193383615,0.018213534476783123,0.10636372116617088,simulated,simulated,simulated,4
20656,0,1,2,3,4,4,5,5,6,0.5964472938133505,1.642380324783331,4.237256193383615,0.018234637855121156,0.1064022524022965,simulated,simulated,simulated,4
21110,0,1,2,3,4,1,5,6,7,0.5963642664969071,1.68173206219641,4.237256193383615,0.02760474521041749,0.11010287785143857,simulated,simulated,simulated,2
20757,0,1,2,3,4,5,6,1,5,0.596347524154913,1.6555723366923656,4.237256193383615,0.02144774579356015,0.10596177710711607,simulated,simulated,simulated,4
20983,0,1,2,3,4,5,6,2,2,0.5960487797874379,1.6649807346873122,4.224258633290143,0.024039991535243926,0.1086242992316897,simulated,simulated,simulated,4
20766,0,1,2,3,4,5,6,6,1,0.5960342217498675,1.657058935249217,4.224258633290143,0.022179238393790872,0.10917627435664767,simulated,simulated,simulated,3
20825,0,1,2,3,4,4,5,6,4,0.5946223588356887,1.6679666452289075,4.198382998798193,0.02632975891152555,0.11264848115363257,simulated,simulated,simulated,4
21102,0,1,2,3,4,2,5,6,4,0.5945565421407009,1.6715015020205102,4.198382998798193,0.027237532329521856,0.11295491696261373,simulated,simulated,simulated,3
20922,0,1,2,3,4,5,6,1,1,0.593540216347552,1.636765953849089,4.172665865126976,0.020099137535460537,0.11250449360168246,simulated,simulated,simulated,4
20814,0,1,2,3,4,5,6,6,4,0.5930136379284348,1.6653103939403695,4.1598664324618815,0.02755001824832826,0.11665805149455888,simulated,simulated,simulated,3
20710,0,1,2,3,4,2,5,1,6,0.5918589642087335,1.6242457047433754,4.1343852314545755,0.018945575266181913,0.1161985168318529,simulated,simulated,simulated,4
20749,0,1,2,3,4,4,5,1,6,0.5916860837713758,1.6236025864600325,4.1343852314545755,0.018962902157525163,0.11625020828258215,simulated,simulated,simulated,4
20883,0,1,2,3,4,5,6,1,6,0.591370673144556,1.6457410170730409,4.121703222616097,0.024708395348606547,0.11962917030290754,simulated,simulated,simulated,4
20709,0,1,2,3,4,5,6,2,5,0.590120965296479,1.6769901835478105,4.096455789792684,0.033743729793956435,0.12579852073269204,simulated,simulated,simulated,3
21144,0,1,2,3,4,3,5,6,7,0.5891826541372827,1.6783405981353936,4.083890127517835,0.03511815659722667,0.1290407807537728,simulated,simulated,simulated,3
21047,0,1,2,3,4,1,5,6,6,0.5891175759451266,1.6602075447377211,4.083890127517835,0.030743092466382977,0.12783995864930764,simulated,simulated,simulated,3
20947,0,1,2,3,4,5,6,5,6,0.5888939800806514,1.687343946571672,4.071363009749871,0.037727017306993134,0.13023146504187544,simulated,simulated,simulated,3
20992,0,1,2,3,4,5,6,5,1,0.5887963186439875,1.6798841264245497,4.071363009749871,0.0359924127115548,0.12985366204661652,simulated,simulated,simulated,2
20708,0,1,2,3,4,5,6,4,2,0.5887477666546319,1.667534660958344,4.071363009749871,0.03300771381253909,0.12733736432487353,simulated,simulated,simulated,4
20956,0,1,2,3,4,5,6,1,4,0.5882524278864607,1.6465326556170712,4.058874318255553,0.02843172048784566,0.127300440839614,simulated,simulated,simulated,3
21142,0,1,1,2,3,4,5,6,7,0.587524186416603,1.618504854523282,4.046423935164308,0.022322873740437142,0.1292475908738674,simulated,simulated,simulated,3
21140,0,1,2,3,4,5,5,6,7,0.5874861523548771,1.6987359819417018,4.046423935164308,0.04218857012918551,0.13296522787991327,simulated,simulated,simulated,2
19799,0,1,2,3,4,4,5,5,2,0.5874816697809881,1.6130346163865201,4.046423935164308,0.02101352062033393,0.12717370297423658,simulated,simulated,simulated,5
20736,0,1,2,3,4,1,5,6,2,0.587398642464547,1.6523863537995993,4.046423935164308,0.03082161333862388,0.1316050787981169,simulated,simulated,simulated,3
21265,5,4,2,1,4,0,7,6,3,0.5865659180275098,1.6159740831690603,4.034011742967129,0.02272431216747485,0.13069296188423607,"[AM-41]  Tohono O'Odham  (Uto-Aztecan, Tepiman) ",americas,real,3
21125,0,1,2,3,1,4,5,6,7,0.5865659180275093,1.6159740831690605,4.034011742967129,0.022724312167475343,0.1306929618842365,simulated,simulated,simulated,3
20938,0,1,2,3,4,2,5,6,0,0.5859933886962352,1.6544626533658047,4.021637624515464,0.0329381492043695,0.13559619477035634,simulated,simulated,simulated,3
21126,0,1,2,3,4,5,6,0,7,0.5858370462472855,1.653210709283259,4.021637624515464,0.03278318959196151,0.1365820843854857,simulated,simulated,simulated,2
20981,0,1,2,3,4,4,5,6,0,0.5858205082588779,1.6538195350824618,4.021637624515464,0.03295111511352015,0.13566777175409428,simulated,simulated,simulated,3
21039,0,1,2,3,4,5,6,5,4,0.5857757348225556,1.688135585115702,4.021637624515464,0.04152874338093237,0.13682235331406523,simulated,simulated,simulated,2
18740,0,1,2,3,4,2,5,5,2,0.5856491109409026,1.610711924302306,4.021637624515464,0.02240359272640403,0.13046245790845334,simulated,simulated,simulated,4
21123,0,1,2,3,3,4,5,6,7,0.5855967931415633,1.607497136390661,4.021637624515464,0.021656537680201926,0.13004444430777118,simulated,simulated,simulated,3
20989,0,1,2,3,4,4,5,2,6,0.5854595249129422,1.6450204333154774,4.0093014630201,0.031219682170156016,0.13613503485180123,simulated,simulated,simulated,3
20826,0,1,2,3,4,5,6,2,6,0.5851441142861222,1.6671588639284858,4.0093014630201,0.03705686032112016,0.13818092072281574,simulated,simulated,simulated,3
20861,0,1,2,3,4,5,6,2,1,0.5850464528494586,1.6596990437813637,4.0093014630201,0.0352938933625564,0.1377530208311104,simulated,simulated,simulated,2
20893,0,1,2,3,4,5,6,4,5,0.5847126668597862,1.6762836556852123,3.9970031420500796,0.039886198613859204,0.13883885983009292,simulated,simulated,simulated,3
20962,0,1,2,3,4,5,6,6,0,0.5844504844839693,1.648271545285664,3.9970031420500796,0.03314010268615177,0.13822032514979488,simulated,simulated,simulated,3
20978,0,1,2,3,4,2,5,6,3,0.5841791471475279,1.6617929430779175,3.9970031420500796,0.03679432397632405,0.13841440749228395,simulated,simulated,simulated,3
21024,0,1,2,3,4,4,5,6,3,0.5840062667101706,1.6611498247945746,3.984742545531579,0.036919217958633045,0.1401701117547215,simulated,simulated,simulated,3
21131,0,1,2,3,2,4,5,6,7,0.5830555552264185,1.661963125679427,3.972519557746834,0.038190153681186584,0.143735600704332,simulated,simulated,simulated,2
20341,0,1,2,3,4,4,5,1,2,0.5827204597390143,1.5942568780632218,3.972519557746834,0.02148159547929152,0.13507364149989964,simulated,simulated,simulated,4
20698,0,1,2,3,4,5,6,6,3,0.5826362429352621,1.6556018349977768,3.960334063333038,0.03712195275451205,0.14278559907784527,simulated,simulated,simulated,3
21095,0,1,2,3,4,5,6,4,4,0.5822731695344556,1.6640638399394032,3.960334063333038,0.039621715840153955,0.14392348846926384,simulated,simulated,simulated,4
20908,0,1,2,3,4,5,6,2,4,0.5820258690280267,1.667950502472516,3.960334063333038,0.040850413994094004,0.14506587766550816,simulated,simulated,simulated,2
20837,0,1,2,3,4,3,5,6,6,0.5819359635855017,1.6568160806767045,3.960334063333038,0.03812883393621628,0.1457396934647689,simulated,simulated,simulated,4
19783,0,1,2,3,4,2,5,5,5,0.5813860614331348,1.6096255120296927,3.9481859472812464,0.026843660741197033,0.1421653396407322,simulated,simulated,simulated,4
20023,0,1,2,3,4,4,5,5,5,0.5812131809957777,1.6089823937463499,3.9481859472812464,0.026853651615618118,0.1422532678040478,simulated,simulated,simulated,4
20098,0,1,2,3,4,2,5,1,2,0.5808879008989289,1.5919341859790077,3.936075094935308,0.0229304559237402,0.1401646160472232,simulated,simulated,simulated,4
21246,4,3,1,2,5,1,0,3,1,0.5808879008989283,1.5919341859790077,3.936075094935308,0.022930455923740878,0.14016461604722363,"[AM-42] Totonac, Filomeno Mata (Totonacan, Totonac) [José Santiago Francisco, p.c.; 1McFarland 2009]",americas,real,4
20810,0,1,1,2,3,4,5,6,6,0.5802774958648222,1.5969803370645932,3.9240013919907644,0.024898902694588058,0.14584795182180876,simulated,simulated,simulated,3
20925,0,1,2,3,4,5,5,6,6,0.5802394618030959,1.677211464483013,3.9240013919907644,0.04538319031325211,0.1500593572968707,simulated,simulated,simulated,3
20839,0,1,2,3,4,2,5,4,6,0.5802241069136063,1.644957023736222,3.9240013919907644,0.0371787619955735,0.1481869295368523,simulated,simulated,simulated,4
20680,0,1,2,3,4,3,5,6,2,0.5802170301049216,1.6489948897385827,3.9240013919907644,0.038214856278768264,0.1499200936660886,simulated,simulated,simulated,4
20654,0,1,2,3,4,2,5,2,6,0.5801074986577053,1.6383710711277604,3.9240013919907644,0.035616993525639365,0.14855250756095062,simulated,simulated,simulated,3
21015,0,1,2,3,4,5,6,4,6,0.579735815849429,1.6664523360658876,3.9240013919907644,0.04314495945742414,0.15048390136429934,simulated,simulated,simulated,4
20662,0,1,2,3,4,5,6,1,0,0.5796892744419955,1.6294938069623657,3.9240013919907644,0.03377291880753276,0.1468354061027003,simulated,simulated,simulated,3
21055,0,1,2,3,4,5,6,4,1,0.5796381544127658,1.6589925159187655,3.9240013919907644,0.04134154609774598,0.14998671184143741,simulated,simulated,simulated,3
20772,0,1,2,3,1,4,5,6,6,0.579319227475728,1.5944495657103712,3.911964724493786,0.025288867364708124,0.14739835542911217,simulated,simulated,simulated,4
18048,0,1,2,3,4,2,5,5,1,0.5785449379764793,1.6051355896302846,3.8999649788400923,0.028882474370192035,0.14985623230580114,simulated,simulated,simulated,4
21093,0,1,2,3,4,5,5,6,2,0.5785205283225157,1.6693902735448911,3.8999649788400923,0.04538259195056808,0.1525189164777263,simulated,simulated,simulated,3
20921,0,1,2,3,4,1,5,6,5,0.578386691659343,1.6513040289071432,3.8999649788400923,0.040878888344564525,0.15541604676153797,simulated,simulated,simulated,3
19077,0,1,2,3,4,4,5,2,2,0.5783866155766919,1.6124142707850373,3.8999649788400923,0.030907142030576432,0.149146612315612,simulated,simulated,simulated,4
18291,0,1,2,3,4,4,5,5,1,0.5783720575391216,1.6044924713469417,3.8999649788400923,0.0288904512028168,0.14995670998744515,simulated,simulated,simulated,4
20750,0,1,2,3,3,4,5,6,6,0.5783501025897819,1.5859726189319718,3.8999649788400923,0.024163683403246615,0.14663663432922824,simulated,simulated,simulated,4
21087,0,1,2,3,4,1,5,6,1,0.578267777275143,1.6424768338555136,3.8999649788400923,0.0387343990573154,0.1547606088800002,simulated,simulated,simulated,3
20843,0,1,2,3,4,5,6,1,3,0.577875032893288,1.6368240966744785,3.8880020417738694,0.03779311150093419,0.15160816660849952,simulated,simulated,simulated,3
20933,0,1,2,3,1,4,5,6,2,0.5776002939951483,1.5866283747722494,3.8880020417738694,0.025157434878991577,0.14968750405206943,simulated,simulated,simulated,4
20804,0,1,2,3,4,1,5,5,6,0.5773320785112546,1.6236176084973368,3.8880020417738694,0.03493933716851554,0.1541100114480668,simulated,simulated,simulated,3
20866,0,1,2,3,4,5,6,5,0,0.5772125813780895,1.6710967364609965,3.876075800386719,0.04741588597739351,0.1594826883721595,simulated,simulated,simulated,2
