,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
21218,8,0,2,6,4,5,1,7,3,0.3406485467963263,1.7530612423846796,87.08833214291374,-5.711211855749625e-16,1.7763568394002505e-15,Yugh (Yeniseian),asia,real,2
21294,1,3,7,2,4,8,5,6,0,0.3406485467963263,1.7530612423846794,87.08833214291374,-5.711211855749625e-16,2.4424906541753444e-15,"Ngizim (Afro-Asiatic, Chadic)",africa,real,2
21220,8,4,0,1,7,3,6,5,2,0.3406485467963263,1.7530612423846796,87.08833214291374,-5.711211855749625e-16,2.3314683517128287e-15,"Atong (Sino-Tibetan, Brahmaputran)",asia,real,2
21223,2,7,3,8,0,6,4,1,5,0.3406485467963263,1.7530612423846796,87.08833214291374,-5.711211855749625e-16,2.4424906541753444e-15,"Arabic, Modern Standard (Afro-Asiatic, Semitic)",asia,real,2
21227,0,5,1,7,4,6,3,2,8,0.3406485467963263,1.7530612423846796,87.08833214291374,-5.711211855749625e-16,2.3314683517128287e-15,"Yukaghir, Kolyma (Yukaghir)",asia,real,2
21336,6,1,2,8,0,4,5,7,3,0.3406485467963263,1.7530612423846799,87.08833214291374,-5.711211855749625e-16,2.3314683517128287e-15,[OC-17]  Jingulu (Mirndi),oceania,real,2
21183,8,0,3,6,5,7,2,4,1,0.3406485467963263,1.7530612423846799,87.08833214291374,-5.711211855749625e-16,2.4424906541753444e-15,"Macedonian (Indo-European, Slavic)",europe,real,2
21182,3,4,0,5,6,1,7,8,2,0.3406485467963263,1.7530612423846796,87.08833214291374,-5.711211855749625e-16,2.3314683517128287e-15,Catalan,europe,real,2
21231,5,7,8,6,1,2,4,0,3,0.3406485467963263,1.7530612423846794,87.08833214291374,-5.711211855749625e-16,2.1094237467877974e-15,Ainu (Ainu),asia,real,2
21341,2,7,8,0,6,1,4,5,3,0.3406485467963263,1.7530612423846794,87.08833214291374,-5.711211855749625e-16,2.1094237467877974e-15,"[OC-8]  Djapu (Pama-Nyungan, Yuulngu) ",oceania,real,2
21302,2,3,6,4,7,0,5,1,8,0.3406485467963263,1.7530612423846796,87.08833214291374,-5.711211855749625e-16,2.1094237467877974e-15,"Khoekhoe, Nama (Khoe-Kwadi)",africa,real,2
21232,6,7,1,4,3,8,5,0,2,0.3406485467963263,1.7530612423846794,87.08833214291374,-5.711211855749625e-16,2.3314683517128287e-15,"Mualang (Austronesian, Malayo-Sumbawan)",asia,real,2
21166,1,7,3,6,2,5,0,8,4,0.3406485467963263,1.7530612423846794,87.08833214291374,-5.711211855749625e-16,2.1094237467877974e-15,"Old Church Slavonic (Indo-European, Slavic)",europe,real,2
21345,6,1,5,4,0,3,7,8,2,0.3406485467963263,1.7530612423846796,87.08833214291374,-5.711211855749625e-16,2.1094237467877974e-15,"[OC-50]  Yuwaalaraay (Pama-Nyungan, Wiradhuric)",oceania,real,2
21238,4,5,7,8,3,2,1,0,6,0.3406485467963263,1.7530612423846796,87.08833214291374,-5.711211855749625e-16,2.3314683517128287e-15,"[AM-21]  Kodiak Alutiiq (Eskimo-Aleut, Aleut) ",americas,real,2
21214,8,6,5,3,0,4,7,2,1,0.3406485467963263,1.7530612423846796,87.08833214291374,-5.711211855749625e-16,2.1094237467877974e-15,"Burushaski, Yasin (Burushaski)",asia,real,2
21145,0,1,2,3,4,5,6,7,8,0.3406485467963263,1.7530612423846796,87.08833214291374,-5.711211855749625e-16,2.1094237467877974e-15,simulated,simulated,simulated,2
21349,3,5,2,0,7,4,6,1,8,0.3406485467963263,1.7530612423846796,87.08833214291374,-5.711211855749625e-16,2.3314683517128287e-15,"[OC-48]  Yidiɲ (Pama-Nyungan, Yimidhirr-Yalanji-Yidinic)",oceania,real,2
21270,2,6,5,7,0,4,3,8,1,0.3406485467963263,1.7530612423846796,87.08833214291374,-5.711211855749625e-16,2.1094237467877974e-15,"[AM-44]  Trio (Cariban, Guianan)",americas,real,2
21313,6,4,2,7,8,1,5,0,3,0.3406485467963263,1.7530612423846799,87.08833214291374,-5.711211855749625e-16,2.3314683517128287e-15,"Tamasheq, Tadraq (Afro-Asiatic, Berber)",africa,real,2
21244,7,3,4,8,6,5,1,2,0,0.3406485467963263,1.7530612423846799,87.08833214291374,-5.711211855749625e-16,2.4424906541753444e-15,"[AM-15]  Garifuna (Arawakan, Caribbean Arawakan) ",americas,real,2
21250,0,4,3,8,1,7,6,5,2,0.3406485467963263,1.7530612423846796,87.08833214291374,-5.711211855749625e-16,2.4424906541753444e-15,[AM-26]  Mapudungun (Araucanian) ,americas,real,2
21252,8,1,3,4,6,7,2,0,5,0.3406485467963263,1.7530612423846799,87.08833214291374,-5.711211855749625e-16,2.4424906541753444e-15,"[AM-38]  Quechua, Yauyos (Quechuan, Central Quechua I)",americas,real,2
21254,6,0,7,5,4,3,8,2,1,0.3406485467963263,1.7530612423846799,87.08833214291374,-5.711211855749625e-16,2.1094237467877974e-15,"[AM-24]  Lakota (Siouan, Core Siouan)",americas,real,2
21259,7,0,4,3,1,8,2,5,6,0.3406485467963263,1.7530612423846794,87.08833214291374,-5.711211855749625e-16,2.3314683517128287e-15,"[AM-20]  Klamath (Penutian, Klamath-Modoc) ",americas,real,2
21329,8,1,6,3,4,5,7,2,0,0.3406485467963263,1.7530612423846799,87.08833214291374,-5.711211855749625e-16,2.1094237467877974e-15,"Arrernte, Eastern (Pama-Nyungan, Aranda) ",oceania,real,2
21271,6,8,5,2,0,4,3,1,7,0.34064854679632606,1.7530612423846796,87.08833214291374,-3.671493335839045e-16,2.3314683517128287e-15,[AM-50]  Yuracaré (Yuracaré) ,americas,real,2
21255,5,4,0,2,8,1,6,7,3,0.34064854679632606,1.7530612423846794,87.08833214291374,-3.671493335839045e-16,2.4424906541753444e-15,"[AM-17]  Hualapai (Cochimi-Yuman, Yuman) ",americas,real,2
21284,3,0,5,4,7,2,8,1,6,0.34064854679632606,1.7530612423846794,87.08833214291374,-3.671493335839045e-16,2.1094237467877974e-15,"Hausa (Afro-Asiatic, Chadic)",africa,real,2
21187,3,2,1,6,7,0,8,5,4,0.34064854679632606,1.7530612423846794,87.08833214291374,-3.671493335839045e-16,2.3314683517128287e-15,Turkish (Turkic),europe,real,2
21356,1,8,7,6,2,5,3,4,0,0.34064854679632606,1.7530612423846799,87.08833214291374,-3.671493335839045e-16,2.4424906541753444e-15,"[OC-49]  Yindjibarndi  (Pama-Nyungan, Pilbara)",oceania,real,2
21352,6,8,4,2,3,0,7,1,5,0.34064854679632584,1.7530612423846796,87.08833214291374,-1.6317748159284642e-16,2.4424906541753444e-15,[OC-28]  Ngan'gityemerri (Southern Daly),oceania,real,2
21199,4,3,5,8,1,0,6,7,2,0.34064854679632584,1.7530612423846796,87.08833214291374,-1.6317748159284642e-16,2.3314683517128287e-15,Tuvinian (Turkic),asia,real,2
21360,0,8,5,7,1,4,3,6,2,0.34064854679632584,1.7530612423846796,87.08833214291374,-1.6317748159284642e-16,2.3314683517128287e-15,"[OC-21]  Maori (Southern Cook Islands) (Austronesian, Oceanic)",oceania,real,2
21228,7,8,0,6,3,2,5,4,1,0.34064854679632584,1.7530612423846796,87.08833214291374,-1.6317748159284642e-16,2.3314683517128287e-15,Korean (Koreanic),asia,real,2
21343,3,8,5,2,4,0,1,7,6,0.34064854679632584,1.7530612423846796,87.08833214291374,-1.6317748159284642e-16,2.4424906541753444e-15,"[OC-19]  Komnzo (Morehead-Wasur, Eastern Tonda)",oceania,real,2
21235,0,8,6,1,7,4,5,2,3,0.34064854679632584,1.7530612423846796,87.08833214291374,-1.6317748159284642e-16,2.3314683517128287e-15,"[AM-18]  Inuktitut, Western Canadian (Eskimo-Aleut, Eskimo) ",americas,real,2
21362,7,8,0,2,4,3,6,5,1,0.3406485467963256,1.7530612423846796,81.14707099271315,4.378116961386724e-17,5.129230373768223e-14,"[OC-47]  Yawuru (Nyulnyulan, Eastern)",oceania,real,2
21170,4,7,2,3,1,0,8,6,5,0.3406485467963256,1.7530612423846794,81.14707099271315,4.378116961386724e-17,5.129230373768223e-14,"German (Indo-European, Germanic)",europe,real,2
21233,2,8,0,6,1,4,7,5,3,0.3406485467963256,1.7530612423846799,81.14707099271315,4.378116961386724e-17,5.129230373768223e-14,"Khasi (Austroasiatic, Khasi-Palaung)",asia,real,2
21132,0,1,2,3,4,5,6,7,2,0.336955637909075,1.7237155339878687,12.456525783370495,0.0019984290119205972,0.03017054090257143,simulated,simulated,simulated,3
21365,6,1,5,2,0,7,4,3,3,0.3361293668327403,1.7315367249259905,12.005666013141292,0.003566482011738623,0.03723112755430458,[OC-25]  Maybrat (Maybrat-Karon) ,oceania,real,3
21128,0,1,2,3,4,5,6,7,7,0.33612936683273986,1.7315367249259905,12.005666013141292,0.003566482011739067,0.037231127554304466,simulated,simulated,simulated,3
21136,0,1,2,3,4,5,6,7,5,0.3339118048440497,1.732464528714737,11.152311976373927,0.006220803097177364,0.051672842688665566,simulated,simulated,simulated,3
21335,3,5,4,6,2,0,7,1,0,0.3339118048440497,1.732464528714737,11.152311976373927,0.006220803097177364,0.0516728426886659,"[OC-30]  Orokaiva (Trans-New Guinea, Binanderean)",oceania,real,3
21334,4,2,7,3,5,0,1,6,0,0.3339118048440497,1.732464528714737,11.152311976373927,0.006220803097177364,0.051672842688665455,[OC-27]  Motuna (South Bougainville),oceania,real,3
21209,4,0,2,5,7,2,1,6,3,0.3333283373440039,1.701137896765747,10.982312462891775,0.00405274494655971,0.05385745866634606,"Limbu (Sino-Tibetan, Kiranti)",asia,real,3
21119,0,1,2,3,4,2,5,6,7,0.3333283373440037,1.7011378967657471,10.982312462891775,0.004052744946559932,0.05385745866634584,simulated,simulated,simulated,3
21243,7,4,2,3,1,2,5,6,0,0.33332833734400347,1.701137896765747,10.982312462891775,0.004052744946560114,0.05385745866634606,"[AM-10] Comanche (Uto-Aztecan, Numic) ",americas,real,3
21197,4,1,5,6,0,5,7,3,2,0.33332833734400347,1.7011378967657467,10.982312462891775,0.004052744946560094,0.05385745866634617,"Bengali (Indo-European, Indo-Iranian)",asia,real,3
21112,0,1,2,3,4,5,6,7,1,0.3308583055682408,1.7151733889482903,10.359613725905307,0.008193204722408793,0.07163266113447353,simulated,simulated,simulated,2
21135,0,1,2,3,4,5,6,1,7,0.33083026143898686,1.6761690503623081,10.359613725905307,0.004456210924770951,0.0663631851226012,simulated,simulated,simulated,3
21122,0,1,2,3,4,4,5,6,7,0.32963663912513064,1.700494778482404,10.139207304785113,0.008158159013488242,0.07858421995519393,simulated,simulated,simulated,3
21121,0,1,2,3,4,5,6,6,7,0.32888316890602365,1.6949467886856064,9.984650983857247,0.008487664926131776,0.08358177288445279,simulated,simulated,simulated,3
21022,0,1,2,3,4,2,5,6,6,0.3288091573804177,1.679613379307058,9.984650983857247,0.007025978368415717,0.08076601833923414,simulated,simulated,simulated,4
20856,0,1,2,3,4,2,5,6,2,0.3285627821976722,1.6688263780013792,9.923490150249204,0.0062294221113336,0.08013104456410114,simulated,simulated,simulated,3
21328,4,2,1,7,3,6,0,5,0,0.3282488612290877,1.7226332090954124,9.893050367125818,0.012001818952746149,0.0861305407918681,"Abui (Timor-Alor-Pantar, Alor) ",oceania,real,3
21109,0,1,2,3,4,5,6,7,6,0.32824886122908725,1.7226332090954124,9.893050367125818,0.012001818952746596,0.086130540791868,simulated,simulated,simulated,3
21115,0,1,2,3,4,5,6,7,4,0.3280051610810246,1.7234248476394427,9.832450631756203,0.012400667849865642,0.08819631931815264,simulated,simulated,simulated,2
21049,0,1,2,3,4,5,6,1,2,0.32713735255173626,1.6468233419654972,9.712362495598473,0.005540071712127891,0.08373375599433641,simulated,simulated,simulated,3
20904,0,1,2,3,4,4,5,6,2,0.3259437302378798,1.6711490700855933,9.534974729266754,0.009398097439656954,0.0977047822872178,simulated,simulated,simulated,4
20891,0,1,2,3,4,5,6,6,2,0.32519026001877305,1.6656010802887955,9.418519799927926,0.009683613220220214,0.10238424200229279,simulated,simulated,simulated,4
20744,0,1,2,3,4,4,5,6,6,0.32511745916154533,1.6789702610237152,9.418519799927926,0.011175870745683865,0.10564963314530618,simulated,simulated,simulated,3
21116,0,1,2,3,4,5,6,5,7,0.32417077395701055,1.717771979860939,9.303487186950957,0.016437007686665412,0.10931668914575221,simulated,simulated,simulated,2
20757,0,1,2,3,4,5,6,1,5,0.32409351948671117,1.6555723366923656,9.303487186950957,0.00982863536792438,0.10156369289320055,simulated,simulated,simulated,4
21067,0,1,2,3,4,2,5,6,1,0.32353809611591866,1.6632500433293578,9.218135664353376,0.01131015428909373,0.11069615415758094,simulated,simulated,simulated,3
20710,0,1,2,3,4,2,5,1,6,0.3235100519866645,1.6242457047433754,9.218135664353376,0.007106937347108452,0.10246346138929951,simulated,simulated,simulated,4
21129,0,1,2,3,4,5,6,2,7,0.32329532088734325,1.697586897217753,9.189859518947229,0.015324604229293746,0.11508037828032525,simulated,simulated,simulated,2
21273,6,3,2,1,0,5,7,0,4,0.3223070176305227,1.696880369355155,9.07761963669271,0.016431109518611473,0.11848168636368428,Bora (Boran),americas,real,3
21269,1,5,4,2,7,3,0,7,6,0.3223070176305227,1.696880369355155,9.07761963669271,0.016431109518611473,0.11848168636368439,"[AM-47]  Yaqui (Uto-Aztecan, Cahitan)",americas,real,3
21118,0,1,2,3,4,5,6,4,7,0.32230701763052183,1.696880369355155,9.07761963669271,0.016431109518612354,0.11848168636368428,simulated,simulated,simulated,3
21141,0,1,2,3,4,5,6,7,0,0.32221182245897273,1.7063859989847372,9.07761963669271,0.017573454715170123,0.12054114926672044,simulated,simulated,simulated,2
21081,0,1,2,3,4,5,6,6,5,0.3221464269537484,1.674350075015664,9.07761963669271,0.014109739588838516,0.12032097530428454,simulated,simulated,simulated,4
20922,0,1,2,3,4,5,6,1,1,0.32202487380598743,1.636765953849089,9.049774516797001,0.010121696496457682,0.11410364466476663,simulated,simulated,simulated,4
21083,0,1,2,3,4,2,5,5,6,0.32156295945370195,1.643023443066674,8.994340255318363,0.011343417456896447,0.12176725446366987,simulated,simulated,simulated,4
21125,0,1,2,3,1,4,5,6,7,0.3211226195546306,1.6159740831690605,8.966750590536668,0.008802676073155854,0.11675428868264282,simulated,simulated,simulated,3
21246,6,0,7,1,0,4,5,2,3,0.3211226195546306,1.6159740831690603,8.966750590536668,0.008802676073155827,0.11675428868264293,"[AM-41]  Tohono O'Odham  (Uto-Aztecan, Tepiman) ",americas,real,3
20901,0,1,2,3,4,2,5,6,5,0.320928651776766,1.6707098634764799,8.939245555597864,0.015146927068298635,0.12391014181303828,simulated,simulated,simulated,4
21102,0,1,2,3,4,2,5,6,4,0.3206849516287025,1.6715015020205102,8.911824890904374,0.015526407287126924,0.12521669855179252,simulated,simulated,simulated,3
20983,0,1,2,3,4,5,6,2,2,0.32050124132626046,1.6649807346873122,8.884488337654918,0.015024375487920351,0.12721931355660931,simulated,simulated,simulated,4
20650,0,1,2,3,4,5,6,5,2,0.3204778650697595,1.688426271464128,8.884488337654918,0.017686681065477123,0.12663440480916743,simulated,simulated,simulated,3
21110,0,1,2,3,4,1,5,6,7,0.31991965930364286,1.68173206219641,8.830066534249834,0.01759793393924607,0.1342403656605654,simulated,simulated,simulated,2
21104,0,1,2,3,4,4,5,6,1,0.31984639789704583,1.662606925046015,8.830066534249834,0.01550528446893034,0.13483439344921888,simulated,simulated,simulated,3
20749,0,1,2,3,4,4,5,1,6,0.3198183537677921,1.6236025864600325,8.830066534249834,0.01111610949403651,0.1255173831105001,simulated,simulated,simulated,4
20832,0,1,2,3,4,5,6,5,5,0.3197114197720632,1.6906085615179172,8.830066534249834,0.018811431957506147,0.13266796826195082,simulated,simulated,simulated,4
21143,0,1,2,3,4,5,6,7,3,0.3194947306565945,1.71371628869685,8.802980770451203,0.02171100789175388,0.13412139563077052,simulated,simulated,simulated,2
20766,0,1,2,3,4,5,6,6,1,0.3190929276779386,1.657058935249217,8.749058240457238,0.01577214723481465,0.13931634669214865,simulated,simulated,simulated,3
20098,0,1,2,3,4,2,5,1,2,0.3187444968403337,1.5919341859790077,8.72222096533113,0.008703356334466417,0.12228287731672549,simulated,simulated,simulated,4
21234,2,0,1,3,5,1,4,0,1,0.31874449684033324,1.5919341859790077,8.72222096533113,0.008703356334466875,0.12228287731672527,"[AM-42] Totonac, Filomeno Mata (Totonacan, Totonac) [José Santiago Francisco, p.c.; 1McFarland 2009]",americas,real,4
20732,0,1,2,3,4,5,6,6,6,0.318628151199297,1.6615488576486253,8.72222096533113,0.016801003062269896,0.1406862028767536,simulated,simulated,simulated,3
21274,6,1,0,5,3,4,2,2,2,0.318628151199297,1.6615488576486253,8.72222096533113,0.016801003062269896,0.14068620287675382,"[AM-28]  Musqueam (Salishan, Central Salish)",americas,real,3
20708,0,1,2,3,4,5,6,4,2,0.31861410874327123,1.667534660958344,8.72222096533113,0.017501316060341228,0.13366672019775327,simulated,simulated,simulated,4
20883,0,1,2,3,4,5,6,1,6,0.31843057587174917,1.6457410170730409,8.695466012132306,0.01523259412055106,0.13202573674279305,simulated,simulated,simulated,4
20825,0,1,2,3,4,4,5,6,4,0.31833042467623995,1.6679666452289075,8.695466012132306,0.01788874727442067,0.14120916962380126,simulated,simulated,simulated,4
20956,0,1,2,3,4,5,6,1,4,0.31818687572368565,1.6465326556170712,8.668793128342575,0.015615057286929655,0.13337624348582444,simulated,simulated,simulated,3
20656,0,1,2,3,4,4,5,5,6,0.3178712612348291,1.642380324783331,8.642202062218358,0.015499000204950101,0.14619107059808512,simulated,simulated,simulated,4
20933,0,1,2,3,1,4,5,6,2,0.31742971066738,1.5866283747722494,8.615692562788281,0.00951798605213171,0.1313401660056832,simulated,simulated,simulated,4
20940,0,1,2,3,4,4,5,6,5,0.3172369535578927,1.670066745193137,8.589264379850798,0.019454608259349575,0.14864484856982152,simulated,simulated,simulated,4
18740,0,1,2,3,4,2,5,5,2,0.31679740430737047,1.610711924302306,8.562917263971862,0.013023090724633505,0.1419065272902592,simulated,simulated,simulated,4
20772,0,1,2,3,1,4,5,6,6,0.3166034395910451,1.5944495657103712,8.536650966482537,0.011352427676644966,0.14046288627858106,simulated,simulated,simulated,4
20709,0,1,2,3,4,5,6,2,5,0.3165585789350671,1.6769901835478105,8.536650966482537,0.0210662578338382,0.1500343658193677,simulated,simulated,simulated,3
20814,0,1,2,3,4,5,6,6,4,0.3162397831907229,1.6653103939403695,8.510465239476671,0.020078023999330515,0.15335722283098663,simulated,simulated,simulated,3
20736,0,1,2,3,4,1,5,6,2,0.3162267504163925,1.6523863537995993,8.510465239476671,0.018572451177245257,0.14954662816769948,simulated,simulated,simulated,3
20341,0,1,2,3,4,4,5,1,2,0.3161254448805413,1.5942568780632218,8.510465239476671,0.011843404423219505,0.13945555094305795,simulated,simulated,simulated,4
20893,0,1,2,3,4,5,6,4,5,0.31557027567824614,1.6762836556852123,8.458334509090585,0.022170754012913418,0.15230621787074405,simulated,simulated,simulated,3
21126,0,1,2,3,4,5,6,0,7,0.3154455462897434,1.653210709283259,8.458334509090585,0.019567647752783964,0.15773949769238627,simulated,simulated,simulated,2
21047,0,1,2,3,4,1,5,6,6,0.31540047934005755,1.6602075447377211,8.458334509090585,0.020439926660916496,0.15740897275647459,simulated,simulated,simulated,3
20839,0,1,2,3,4,2,5,4,6,0.3149868081781997,1.644957023736222,8.406523104731235,0.019166491554232834,0.15235587309119503,simulated,simulated,simulated,4
20938,0,1,2,3,4,2,5,6,0,0.3148916130066506,1.6544626533658047,8.406523104731235,0.02039243120969736,0.15541932216821697,simulated,simulated,simulated,3
18586,0,1,2,3,4,2,5,1,1,0.3147046643536653,1.5848426082301565,8.38073653808428,0.012335485372619836,0.14653429972600263,simulated,simulated,simulated,5
21137,0,1,2,3,4,5,0,6,7,0.31457581411322555,1.551729420792618,8.38073653808428,0.00851322853708083,0.1346173287464647,simulated,simulated,simulated,3
20851,0,1,2,3,1,4,5,6,4,0.3143858776023545,1.5953773694991178,8.38073653808428,0.013911293057721938,0.14859677399567606,simulated,simulated,simulated,4
20992,0,1,2,3,4,5,6,5,1,0.3143805327289255,1.6798841264245497,8.355029070371712,0.024073925710097026,0.1630354568115432,simulated,simulated,simulated,2
19799,0,1,2,3,4,4,5,5,2,0.3141783523475785,1.6130346163865201,8.355029070371712,0.016274995685366736,0.16072144623410578,simulated,simulated,simulated,5
20886,0,1,2,3,1,2,4,5,6,0.3138024101023089,1.5640507375501276,8.329400458961707,0.010820603789982838,0.14818291748494106,simulated,simulated,simulated,3
20861,0,1,2,3,4,5,6,2,1,0.313505079659258,1.6596990437813637,8.303850461966721,0.022670124653250755,0.16727171297284116,simulated,simulated,simulated,2
21095,0,1,2,3,4,5,6,4,4,0.3128860048340738,1.6640638399394032,8.25298534737919,0.023959933063763032,0.16769346148817887,simulated,simulated,simulated,4
20654,0,1,2,3,4,2,5,2,6,0.3126332877294846,1.6383710711277604,8.25298534737919,0.02109950168568809,0.16570288988409654,simulated,simulated,simulated,3
21055,0,1,2,3,4,5,6,4,1,0.3125167764024368,1.6589925159187655,8.227669749712334,0.023787330833088774,0.1696452310743547,simulated,simulated,simulated,3
20662,0,1,2,3,4,5,6,1,0,0.31239353710163376,1.6294938069623657,8.227669749712334,0.020325264712823938,0.16153009899505733,simulated,simulated,simulated,3
20989,0,1,2,3,4,4,5,2,6,0.31228341321614783,1.6450204333154774,8.227669749712334,0.022322511784513933,0.17339625269179781,simulated,simulated,simulated,3
21142,0,1,1,2,3,4,5,6,7,0.31217760912056214,1.618504854523282,8.202431806307327,0.019264440463477524,0.17691769748713437,simulated,simulated,simulated,3
20978,0,1,2,3,4,2,5,6,3,0.31217452120427125,1.6617929430779175,8.202431806307327,0.02454499847361895,0.1682605136734192,simulated,simulated,simulated,3
18048,0,1,2,3,4,2,5,5,1,0.3117727182256165,1.6051355896302846,8.17727127896382,0.018094573542932875,0.17249454712102474,simulated,simulated,simulated,4
20947,0,1,2,3,4,5,6,5,6,0.31177108838977263,1.687343946571672,8.17727127896382,0.028149478381756,0.17543251909251412,simulated,simulated,simulated,3
20803,0,1,2,3,4,5,6,0,2,0.31175263740249193,1.6238650008864481,8.17727127896382,0.0204050774934331,0.1730962322581393,simulated,simulated,simulated,3
21039,0,1,2,3,4,5,6,5,4,0.31152738824170934,1.688135585115702,8.17727127896382,0.02848998815212774,0.17528134658320738,simulated,simulated,simulated,2
19783,0,1,2,3,4,2,5,5,5,0.31130794174697485,1.6096255120296927,8.152187930212117,0.01916658563669065,0.17416522972883464,simulated,simulated,simulated,4
21123,0,1,2,3,3,4,5,6,7,0.3112692267935526,1.607497136390661,8.152187930212117,0.018944220293970082,0.18014167560381988,simulated,simulated,simulated,3
21131,0,1,2,3,2,4,5,6,7,0.3112209025861259,1.661963125679427,8.152187930212117,0.025673694366320086,0.17849320753368092,simulated,simulated,simulated,2
20981,0,1,2,3,4,4,5,6,0,0.31119991478777775,1.6538195350824618,8.152187930212117,0.024695736769066508,0.17927039438832282,simulated,simulated,simulated,3
20319,0,1,2,3,4,2,5,1,5,0.311110366419427,1.5938176714541084,8.127181523310957,0.01747860235216369,0.16318370922677783,simulated,simulated,simulated,5
18846,0,1,2,3,4,4,5,1,1,0.31101296613479246,1.5841994899468137,8.127181523310957,0.01639254420416609,0.16979864605103134,simulated,simulated,simulated,4
20826,0,1,2,3,4,5,6,2,6,0.31089563532010533,1.6671588639284858,8.127181523310957,0.02671751880578255,0.17988810755682705,simulated,simulated,simulated,3
21066,0,1,2,3,4,5,0,6,2,0.3108829052259747,1.522383712395807,8.127181523310957,0.008916551603079761,0.1451233220109115,simulated,simulated,simulated,3
18823,0,1,2,3,4,2,5,1,4,0.3108666662713635,1.5946093099981387,8.127181523310957,0.017819708783298346,0.16302369871889533,simulated,simulated,simulated,4
21087,0,1,2,3,4,1,5,6,1,0.3107457980948347,1.6424768338555136,8.102251822245272,0.023903673779838153,0.1821209951999606,simulated,simulated,simulated,3
20908,0,1,2,3,4,5,6,2,4,0.31065193517204204,1.667950502472516,8.102251822245272,0.027141560015639082,0.1815585766876362,simulated,simulated,simulated,2
20962,0,1,2,3,4,5,6,6,0,0.310446444568671,1.648271545285664,8.102251822245272,0.02491822495195019,0.1829461002261109,simulated,simulated,simulated,3
21144,0,1,2,3,4,3,5,6,7,0.3103844260650006,1.6783405981353936,8.102251822245272,0.028691440479535993,0.18190224874803662,simulated,simulated,simulated,3
19996,0,1,2,3,4,2,5,4,2,0.3102212530318682,1.6126455049718544,8.077398591723947,0.02080973313487562,0.17047388498971816,simulated,simulated,simulated,4
20748,0,1,2,3,4,5,0,6,6,0.3100566341496398,1.530204903333929,8.077398591723947,0.010768021265716625,0.15413519991235203,simulated,simulated,simulated,4
20819,0,1,2,3,1,4,5,6,1,0.3100073550967066,1.5746815273423522,8.077398591723947,0.01632360578362882,0.17133267699260335,simulated,simulated,simulated,3
21015,0,1,2,3,4,5,6,4,6,0.30990733206328436,1.6664523360658876,8.052621597177623,0.027870318209383647,0.18233359954894424,simulated,simulated,simulated,4
20843,0,1,2,3,4,5,6,1,3,0.3096764452992553,1.6368240966744785,8.052621597177623,0.02442187656664965,0.17289203974675782,simulated,simulated,simulated,3
19077,0,1,2,3,4,4,5,2,2,0.3094893336550655,1.6124142707850373,8.027920604756456,0.021643780228119056,0.18404021347522248,simulated,simulated,simulated,4
20690,0,1,2,3,1,4,5,5,6,0.3093572416643289,1.557859629469987,8.027920604756456,0.014980259257421087,0.17534015112970391,simulated,simulated,simulated,4
