,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
21197,8,4,5,0,2,1,3,6,7,0.6225511420572467,1.7530612423846796,100.0,-4.973799150320702e-16,2.220446049250313e-16,"Mualang (Austronesian, Malayo-Sumbawan)",asia,real,2
21174,7,8,1,5,2,3,0,4,6,0.6225511420572467,1.7530612423846796,100.0,-4.973799150320702e-16,2.220446049250313e-16,Basque,europe,real,2
21262,7,5,6,3,4,1,0,2,8,0.6225511420572467,1.75306124238468,100.0,-4.973799150320702e-16,0.0,"[AM-21]  Kodiak Alutiiq (Eskimo-Aleut, Aleut) ",americas,real,2
21228,0,7,1,4,2,5,6,8,3,0.6225511420572465,1.7530612423846799,53.10679592555427,-6.689753386328817e-16,0.0,"Atong (Sino-Tibetan, Brahmaputran)",asia,real,2
21160,2,6,0,5,3,4,7,8,1,0.6225511420572465,1.7530612423846799,53.10679592555427,-6.689753386328817e-16,-2.220446049250313e-16,"Macedonian (Indo-European, Slavic)",europe,real,2
21250,1,4,3,7,2,8,6,0,5,0.6225511420572465,1.7530612423846794,53.10679592555427,-6.689753386328817e-16,2.220446049250313e-16,"[AM-20]  Klamath (Penutian, Klamath-Modoc) ",americas,real,2
21331,5,3,2,0,6,1,7,8,4,0.6225511420572465,1.7530612423846799,53.10679592555427,-6.689753386328817e-16,2.220446049250313e-16,"[OC-21]  Maori (Southern Cook Islands) (Austronesian, Oceanic)",oceania,real,2
21191,0,7,3,2,1,5,6,8,4,0.6225511420572465,1.7530612423846799,53.10679592555427,-6.689753386328817e-16,0.0,"German (Indo-European, Germanic)",europe,real,2
21324,8,6,2,7,5,1,3,4,0,0.6225511420572463,1.7530612423846796,52.619586581204075,-5.401355517406584e-16,2.220446049250313e-16,"[OC-5]  Bardi (Nyulnyulan, Western) ",oceania,real,2
21326,7,4,2,5,3,1,0,6,8,0.6225511420572463,1.7530612423846792,52.619586581204075,-5.401355517406584e-16,-2.220446049250313e-16,"[OC-48]  Yidiɲ (Pama-Nyungan, Yimidhirr-Yalanji-Yidinic)",oceania,real,2
21258,1,2,5,8,4,7,3,6,0,0.6225511420572463,1.7530612423846799,52.619586581204075,-5.401355517406584e-16,2.220446049250313e-16,"Arapaho (Algic, Algonquian) ",americas,real,2
21145,0,1,2,3,4,5,6,7,8,0.6225511420572463,1.7530612423846796,52.619586581204075,-5.401355517406584e-16,0.0,simulated,simulated,simulated,2
21328,3,8,5,6,0,1,7,4,2,0.6225511420572463,1.7530612423846796,52.619586581204075,-5.401355517406584e-16,2.220446049250313e-16,"[OC-50]  Yuwaalaraay (Pama-Nyungan, Wiradhuric)",oceania,real,2
21257,0,8,3,1,2,5,7,6,4,0.6225511420572463,1.7530612423846799,52.619586581204075,-5.401355517406584e-16,2.220446049250313e-16,"[AM-15]  Garifuna (Arawakan, Caribbean Arawakan) ",americas,real,2
21296,4,0,5,8,2,6,7,1,3,0.6225511420572463,1.7530612423846796,52.619586581204075,-5.401355517406584e-16,2.220446049250313e-16,"Hausa (Afro-Asiatic, Chadic)",africa,real,2
21278,6,3,7,8,1,2,4,5,0,0.6225511420572463,1.7530612423846796,52.619586581204075,-5.401355517406584e-16,2.220446049250313e-16,"Yoruba (Atlantic-Congo, Defoid)",africa,real,2
21333,0,4,8,3,1,7,5,6,2,0.6225511420572463,1.7530612423846796,52.619586581204075,-5.401355517406584e-16,2.220446049250313e-16,[OC-17]  Jingulu (Mirndi),oceania,real,2
21241,3,1,8,7,2,5,4,6,0,0.6225511420572463,1.7530612423846796,52.619586581204075,-5.401355517406584e-16,0.0,[AM-50]  Yuracaré (Yuracaré) ,americas,real,2
21237,3,7,5,0,2,1,6,4,8,0.6225511420572463,1.75306124238468,52.619586581204075,-4.726186077730761e-16,-2.220446049250313e-16,"[AM-17]  Hualapai (Cochimi-Yuman, Yuman) ",americas,real,2
21233,7,6,3,2,5,1,0,4,8,0.6225511420572463,1.7530612423846796,52.619586581204075,-5.401355517406584e-16,-2.220446049250313e-16,Ainu (Ainu),asia,real,2
21270,3,0,6,5,7,4,1,8,2,0.6225511420572463,1.7530612423846796,52.619586581204075,-5.401355517406584e-16,-2.220446049250313e-16,"Apache, San Carlos (Athabaskan-Eyak-Tlingit, Athabaskan) ",americas,real,2
21149,0,7,5,3,4,6,2,8,1,0.6225511420572463,1.7530612423846799,52.619586581204075,-5.401355517406584e-16,0.0,Catalan,europe,real,2
21276,3,1,6,5,2,7,0,4,8,0.6225511420572463,1.7530612423846796,52.619586581204075,-5.401355517406584e-16,0.0,"[AM-38]  Quechua, Yauyos (Quechuan, Central Quechua I)",americas,real,2
21157,7,5,4,0,8,1,2,3,6,0.6225511420572463,1.7530612423846796,52.619586581204075,-5.401355517406584e-16,2.220446049250313e-16,Turkish (Turkic),europe,real,2
21202,8,7,6,2,1,4,0,5,3,0.6225511420572463,1.7530612423846796,52.619586581204075,-5.401355517406584e-16,2.220446049250313e-16,Korean (Koreanic),asia,real,2
