,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
21356,1,8,7,6,2,5,3,4,0,0.5874668227442912,1.7530612423846799,100.0,-9.237055564881303e-16,2.220446049250313e-16,"[OC-49]  Yindjibarndi  (Pama-Nyungan, Pilbara)",oceania,real,2
21161,2,8,1,3,7,0,5,4,6,0.587466822744291,1.7530612423846796,100.0,-7.105427357601002e-16,2.220446049250313e-16,Basque,europe,real,2
21294,1,3,7,2,4,8,5,6,0,0.587466822744291,1.7530612423846794,100.0,-7.105427357601002e-16,0.0,"Ngizim (Afro-Asiatic, Chadic)",africa,real,2
21349,3,5,2,0,7,4,6,1,8,0.587466822744291,1.7530612423846796,100.0,-7.105427357601002e-16,0.0,"[OC-48]  Yidiɲ (Pama-Nyungan, Yimidhirr-Yalanji-Yidinic)",oceania,real,2
21219,8,5,7,0,3,4,1,2,6,0.587466822744291,1.7530612423846796,100.0,-7.105427357601002e-16,2.220446049250313e-16,"Mundari (Austroasiatic, Mundaic)",asia,real,2
21170,4,7,2,3,1,0,8,6,5,0.5874668227442907,1.7530612423846794,100.0,-4.973799150320702e-16,-2.220446049250313e-16,"German (Indo-European, Germanic)",europe,real,2
21313,6,4,2,7,8,1,5,0,3,0.5874668227442907,1.7530612423846799,100.0,-4.973799150320702e-16,2.220446049250313e-16,"Tamasheq, Tadraq (Afro-Asiatic, Berber)",africa,real,2
21238,4,5,7,8,3,2,1,0,6,0.5874668227442907,1.7530612423846796,100.0,-4.973799150320702e-16,2.220446049250313e-16,"[AM-21]  Kodiak Alutiiq (Eskimo-Aleut, Aleut) ",americas,real,2
21231,5,7,8,6,1,2,4,0,3,0.5874668227442907,1.7530612423846794,100.0,-4.973799150320702e-16,-2.220446049250313e-16,Ainu (Ainu),asia,real,2
21227,0,5,1,7,4,6,3,2,8,0.5874668227442907,1.7530612423846796,100.0,-4.973799150320702e-16,2.220446049250313e-16,"Yukaghir, Kolyma (Yukaghir)",asia,real,2
21199,4,3,5,8,1,0,6,7,2,0.5874668227442907,1.7530612423846796,100.0,-4.973799150320702e-16,2.220446049250313e-16,Tuvinian (Turkic),asia,real,2
21223,2,7,3,8,0,6,4,1,5,0.5874668227442907,1.7530612423846796,100.0,-4.973799150320702e-16,3.3306690738754696e-16,"Arabic, Modern Standard (Afro-Asiatic, Semitic)",asia,real,2
21336,6,1,2,8,0,4,5,7,3,0.5874668227442907,1.7530612423846799,100.0,-4.973799150320702e-16,2.220446049250313e-16,[OC-17]  Jingulu (Mirndi),oceania,real,2
21271,6,8,5,2,0,4,3,1,7,0.5874668227442907,1.7530612423846796,100.0,-4.973799150320702e-16,2.220446049250313e-16,[AM-50]  Yuracaré (Yuracaré) ,americas,real,2
21233,2,8,0,6,1,4,7,5,3,0.5874668227442907,1.7530612423846799,100.0,-4.973799150320702e-16,3.3306690738754696e-16,"Khasi (Austroasiatic, Khasi-Palaung)",asia,real,2
21345,6,1,5,4,0,3,7,8,2,0.5874668227442905,1.7530612423846796,100.0,-2.1316282072803005e-16,-2.220446049250313e-16,"[OC-50]  Yuwaalaraay (Pama-Nyungan, Wiradhuric)",oceania,real,2
21342,8,6,4,1,0,7,5,3,2,0.5874668227442905,1.7530612423846796,100.0,-2.1316282072803005e-16,2.220446049250313e-16,"[OC-5]  Bardi (Nyulnyulan, Western) ",oceania,real,2
21220,8,4,0,1,7,3,6,5,2,0.5874668227442905,1.7530612423846796,100.0,-2.1316282072803005e-16,2.220446049250313e-16,"Atong (Sino-Tibetan, Brahmaputran)",asia,real,2
