,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
21218,8,0,2,6,4,5,1,7,3,0.7498222778263799,1.7530612423846796,100.0,-7.105427357601002e-16,2.220446049250313e-16,Yugh (Yeniseian),asia,real,2
21183,8,0,3,6,5,7,2,4,1,0.7498222778263794,1.7530612423846799,100.0,-2.842170943040401e-16,2.220446049250313e-16,"Macedonian (Indo-European, Slavic)",europe,real,2
21343,3,8,5,2,4,0,1,7,6,0.7498222778263794,1.7530612423846796,100.0,-2.842170943040401e-16,2.220446049250313e-16,"[OC-19]  Komnzo (Morehead-Wasur, Eastern Tonda)",oceania,real,2
21342,8,6,4,1,0,7,5,3,2,0.7498222778263794,1.7530612423846796,100.0,-2.842170943040401e-16,2.220446049250313e-16,"[OC-5]  Bardi (Nyulnyulan, Western) ",oceania,real,2
21219,8,5,7,0,3,4,1,2,6,0.7498222778263794,1.7530612423846796,100.0,-2.842170943040401e-16,2.220446049250313e-16,"Mundari (Austroasiatic, Mundaic)",asia,real,2
21227,0,5,1,7,4,6,3,2,8,0.7498222778263794,1.7530612423846796,100.0,-2.842170943040401e-16,2.220446049250313e-16,"Yukaghir, Kolyma (Yukaghir)",asia,real,2
21352,6,8,4,2,3,0,7,1,5,0.7498222778263794,1.7530612423846796,100.0,-2.842170943040401e-16,3.3306690738754696e-16,[OC-28]  Ngan'gityemerri (Southern Daly),oceania,real,2
21252,8,1,3,4,6,7,2,0,5,0.7498222778263794,1.7530612423846799,100.0,-2.842170943040401e-16,0.0,"[AM-38]  Quechua, Yauyos (Quechuan, Central Quechua I)",americas,real,2
21214,8,6,5,3,0,4,7,2,1,0.7498222778263794,1.7530612423846796,100.0,-2.842170943040401e-16,2.220446049250313e-16,"Burushaski, Yasin (Burushaski)",asia,real,2
21167,8,7,6,5,4,0,2,3,1,0.7498222778263794,1.7530612423846796,100.0,-2.842170943040401e-16,3.3306690738754696e-16,Finnish (Uralic),europe,real,2
21359,8,5,1,4,6,2,7,3,0,0.7498222778263794,1.7530612423846796,100.0,-2.842170943040401e-16,3.3306690738754696e-16,[OC-45]  Wardaman (Yangmanic),oceania,real,2
21360,0,8,5,7,1,4,3,6,2,0.7498222778263794,1.7530612423846796,100.0,-2.842170943040401e-16,2.220446049250313e-16,"[OC-21]  Maori (Southern Cook Islands) (Austronesian, Oceanic)",oceania,real,2
21313,6,4,2,7,8,1,5,0,3,0.7498222778263794,1.7530612423846799,100.0,-2.842170943040401e-16,2.220446049250313e-16,"Tamasheq, Tadraq (Afro-Asiatic, Berber)",africa,real,2
21271,6,8,5,2,0,4,3,1,7,0.7498222778263794,1.7530612423846796,100.0,-2.842170943040401e-16,2.220446049250313e-16,[AM-50]  Yuracaré (Yuracaré) ,americas,real,2
21231,5,7,8,6,1,2,4,0,3,0.7498222778263792,1.7530612423846794,33.60089926332732,-6.343961780828887e-16,1.1435297153639112e-14,Ainu (Ainu),asia,real,2
21262,1,5,6,0,3,7,4,2,8,0.7498222778263792,1.75306124238468,33.60089926332732,-6.343961780828887e-16,1.1213252548714081e-14,"Apache, San Carlos (Athabaskan-Eyak-Tlingit, Athabaskan) ",americas,real,2
21302,2,3,6,4,7,0,5,1,8,0.7498222778263792,1.7530612423846796,33.60089926332732,-6.343961780828887e-16,1.1213252548714081e-14,"Khoekhoe, Nama (Khoe-Kwadi)",africa,real,2
21255,5,4,0,2,8,1,6,7,3,0.7498222778263792,1.7530612423846794,33.60089926332732,-6.343961780828887e-16,1.1213252548714081e-14,"[AM-17]  Hualapai (Cochimi-Yuman, Yuman) ",americas,real,2
21220,8,4,0,1,7,3,6,5,2,0.7498222778263792,1.7530612423846796,33.60089926332732,-6.343961780828887e-16,1.1102230246251565e-14,"Atong (Sino-Tibetan, Brahmaputran)",asia,real,2
21145,0,1,2,3,4,5,6,7,8,0.7498222778263792,1.7530612423846796,33.60089926332732,-6.343961780828887e-16,1.1213252548714081e-14,simulated,simulated,simulated,2
21349,3,5,2,0,7,4,6,1,8,0.7498222778263792,1.7530612423846796,33.60089926332732,-6.343961780828887e-16,1.1435297153639112e-14,"[OC-48]  Yidiɲ (Pama-Nyungan, Yimidhirr-Yalanji-Yidinic)",oceania,real,2
21166,1,7,3,6,2,5,0,8,4,0.7498222778263792,1.7530612423846794,33.60089926332732,-6.343961780828887e-16,1.1435297153639112e-14,"Old Church Slavonic (Indo-European, Slavic)",europe,real,2
21170,4,7,2,3,1,0,8,6,5,0.7498222778263792,1.7530612423846794,33.60089926332732,-6.343961780828887e-16,1.1213252548714081e-14,"German (Indo-European, Germanic)",europe,real,2
21329,8,1,6,3,4,5,7,2,0,0.749822277826379,1.7530612423846799,33.60089926332732,-4.2293078538859254e-16,1.1213252548714081e-14,"Arrernte, Eastern (Pama-Nyungan, Aranda) ",oceania,real,2
21232,6,7,1,4,3,8,5,0,2,0.749822277826379,1.7530612423846794,33.60089926332732,-4.2293078538859254e-16,1.1435297153639112e-14,"Mualang (Austronesian, Malayo-Sumbawan)",asia,real,2
21250,0,4,3,8,1,7,6,5,2,0.749822277826379,1.7530612423846796,33.60089926332732,-4.2293078538859254e-16,1.1102230246251565e-14,[AM-26]  Mapudungun (Araucanian) ,americas,real,2
21244,7,3,4,8,6,5,1,2,0,0.749822277826379,1.7530612423846799,33.60089926332732,-4.2293078538859254e-16,1.1213252548714081e-14,"[AM-15]  Garifuna (Arawakan, Caribbean Arawakan) ",americas,real,2
