,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
21360,0,8,5,7,1,4,3,6,2,0.6309281424143338,1.7530612423846796,98.77865508147205,-7.193282143536462e-16,2.220446049250313e-16,"[OC-21]  Maori (Southern Cook Islands) (Austronesian, Oceanic)",oceania,real,2
21161,2,8,1,3,7,0,5,4,6,0.6309281424143336,1.7530612423846796,48.87942451331464,-1.235614640331061e-15,0.0,Basque,europe,real,2
21193,7,4,0,5,3,1,2,8,6,0.6309281424143336,1.7530612423846796,48.87942451331464,-1.235614640331061e-15,-2.220446049250313e-16,"Bantawa (Sino-Tibetan, Kiranti)",asia,real,2
21235,0,8,6,1,7,4,5,2,3,0.6309281424143336,1.7530612423846796,48.87942451331464,-1.235614640331061e-15,0.0,"[AM-18]  Inuktitut, Western Canadian (Eskimo-Aleut, Eskimo) ",americas,real,2
21359,8,5,1,4,6,2,7,3,0,0.6309281424143336,1.7530612423846796,48.87942451331464,-1.235614640331061e-15,0.0,[OC-45]  Wardaman (Yangmanic),oceania,real,2
21182,3,4,0,5,6,1,7,8,2,0.6309281424143336,1.7530612423846796,48.87942451331464,-1.235614640331061e-15,-2.220446049250313e-16,Catalan,europe,real,2
21343,3,8,5,2,4,0,1,7,6,0.6309281424143336,1.7530612423846796,48.87942451331464,-1.235614640331061e-15,0.0,"[OC-19]  Komnzo (Morehead-Wasur, Eastern Tonda)",oceania,real,2
21233,2,8,0,6,1,4,7,5,3,0.6309281424143336,1.7530612423846799,48.87942451331464,-1.235614640331061e-15,0.0,"Khasi (Austroasiatic, Khasi-Palaung)",asia,real,2
21245,4,2,7,3,6,5,1,8,0,0.6309281424143334,1.7530612423846796,48.87942451331464,-1.0175649979196973e-15,-2.220446049250313e-16,"Arapaho (Algic, Algonquian) ",americas,real,2
21345,6,1,5,4,0,3,7,8,2,0.6309281424143334,1.7530612423846796,48.87942451331464,-1.0175649979196973e-15,-2.220446049250313e-16,"[OC-50]  Yuwaalaraay (Pama-Nyungan, Wiradhuric)",oceania,real,2
