,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
643,0,0,0,1,0,0,2,2,1,0.2985102471993174,0.7944434981348013,2.3563953955505608,0.0886886821278187,0.5981119977187229,simulated,simulated,simulated,5
4926,0,0,1,0,2,3,1,3,2,0.2985078643615289,0.8478757386503138,2.3563953955505608,0.11136647869982409,0.5967606740936281,simulated,simulated,simulated,4
7220,0,1,0,0,1,2,3,0,1,0.29846033506239733,0.8908431986153467,2.3563953955505608,0.1296484095964828,0.7154202101732394,simulated,simulated,simulated,4
7849,0,1,0,0,2,0,3,0,1,0.29845713173939004,0.9267413782712907,2.3563953955505608,0.1448859745736201,0.7530788983611936,simulated,simulated,simulated,4
1886,0,0,1,2,1,0,0,1,1,0.29844377359483243,0.8938231947702757,2.3563953955505608,0.13092961288118754,0.7865593691693578,simulated,simulated,simulated,5
6546,0,0,1,0,2,0,3,0,1,0.29843694889491734,0.7542957731975178,2.3563953955505608,0.07172420951605928,0.5851743562857387,simulated,simulated,simulated,5
8906,0,0,1,0,0,2,2,3,3,0.29842714022418737,0.7021162923440538,2.3563953955505608,0.04959024683500704,0.4233174698656761,simulated,simulated,simulated,4
8658,0,0,0,1,2,3,1,1,1,0.2984245116814732,0.929600365559043,2.3563953955505608,0.1461318830691017,0.7414263216069157,simulated,simulated,simulated,4
8493,0,1,1,1,0,2,3,0,2,0.2984178803124371,1.0224311953427498,2.3563953955505608,0.18553378314346364,0.7030329077370858,simulated,simulated,simulated,4
14405,0,1,0,1,1,2,0,3,4,0.2983473473980467,0.935616958984814,2.3563953955505608,0.14876235119836487,0.7611811630652997,simulated,simulated,simulated,6
4430,0,1,2,0,1,1,1,0,3,0.29831505921836055,0.8931923959400668,2.3563953955505608,0.1307906307448416,0.684416478127498,simulated,simulated,simulated,4
3627,0,0,1,1,0,1,2,0,3,0.2983082964824637,0.8746644486868577,2.3563953955505608,0.12293455887827981,0.6602642420878366,simulated,simulated,simulated,6
735,0,1,1,2,0,2,2,0,1,0.2983071614391679,1.0476529590910373,2.3563953955505608,0.19634803835698886,0.808585738544615,simulated,simulated,simulated,5
6529,0,1,1,0,0,2,0,3,2,0.29828906557839185,0.787138756398635,2.3563953955505608,0.0858098993921853,0.6687350286279852,simulated,simulated,simulated,6
2248,0,1,1,0,2,2,0,0,0,0.29828854540117944,0.8118347519158621,2.3563953955505608,0.09629083196701954,0.7467570074344203,simulated,simulated,simulated,4
9207,0,1,2,0,0,0,0,3,3,0.29828622220960443,0.8145342201941663,2.3563953955505608,0.097438747398081,0.6847368809786061,simulated,simulated,simulated,5
3586,0,1,2,1,0,0,2,3,1,0.2982786303285543,1.0894137870836367,2.3563953955505608,0.21409890421305897,0.7129197433028353,simulated,simulated,simulated,3
4166,0,0,0,1,0,0,2,0,3,0.2982671661856592,0.7765606871365592,2.3563953955505608,0.08134270952508933,0.6411111473531745,simulated,simulated,simulated,6
3458,0,1,1,0,1,2,1,3,0,0.29822619332225464,0.8682255306389747,2.3563953955505608,0.12028413333806735,0.6807741171672,simulated,simulated,simulated,4
12833,0,1,2,2,0,3,2,0,4,0.2982243269991911,1.1441243959728538,2.3563953955505608,0.2373711314072047,0.8055508051559513,simulated,simulated,simulated,3
10421,0,1,0,2,0,3,0,0,0,0.29821302891503776,0.9842897231951289,2.3563953955505608,0.16955227115734878,0.8233374884778077,simulated,simulated,simulated,5
2952,0,1,2,0,2,0,2,2,2,0.2982115467500993,0.9418745333531794,2.3563953955505608,0.1515537224607266,0.7101653603472387,simulated,simulated,simulated,6
2022,0,1,2,1,1,0,2,0,2,0.29819874207072283,1.0085083323816408,2.3563953955505608,0.17984437862219393,0.7266231511024231,simulated,simulated,simulated,6
2823,0,1,1,2,0,2,0,2,0,0.2981976713210801,1.0083031267104983,2.3563953955505608,0.17975836480549856,0.8305310785151082,simulated,simulated,simulated,4
5193,0,0,0,1,2,3,1,2,0,0.2981942252117634,0.9548941003916428,2.3563953955505608,0.15709624875164666,0.7730400041369433,simulated,simulated,simulated,4
3555,0,1,2,2,0,3,0,2,2,0.29819304341917285,1.0766652682362647,2.3563953955505608,0.20877431298703739,0.8304792405758386,simulated,simulated,simulated,4
9614,0,1,1,1,2,0,2,3,0,0.2981893843437595,1.101361007672126,2.3563953955505608,0.21925827578503176,0.7690996501333264,simulated,simulated,simulated,4
