,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
21167,8,7,6,5,4,0,2,3,1,0.6198004525163452,1.7530612423846796,37.87787359463399,-1.2193207654336066e-15,3.68594044175552e-14,Finnish (Uralic),europe,real,2
21302,2,3,6,4,7,0,5,1,8,0.619800452516345,1.7530612423846796,40.77621757968583,-8.712710225899952e-16,0.0,"Khoekhoe, Nama (Khoe-Kwadi)",africa,real,2
21262,1,5,6,0,3,7,4,2,8,0.619800452516345,1.75306124238468,37.87787359463399,-9.379390503335436e-16,3.7192471324942744e-14,"Apache, San Carlos (Athabaskan-Eyak-Tlingit, Athabaskan) ",americas,real,2
21227,0,5,1,7,4,6,3,2,8,0.619800452516345,1.7530612423846796,40.77621757968583,-8.712710225899952e-16,2.220446049250313e-16,"Yukaghir, Kolyma (Yukaghir)",asia,real,2
21145,0,1,2,3,4,5,6,7,8,0.619800452516345,1.7530612423846796,40.77621757968583,-8.712710225899952e-16,0.0,simulated,simulated,simulated,2
21182,3,4,0,5,6,1,7,8,2,0.6198004525163447,1.7530612423846796,37.87787359463399,-7.503512402668348e-16,3.7192471324942744e-14,Catalan,europe,real,2
21345,6,1,5,4,0,3,7,8,2,0.6198004525163447,1.7530612423846796,37.87787359463399,-7.503512402668348e-16,3.7192471324942744e-14,"[OC-50]  Yuwaalaraay (Pama-Nyungan, Wiradhuric)",oceania,real,2
21245,4,2,7,3,6,5,1,8,0,0.6198004525163447,1.7530612423846796,37.87787359463399,-7.503512402668348e-16,3.7192471324942744e-14,"Arapaho (Algic, Algonquian) ",americas,real,2
21356,1,8,7,6,2,5,3,4,0,0.6198004525163447,1.7530612423846799,37.87787359463399,-7.503512402668348e-16,3.708144902248023e-14,"[OC-49]  Yindjibarndi  (Pama-Nyungan, Pilbara)",oceania,real,2
21193,7,4,0,5,3,1,2,8,6,0.6198004525163447,1.7530612423846796,37.87787359463399,-7.503512402668348e-16,3.7414515929867775e-14,"Bantawa (Sino-Tibetan, Kiranti)",asia,real,2
21220,8,4,0,1,7,3,6,5,2,0.6198004525163447,1.7530612423846796,37.87787359463399,-7.503512402668348e-16,3.68594044175552e-14,"Atong (Sino-Tibetan, Brahmaputran)",asia,real,2
21313,6,4,2,7,8,1,5,0,3,0.6198004525163447,1.7530612423846799,37.87787359463399,-7.503512402668348e-16,3.708144902248023e-14,"Tamasheq, Tadraq (Afro-Asiatic, Berber)",africa,real,2
21166,1,7,3,6,2,5,0,8,4,0.6198004525163445,1.7530612423846794,37.87787359463399,-5.627634302001261e-16,3.7192471324942744e-14,"Old Church Slavonic (Indo-European, Slavic)",europe,real,2
21250,0,4,3,8,1,7,6,5,2,0.6198004525163445,1.7530612423846796,37.87787359463399,-5.627634302001261e-16,3.68594044175552e-14,[AM-26]  Mapudungun (Araucanian) ,americas,real,2
21259,7,0,4,3,1,8,2,5,6,0.6198004525163445,1.7530612423846794,37.87787359463399,-5.627634302001261e-16,3.7414515929867775e-14,"[AM-20]  Klamath (Penutian, Klamath-Modoc) ",americas,real,2
21244,7,3,4,8,6,5,1,2,0,0.6198004525163445,1.7530612423846799,37.87787359463399,-5.627634302001261e-16,3.708144902248023e-14,"[AM-15]  Garifuna (Arawakan, Caribbean Arawakan) ",americas,real,2
21238,4,5,7,8,3,2,1,0,6,0.6198004525163445,1.7530612423846796,37.87787359463399,-5.627634302001261e-16,3.708144902248023e-14,"[AM-21]  Kodiak Alutiiq (Eskimo-Aleut, Aleut) ",americas,real,2
21342,8,6,4,1,0,7,5,3,2,0.6198004525163445,1.7530612423846796,37.87787359463399,-5.627634302001261e-16,3.68594044175552e-14,"[OC-5]  Bardi (Nyulnyulan, Western) ",oceania,real,2
21233,2,8,0,6,1,4,7,5,3,0.6198004525163445,1.7530612423846799,37.87787359463399,-5.627634302001261e-16,3.708144902248023e-14,"Khasi (Austroasiatic, Khasi-Palaung)",asia,real,2
21294,1,3,7,2,4,8,5,6,0,0.6198004525163445,1.7530612423846794,37.87787359463399,-5.627634302001261e-16,3.752553823233029e-14,"Ngizim (Afro-Asiatic, Chadic)",africa,real,2
21232,6,7,1,4,3,8,5,0,2,0.6198004525163445,1.7530612423846794,37.87787359463399,-5.627634302001261e-16,3.708144902248023e-14,"Mualang (Austronesian, Malayo-Sumbawan)",asia,real,2
21187,3,2,1,6,7,0,8,5,4,0.6198004525163445,1.7530612423846794,37.87787359463399,-5.627634302001261e-16,3.7192471324942744e-14,Turkish (Turkic),europe,real,2
21219,8,5,7,0,3,4,1,2,6,0.6198004525163445,1.7530612423846796,37.87787359463399,-5.627634302001261e-16,3.674838211509268e-14,"Mundari (Austroasiatic, Mundaic)",asia,real,2
21199,4,3,5,8,1,0,6,7,2,0.6198004525163445,1.7530612423846796,37.87787359463399,-5.627634302001261e-16,3.68594044175552e-14,Tuvinian (Turkic),asia,real,2
21231,5,7,8,6,1,2,4,0,3,0.6198004525163445,1.7530612423846794,37.87787359463399,-5.627634302001261e-16,3.708144902248023e-14,Ainu (Ainu),asia,real,2
21223,2,7,3,8,0,6,4,1,5,0.6198004525163445,1.7530612423846796,37.87787359463399,-5.627634302001261e-16,3.708144902248023e-14,"Arabic, Modern Standard (Afro-Asiatic, Semitic)",asia,real,2
21359,8,5,1,4,6,2,7,3,0,0.6198004525163445,1.7530612423846796,37.87787359463399,-5.627634302001261e-16,3.7192471324942744e-14,[OC-45]  Wardaman (Yangmanic),oceania,real,2
21183,8,0,3,6,5,7,2,4,1,0.6198004525163445,1.7530612423846799,37.87787359463399,-5.627634302001261e-16,3.752553823233029e-14,"Macedonian (Indo-European, Slavic)",europe,real,2
21349,3,5,2,0,7,4,6,1,8,0.6198004525163445,1.7530612423846796,37.87787359463399,-5.627634302001261e-16,3.7192471324942744e-14,"[OC-48]  Yidiɲ (Pama-Nyungan, Yimidhirr-Yalanji-Yidinic)",oceania,real,2
21170,4,7,2,3,1,0,8,6,5,0.6198004525163443,1.7530612423846794,37.87787359463399,-2.8138171510006305e-16,3.7192471324942744e-14,"German (Indo-European, Germanic)",europe,real,2
21279,2,7,3,5,1,8,4,0,6,0.6198004525163443,1.7530612423846796,37.87787359463399,-2.8138171510006305e-16,3.68594044175552e-14,"Yoruba (Atlantic-Congo, Defoid)",africa,real,2
21228,7,8,0,6,3,2,5,4,1,0.6198004525163443,1.7530612423846796,37.87787359463399,-2.8138171510006305e-16,3.708144902248023e-14,Korean (Koreanic),asia,real,2
21161,2,8,1,3,7,0,5,4,6,0.6198004525163443,1.7530612423846796,37.87787359463399,-2.8138171510006305e-16,3.708144902248023e-14,Basque,europe,real,2
21270,2,6,5,7,0,4,3,8,1,0.6198004525163443,1.7530612423846796,37.87787359463399,-2.8138171510006305e-16,3.7192471324942744e-14,"[AM-44]  Trio (Cariban, Guianan)",americas,real,2
21360,0,8,5,7,1,4,3,6,2,0.6198004525163443,1.7530612423846796,37.87787359463399,-2.8138171510006305e-16,3.708144902248023e-14,"[OC-21]  Maori (Southern Cook Islands) (Austronesian, Oceanic)",oceania,real,2
21350,0,6,2,3,4,5,1,8,7,0.6198004525163443,1.7530612423846796,37.87787359463399,-2.8138171510006305e-16,3.7192471324942744e-14,"[OC-11]  Fijian (Austronesian, Oceanic)",oceania,real,2
