,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
21232,6,7,1,4,3,8,5,0,2,0.7224091610033352,1.7530612423846794,97.27292933224213,-5.843703818834894e-16,0.0,"Mualang (Austronesian, Malayo-Sumbawan)",asia,real,2
21336,6,1,2,8,0,4,5,7,3,0.7224091610033352,1.7530612423846799,97.27292933224213,-5.843703818834894e-16,2.220446049250313e-16,[OC-17]  Jingulu (Mirndi),oceania,real,2
21250,0,4,3,8,1,7,6,5,2,0.7224091610033352,1.7530612423846796,97.27292933224213,-5.843703818834894e-16,2.220446049250313e-16,[AM-26]  Mapudungun (Araucanian) ,americas,real,2
21231,5,7,8,6,1,2,4,0,3,0.7224091610033352,1.7530612423846794,97.27292933224213,-5.843703818834894e-16,-2.220446049250313e-16,Ainu (Ainu),asia,real,2
21238,4,5,7,8,3,2,1,0,6,0.7224091610033352,1.7530612423846796,97.27292933224213,-5.843703818834894e-16,2.220446049250313e-16,"[AM-21]  Kodiak Alutiiq (Eskimo-Aleut, Aleut) ",americas,real,2
21259,7,0,4,3,1,8,2,5,6,0.722409161003335,1.7530612423846794,35.620592090344864,-9.973763686436536e-16,0.0,"[AM-20]  Klamath (Penutian, Klamath-Modoc) ",americas,real,2
21313,6,4,2,7,8,1,5,0,3,0.722409161003335,1.7530612423846799,35.620592090344864,-9.973763686436536e-16,2.220446049250313e-16,"Tamasheq, Tadraq (Afro-Asiatic, Berber)",africa,real,2
21341,2,7,8,0,6,1,4,5,3,0.722409161003335,1.7530612423846794,35.620592090344864,-9.973763686436536e-16,-2.220446049250313e-16,"[OC-8]  Djapu (Pama-Nyungan, Yuulngu) ",oceania,real,2
21294,1,3,7,2,4,8,5,6,0,0.722409161003335,1.7530612423846794,35.620592090344864,-9.973763686436536e-16,0.0,"Ngizim (Afro-Asiatic, Chadic)",africa,real,2
21228,7,8,0,6,3,2,5,4,1,0.7224091610033347,1.7530612423846796,35.620592090344864,-7.979010949149228e-16,-2.220446049250313e-16,Korean (Koreanic),asia,real,2
21145,0,1,2,3,4,5,6,7,8,0.7224091610033347,1.7530612423846796,35.620592090344864,-7.979010949149228e-16,0.0,simulated,simulated,simulated,2
21199,4,3,5,8,1,0,6,7,2,0.7224091610033347,1.7530612423846796,35.620592090344864,-7.979010949149228e-16,2.220446049250313e-16,Tuvinian (Turkic),asia,real,2
21235,0,8,6,1,7,4,5,2,3,0.7224091610033347,1.7530612423846796,35.620592090344864,-7.979010949149228e-16,-2.220446049250313e-16,"[AM-18]  Inuktitut, Western Canadian (Eskimo-Aleut, Eskimo) ",americas,real,2
21166,1,7,3,6,2,5,0,8,4,0.7224091610033347,1.7530612423846794,35.620592090344864,-7.979010949149228e-16,-2.220446049250313e-16,"Old Church Slavonic (Indo-European, Slavic)",europe,real,2
