,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
21214,8,6,5,3,0,4,7,2,1,0.709293721138516,1.7530612423846796,99.08258569198337,-5.736973703685564e-16,2.220446049250313e-16,"Burushaski, Yasin (Burushaski)",asia,real,2
21219,8,5,7,0,3,4,1,2,6,0.709293721138516,1.7530612423846796,99.08258569198337,-5.736973703685564e-16,2.220446049250313e-16,"Mundari (Austroasiatic, Mundaic)",asia,real,2
21329,8,1,6,3,4,5,7,2,0,0.709293721138516,1.7530612423846799,99.08258569198337,-5.736973703685564e-16,2.220446049250313e-16,"Arrernte, Eastern (Pama-Nyungan, Aranda) ",oceania,real,2
21218,8,0,2,6,4,5,1,7,3,0.709293721138516,1.7530612423846796,99.08258569198337,-5.736973703685564e-16,2.220446049250313e-16,Yugh (Yeniseian),asia,real,2
21342,8,6,4,1,0,7,5,3,2,0.709293721138516,1.7530612423846796,99.08258569198337,-5.736973703685564e-16,2.220446049250313e-16,"[OC-5]  Bardi (Nyulnyulan, Western) ",oceania,real,2
21313,6,4,2,7,8,1,5,0,3,0.7092937211385157,1.7530612423846799,99.6932552694414,-2.8509159775742634e-16,2.220446049250313e-16,"Tamasheq, Tadraq (Afro-Asiatic, Berber)",africa,real,2
21187,3,2,1,6,7,0,8,5,4,0.7092937211385157,1.7530612423846794,99.6932552694414,-2.8509159775742634e-16,-2.220446049250313e-16,Turkish (Turkic),europe,real,2
21166,1,7,3,6,2,5,0,8,4,0.7092937211385157,1.7530612423846794,99.6932552694414,-2.8509159775742634e-16,-2.220446049250313e-16,"Old Church Slavonic (Indo-European, Slavic)",europe,real,2
21302,2,3,6,4,7,0,5,1,8,0.7092937211385155,1.7530612423846796,33.190516387594975,-5.352001212202193e-16,1.9317880628477724e-14,"Khoekhoe, Nama (Khoe-Kwadi)",africa,real,2
21220,8,4,0,1,7,3,6,5,2,0.7092937211385155,1.7530612423846796,33.190516387594975,-5.352001212202193e-16,1.9095836023552692e-14,"Atong (Sino-Tibetan, Brahmaputran)",asia,real,2
21252,8,1,3,4,6,7,2,0,5,0.7092937211385155,1.7530612423846799,33.190516387594975,-5.352001212202193e-16,1.9317880628477724e-14,"[AM-38]  Quechua, Yauyos (Quechuan, Central Quechua I)",americas,real,2
21262,1,5,6,0,3,7,4,2,8,0.7092937211385155,1.75306124238468,33.190516387594975,-4.2816009697617543e-16,1.9317880628477724e-14,"Apache, San Carlos (Athabaskan-Eyak-Tlingit, Athabaskan) ",americas,real,2
21343,3,8,5,2,4,0,1,7,6,0.7092937211385155,1.7530612423846796,33.190516387594975,-5.352001212202193e-16,1.9539925233402755e-14,"[OC-19]  Komnzo (Morehead-Wasur, Eastern Tonda)",oceania,real,2
21199,4,3,5,8,1,0,6,7,2,0.7092937211385155,1.7530612423846796,33.190516387594975,-5.352001212202193e-16,1.9317880628477724e-14,Tuvinian (Turkic),asia,real,2
21284,3,0,5,4,7,2,8,1,6,0.7092937211385155,1.7530612423846794,33.190516387594975,-5.352001212202193e-16,1.9095836023552692e-14,"Hausa (Afro-Asiatic, Chadic)",africa,real,2
