,Unnamed: 0,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],Language,Area,dist_to_hull,r patterns,theta patterns
4371,4371,0,1,2,2,0,3,2,2,3,0.14734824854815254,1.1213571123250252,simulated4372,simulated,0.14868376074004366,2.0,2.0
4372,4372,0,0,1,1,0,2,3,2,3,0.1754724686809268,0.9757086547611332,simulated4373,simulated,0.09206133573198433,2.0,3.0
4373,4373,0,1,1,2,3,0,3,1,0,0.22562664769117505,1.2940376287061524,simulated4374,simulated,0.09917911255009557,3.0,2.0
4374,4374,0,1,2,1,3,3,0,0,3,0.20118265586515816,1.1187419084259116,simulated4375,simulated,0.0954201664993302,3.0,3.0
4375,4375,0,0,1,0,2,1,3,2,0,0.20910185973829046,0.8302341271153293,simulated4376,simulated,0.030144354682392974,2.0,2.0
4376,4376,0,1,2,3,3,2,2,2,0,0.2513415267226757,1.3167771767119103,simulated4377,simulated,0.07689398536839158,2.0,2.0
4377,4377,0,1,2,3,1,0,1,1,1,0.22401048104513646,1.2191184271045357,simulated4378,simulated,0.09031431389379486,2.0,2.0
4378,4378,0,1,2,0,3,1,3,3,1,0.23501405416187304,1.0991932692438402,simulated4379,simulated,0.05836609244747165,2.0,2.0
4379,4379,0,1,2,3,2,0,0,2,1,0.2177479566458473,1.2455685614627423,simulated4380,simulated,0.1002033559687378,3.0,1.0
4380,4380,0,0,1,2,0,1,0,3,2,0.17951897477533518,0.8613590791898484,simulated4381,simulated,0.06530418052546852,2.0,2.0
4381,4381,0,1,1,2,0,1,3,0,3,0.2488662177116812,1.2076892908799406,simulated4382,simulated,0.06410096044319054,3.0,3.0
4382,4382,0,1,0,1,0,2,0,3,3,0.10880602294782826,0.8574768053025068,simulated4383,simulated,0.13378606102752094,2.0,3.0
4383,4383,0,1,2,1,0,2,3,3,2,0.2310141547010553,1.166006307525162,simulated4384,simulated,0.07533920059376978,2.0,2.0
4384,4384,0,1,2,3,1,2,0,3,0,0.24845627854209076,1.2300921273616554,simulated4385,simulated,0.06763755344639623,2.0,2.0
4385,4385,0,1,2,0,3,0,0,0,0,0.17957645433235905,0.8965746175954084,simulated4386,simulated,0.07227040484997346,3.0,3.0
4386,4386,0,1,0,0,1,2,1,1,3,0.13542165461146394,0.7637374865199915,simulated4387,simulated,0.0890124622671069,3.0,3.0
4387,4387,0,0,1,2,3,1,0,2,3,0.1942215034885595,1.0197906625028468,simulated4388,simulated,0.08249377807844806,3.0,2.0
4388,4388,0,1,2,1,2,3,1,1,0,0.1626117735373942,1.0829493947068864,simulated4389,simulated,0.1260617701031454,3.0,2.0
4389,4389,0,1,2,1,1,0,3,1,3,0.21326349643493514,1.1020629904843615,simulated4390,simulated,0.08024556817087493,2.0,3.0
4390,4390,0,1,2,0,1,0,3,2,0,0.24048020756097774,1.0349815975167618,simulated4391,simulated,0.040227874877468914,2.0,2.0
4391,4391,0,1,2,2,2,3,2,0,2,0.15730109096099176,1.1143253361926295,simulated4392,simulated,0.13752781453640722,3.0,3.0
4392,4392,0,1,2,1,1,0,1,3,0,0.1470873350823967,0.9715178129368096,simulated4393,simulated,0.11903852571422036,2.0,2.0
4393,4393,0,1,2,0,2,3,1,0,2,0.19597532999012926,1.004348903892612,simulated4394,simulated,0.07769448756704297,3.0,1.0
4394,4394,0,1,2,0,0,0,3,0,3,0.21227243354800973,0.9221187817110096,simulated4395,simulated,0.045301861529026335,3.0,3.0
4395,4395,0,1,2,1,2,2,1,2,3,0.1639432457223189,1.0670498495282037,simulated4396,simulated,0.12158459507544606,2.0,2.0
4396,4396,0,1,2,0,3,2,3,3,2,0.2510110907313048,1.1228552803717442,simulated4397,simulated,0.047454398939890674,3.0,2.0
4397,4397,0,0,0,0,1,2,0,0,3,0.07751403874890611,0.3908113733225344,simulated4398,simulated,0.04546851220216088,3.0,3.0
4398,4398,0,1,2,2,3,1,2,2,3,0.17726568280458976,1.2356234065317837,simulated4399,simulated,0.13889102128552475,2.0,2.0
4399,4399,0,1,2,3,1,1,0,3,1,0.2404531053326835,1.2066492394587285,simulated4400,simulated,0.0722782947990743,3.0,2.0
4400,4400,0,1,1,2,3,0,1,0,0,0.19493027993264445,1.2124837923424296,simulated4401,simulated,0.11817349578629988,2.0,2.0
4401,4401,0,1,2,2,0,1,0,1,3,0.1501278099638934,1.0356973909481908,simulated4402,simulated,0.1288651126607669,2.0,1.0
4402,4402,0,1,1,0,2,2,2,2,3,0.21228135964064387,0.9904094736511344,simulated4403,simulated,0.058954209462272415,3.0,2.0
4403,4403,0,1,1,2,0,1,2,1,3,0.1905339271587425,1.088965941597854,simulated4404,simulated,0.09991744679514253,3.0,2.0
4404,4404,0,1,1,0,2,2,1,0,3,0.18071505470358773,0.9116122690354366,simulated4405,simulated,0.07414986110648211,2.0,2.0
4405,4405,0,0,1,2,2,3,3,3,3,0.23391672024107635,1.105620374824804,simulated4406,simulated,0.06075343102840386,2.0,2.0
4406,4406,0,0,1,2,2,3,2,1,3,0.17435122463088892,1.0040455626636506,simulated4407,simulated,0.09881667113052356,2.0,2.0
4407,4407,0,1,1,0,2,3,0,3,3,0.20881262797605996,0.9425866637899276,simulated4408,simulated,0.052777833549900864,3.0,2.0
4408,4408,0,1,2,2,2,0,0,1,3,0.16478819688708612,1.0523607590160875,simulated4409,simulated,0.11782429219971514,2.0,2.0
4409,4409,0,1,2,0,2,2,1,0,3,0.1974206613533901,0.9622977879899516,simulated4410,simulated,0.06790277105372737,2.0,2.0
4410,4410,0,1,2,2,0,0,0,3,1,0.14623355421355974,1.0495038447032743,simulated4411,simulated,0.13544356137183422,2.0,2.0
4411,4411,0,1,2,3,0,1,3,0,0,0.1920420640442526,1.1874962478866289,simulated4412,simulated,0.11753355398247435,2.0,2.0
4412,4412,0,1,2,2,0,0,3,1,3,0.19782666929303286,1.2044490787443112,simulated4413,simulated,0.11418497200308325,2.0,3.0
4413,4413,0,1,2,2,3,2,0,0,0,0.19662791871074847,1.1760934802921656,simulated4414,simulated,0.11102284188581338,3.0,3.0
4414,4414,0,1,2,0,0,0,2,1,3,0.17732583630579746,0.8771397735015001,simulated4415,simulated,0.07059261661699337,3.0,2.0
4415,4415,0,1,0,2,0,1,2,0,3,0.1338863537165722,1.0197158124295722,simulated4416,simulated,0.14159513432352588,2.0,2.0
4416,4416,0,1,0,0,2,3,1,0,1,0.1414162866653439,0.8787510975183404,simulated4417,simulated,0.10610460949320254,2.0,2.0
4417,4417,0,0,1,1,2,3,1,3,3,0.13979115232111528,1.0196122416280475,simulated4418,simulated,0.13580327181294102,2.0,3.0
4418,4418,0,1,1,2,2,2,3,3,3,0.2863968426335421,1.2857896753642215,simulated4419,simulated,0.0378571023226472,1.0,2.0
4419,4419,0,1,2,3,3,2,1,2,0,0.24391861831876585,1.2945422747949895,simulated4420,simulated,0.08114639936448792,2.0,2.0
4420,4420,0,1,1,0,2,3,0,0,0,0.18984020012578595,0.8651450562814786,simulated4421,simulated,0.055926281183708834,2.0,3.0
4421,4421,0,1,2,2,3,1,1,3,3,0.1885726338138813,1.283069655528701,simulated4422,simulated,0.13433125203352944,2.0,2.0
4422,4422,0,1,0,1,2,3,3,0,0,0.15383818544420502,1.1207215806953907,simulated4423,simulated,0.1422004664110049,2.0,3.0
4423,4423,0,1,2,2,3,1,0,1,3,0.19884762558771474,1.2162864958255368,simulated4424,simulated,0.11482013341270668,2.0,1.0
4424,4424,0,1,1,2,1,3,1,0,3,0.20699213389379698,1.1490315554677528,simulated4425,simulated,0.0956498779562337,3.0,2.0
4425,4425,0,0,1,1,1,2,3,3,1,0.19755472532402085,0.9980286633526742,simulated4426,simulated,0.07490959503743555,2.0,1.0
4426,4426,0,1,2,2,1,1,3,2,3,0.23456237556346984,1.265797528521597,simulated4427,simulated,0.08638685898109688,2.0,3.0
4427,4427,0,1,2,2,1,1,2,0,3,0.16293032854210865,1.1066354467280028,simulated4428,simulated,0.13048229461382965,3.0,2.0
4428,4428,0,1,0,1,1,2,2,0,3,0.14571752419355846,0.9706811978944188,simulated4429,simulated,0.12020986330830005,2.0,3.0
4429,4429,0,1,2,0,1,1,2,2,3,0.2270417572751763,0.9817908066583109,simulated4430,simulated,0.04280643701531909,2.0,3.0
4430,4430,0,1,2,0,1,1,1,0,3,0.17872584714763795,0.8764194487471848,simulated4431,simulated,0.06909022534963545,2.0,2.0
4431,4431,0,1,1,0,2,2,0,1,3,0.1994558923681992,0.8685546582095767,simulated4432,simulated,0.04717927842294428,3.0,2.0
4432,4432,0,1,2,3,2,2,2,2,2,0.24360123786885254,1.3209444947769031,simulated4433,simulated,0.08515069774527649,3.0,3.0
4433,4433,0,1,0,0,2,2,3,2,0,0.1985132497130397,1.003287889344449,simulated4434,simulated,0.0750079303317407,3.0,3.0
4434,4434,0,1,2,0,1,2,0,3,3,0.2303364350984283,0.923957177508872,simulated4435,simulated,0.02797268026142092,2.0,2.0
4435,4435,0,0,1,2,2,1,2,3,2,0.18330138128401896,0.9848584694495456,simulated4436,simulated,0.08622636866312892,3.0,2.0
4436,4436,0,0,1,2,2,3,1,2,3,0.18599837045868808,1.0548459008852424,simulated4437,simulated,0.09755427825492764,2.0,2.0
4437,4437,0,1,0,2,2,3,0,0,3,0.18222871076622948,1.0717324392515766,simulated4438,simulated,0.10462053878536534,3.0,2.0
4438,4438,0,0,1,1,2,2,3,0,3,0.19752129986865108,1.0771633005691033,simulated4439,simulated,0.0907108447700053,2.0,3.0
4439,4439,0,1,0,2,0,3,0,2,1,0.142675786069264,1.0183016891590757,simulated4440,simulated,0.13270481283789615,2.0,2.0
4440,4440,0,1,0,2,0,3,3,0,3,0.18577629973412546,1.1666680827084603,simulated4441,simulated,0.11986037951852585,2.0,2.0
4441,4441,0,1,2,3,1,2,3,2,3,0.2468468332215217,1.2966124640425782,simulated4442,simulated,0.07851968137324564,2.0,2.0
4442,4442,0,1,0,2,3,3,0,1,2,0.19634401510077334,1.17730292958821,simulated4443,simulated,0.1115340420969819,2.0,3.0
4443,4443,0,1,2,0,3,1,3,2,1,0.2264003255931204,1.113254056290315,simulated4444,simulated,0.06962594377631025,3.0,1.0
4444,4444,0,0,1,2,2,1,0,3,2,0.1970502043452753,0.9338118717355328,simulated4445,simulated,0.06256728282288368,3.0,2.0
4445,4445,0,1,0,2,0,1,1,1,3,0.15299461397929792,1.0344460087250538,simulated4446,simulated,0.12580524643439314,2.0,3.0
4446,4446,0,0,1,2,1,3,2,3,0,0.1809717473416004,1.0757310248618956,simulated4447,simulated,0.10664298623839118,2.0,2.0
4447,4447,0,1,2,3,3,3,3,2,2,0.21834966286732535,1.246716669833916,simulated4448,simulated,0.09976788927149632,3.0,3.0
4448,4448,0,1,2,3,3,2,0,3,0,0.2393016149718197,1.2161984754463258,simulated4449,simulated,0.07475471442890279,3.0,3.0
4449,4449,0,1,0,0,1,2,1,0,3,0.11769291711134945,0.7481051232588265,simulated4450,simulated,0.10327826045140463,2.0,2.0
4450,4450,0,1,2,1,3,0,0,1,1,0.1664427789253713,1.0733547261101737,simulated4451,simulated,0.12040017700355468,2.0,2.0
4451,4451,0,1,2,3,1,0,0,2,0,0.229050870387588,1.205687847648819,simulated4452,simulated,0.08342895729074379,3.0,2.0
4452,4452,0,1,0,1,2,3,2,1,0,0.13487845906439588,1.0848726802625768,simulated4453,simulated,0.1536272358952086,2.0,2.0
4453,4453,0,1,2,3,2,2,3,3,2,0.2429747722806537,1.3105425487449838,simulated4454,simulated,0.0843058661675337,3.0,3.0
4454,4454,0,1,2,3,1,0,3,0,2,0.2142245625670192,1.2340008853105182,simulated4455,simulated,0.10206800654695544,3.0,1.0
4455,4455,0,1,0,0,2,2,1,3,1,0.1631335232924015,0.9188016133984088,simulated4456,simulated,0.09280599682578868,2.0,2.0
4456,4456,0,1,2,3,3,1,2,3,1,0.23234024562197295,1.3088088863229557,simulated4457,simulated,0.09458887550998436,2.0,2.0
4457,4457,0,1,2,0,1,1,0,1,3,0.19963044229469865,0.8379136390692772,simulated4458,simulated,0.040907757779819406,2.0,2.0
4458,4458,0,1,2,1,2,2,2,3,3,0.18568567210649434,1.1665881763115382,simulated4459,simulated,0.1199338564925719,2.0,2.0
4459,4459,0,1,2,1,3,3,1,0,3,0.17451625211625976,1.1314922837239056,simulated4460,simulated,0.12408789945109468,2.0,2.0
4460,4460,0,1,2,2,2,1,2,2,3,0.15469657461930786,1.0747026493358176,simulated4461,simulated,0.1321721432996631,2.0,2.0
4461,4461,0,1,0,2,3,3,1,2,2,0.18195888041650526,1.2412042557152485,simulated4462,simulated,0.1350249842507121,1.0,2.0
4462,4462,0,1,2,3,1,3,1,0,0,0.21397704309434415,1.229227880885025,simulated4463,simulated,0.1016475816293412,2.0,3.0
4463,4463,0,1,2,0,3,3,3,2,2,0.2299855343318007,1.1211260190884738,simulated4464,simulated,0.06768617507795742,3.0,2.0
4464,4464,0,1,2,1,2,0,1,1,3,0.1369392477216076,1.0222470747446888,simulated4465,simulated,0.13910391869017752,3.0,2.0
4465,4465,0,1,0,0,2,1,3,3,2,0.20726359490340784,1.0018572765089295,simulated4466,simulated,0.06614232676153307,2.0,3.0
4466,4466,0,1,0,2,1,3,1,0,2,0.1640421771763405,1.1171508182173635,simulated4467,simulated,0.1314869357100879,2.0,2.0
4467,4467,0,1,1,1,2,3,1,0,1,0.12747870273470152,0.9831164088282353,simulated4468,simulated,0.14057056942642507,3.0,3.0
4468,4468,0,1,1,0,2,1,2,3,1,0.22581894196435706,1.0156047914062332,simulated4469,simulated,0.05069292161960109,3.0,2.0
4469,4469,0,1,0,2,2,2,3,3,2,0.22912699320368304,1.2270034931664744,simulated4470,simulated,0.08633659128026502,2.0,3.0
4470,4470,0,1,2,1,3,1,0,1,2,0.18853861343394995,1.0892159267009665,simulated4471,simulated,0.10191968673013324,1.0,2.0
4471,4471,0,1,2,3,3,2,3,0,2,0.2270144149757516,1.24662506226008,simulated4472,simulated,0.09116793138759767,3.0,2.0
4472,4472,0,1,0,1,1,2,3,3,0,0.19060530183385693,1.0287476003967009,simulated4473,simulated,0.08783211896179809,3.0,2.0
4473,4473,0,1,1,1,2,1,0,3,1,0.16392828656631142,0.9755635824438698,simulated4474,simulated,0.10335125236273014,3.0,3.0
4474,4474,0,1,1,2,1,3,0,0,3,0.24004666531958874,1.1253179935749478,simulated4475,simulated,0.05867246436839237,3.0,3.0
4475,4475,0,0,1,1,1,2,2,3,1,0.17008484901176235,0.9934436413646024,simulated4476,simulated,0.1009054541086131,2.0,2.0
4476,4476,0,1,1,2,0,2,2,0,3,0.16246662517848987,1.0735553864849658,simulated4477,simulated,0.12433122881530274,2.0,3.0
4477,4477,0,0,1,2,1,3,0,2,0,0.1712989624096808,0.967220286803898,simulated4478,simulated,0.09446579842624472,2.0,3.0
4478,4478,0,1,2,2,2,3,0,0,3,0.19429933909607436,1.1116473665003244,simulated4479,simulated,0.10073921260921356,3.0,2.0
4479,4479,0,1,2,3,1,3,2,1,0,0.2411390488476295,1.31102872723921,simulated4480,simulated,0.08618900083352317,2.0,2.0
4480,4480,0,0,1,2,2,3,0,2,3,0.17686005992254114,0.9257336074759496,simulated4481,simulated,0.08073552944783345,2.0,2.0
4481,4481,0,1,1,2,0,3,1,1,0,0.19559825730992064,1.120009536159997,simulated4482,simulated,0.10114298512178488,2.0,3.0
4482,4482,0,1,2,2,0,1,3,0,3,0.19845766713211568,1.2075647299574968,simulated4483,simulated,0.11399390212946894,2.0,2.0
4483,4483,0,1,0,2,1,2,1,0,3,0.15032284978495936,1.0694738779016235,simulated4484,simulated,0.1354162110463714,2.0,2.0
4484,4484,0,0,1,1,0,2,3,3,3,0.1853122907338407,0.9559047845728462,simulated4485,simulated,0.07848263101185607,2.0,3.0
4485,4485,0,1,1,2,3,0,3,2,0,0.20958100112724187,1.2979363699647593,simulated4486,simulated,0.11560349424702775,2.0,2.0
4486,4486,0,1,2,1,3,3,0,1,3,0.19831075095110107,1.1249478528987873,simulated4487,simulated,0.09946603896113436,2.0,2.0
4487,4487,0,0,1,0,2,1,3,3,0,0.2228577162613694,0.8288526747634379,simulated4488,simulated,0.01633142281479246,2.0,2.0
4488,4488,0,1,2,1,0,3,1,3,3,0.1505818176158309,1.0482506638786346,simulated4489,simulated,0.1309375264296494,2.0,2.0
4489,4489,0,1,0,0,2,0,3,1,2,0.1886215174356014,0.9546568833471925,simulated4490,simulated,0.07500727561991766,2.0,2.0
4490,4490,0,1,2,0,0,1,2,0,3,0.17475691843051244,0.8812773241431648,simulated4491,simulated,0.07393110630038516,3.0,2.0
4491,4491,0,1,1,2,3,0,2,0,0,0.1983844502377405,1.2246836054698635,simulated4492,simulated,0.11644939343706275,2.0,2.0
4492,4492,0,1,2,1,0,0,1,3,3,0.13668880998016553,0.9878673042096588,simulated4493,simulated,0.1324869519036823,2.0,2.0
4493,4493,0,1,0,1,2,0,3,1,0,0.16194929237640565,1.0850833503031088,simulated4494,simulated,0.1271538009361672,3.0,2.0
4494,4494,0,1,2,3,3,2,2,3,0,0.2288484097356707,1.3079315097133837,simulated4495,simulated,0.09793864271681864,3.0,2.0
4495,4495,0,1,2,3,2,0,0,3,1,0.2063803800469892,1.238895959428738,simulated4496,simulated,0.11051963260768856,2.0,1.0
4496,4496,0,1,2,1,2,0,0,2,3,0.15016472780725001,1.03183995346012,simulated4497,simulated,0.12806889283114414,3.0,1.0
4497,4497,0,0,1,2,3,1,3,3,0,0.2274721078500577,1.141071105091514,simulated4498,simulated,0.07402162500992553,3.0,2.0
4498,4498,0,1,2,2,1,0,3,3,1,0.23248864800849603,1.2700779773177968,simulated4499,simulated,0.08904286947565249,2.0,2.0
4499,4499,0,1,2,2,3,1,1,2,3,0.1757891617160663,1.2593472742040597,simulated4500,simulated,0.14367795958570215,1.0,1.0
4500,4500,0,1,2,3,0,3,3,1,2,0.19750809884033727,1.2098121312964858,simulated4501,simulated,0.11523820714360168,2.0,2.0
4501,4501,0,1,1,1,2,3,0,1,1,0.15744853639296985,0.9850539912234176,simulated4502,simulated,0.11159406385679776,1.0,2.0
4502,4502,0,0,1,0,0,2,0,3,3,0.13344668061358772,0.4711236786204348,simulated4503,simulated,0.015717285567699118,3.0,2.0
4503,4503,0,1,2,2,2,3,1,1,3,0.20193424241320024,1.1830358624709396,simulated4504,simulated,0.10711239264080856,3.0,2.0
4504,4504,0,1,2,1,1,0,3,2,3,0.22046188896185506,1.1377422844905776,simulated4505,simulated,0.08026121733495102,2.0,3.0
4505,4505,0,1,2,1,0,3,1,0,0,0.12927403634465895,0.9796918878102884,simulated4506,simulated,0.1381217660647432,2.0,2.0
4506,4506,0,1,2,0,1,0,3,3,0,0.25210973316760765,1.0331892645209984,simulated4507,simulated,0.028461102332263993,2.0,3.0
4507,4507,0,1,1,0,2,2,0,0,3,0.19164420288556105,0.8471465406097117,simulated4508,simulated,0.050565137687480326,2.0,2.0
4508,4508,0,1,2,2,2,3,2,1,2,0.16944915227485158,1.1323303166015255,simulated4509,simulated,0.12921904436637555,2.0,3.0
4509,4509,0,0,1,1,2,1,3,1,1,0.1829215702203064,1.0545245726189878,simulated4510,simulated,0.10049174239444708,2.0,3.0
4510,4510,0,1,2,0,2,3,1,1,2,0.21845513377654635,1.0228298140746532,simulated4511,simulated,0.05936349820716962,2.0,2.0
4511,4511,0,1,2,1,2,2,1,3,3,0.1882625851403208,1.116487527143439,simulated4512,simulated,0.1076276490894301,3.0,2.0
4512,4512,0,1,2,3,2,2,0,3,2,0.2435678459195816,1.2681043174331914,simulated4513,simulated,0.07779101739388844,3.0,2.0
4513,4513,0,1,2,3,0,2,2,0,0,0.2107424037758765,1.2487856142857543,simulated4514,simulated,0.10758240309677364,3.0,2.0
4514,4514,0,1,2,2,3,1,2,3,3,0.17948867883210773,1.2643589560344528,simulated4515,simulated,0.14070628392903706,2.0,2.0
4515,4515,0,1,1,2,3,0,1,1,0,0.21015068232147804,1.2198415615231064,simulated4516,simulated,0.10412323874158128,3.0,3.0
4516,4516,0,1,2,3,2,1,2,3,3,0.21046890046917846,1.3311431778472724,simulated4517,simulated,0.11936614530957113,1.0,2.0
4517,4517,0,1,2,0,3,1,1,3,1,0.20968418225800975,1.0545309112338848,simulated4518,simulated,0.07427682988353096,2.0,2.0
4518,4518,0,1,1,2,0,1,2,2,3,0.18910896303407146,1.0884024660317635,simulated4519,simulated,0.10119005705492616,3.0,3.0
4519,4519,0,1,1,1,2,1,3,2,0,0.19766506746902368,1.1294537829595028,simulated4520,simulated,0.10100490280897743,3.0,3.0
4520,4520,0,1,1,0,2,2,1,1,3,0.2016942558091691,0.9252130231979118,simulated4521,simulated,0.0562925406183363,3.0,2.0
4521,4521,0,0,0,1,0,2,3,1,2,0.16922109798071805,0.8732851964994565,simulated4522,simulated,0.07777551079902108,3.0,2.0
4522,4522,0,0,1,2,1,0,1,0,3,0.14943022249921833,0.9702096543139386,simulated4523,simulated,0.1164778030975886,2.0,2.0
4523,4523,0,1,2,3,0,3,2,2,2,0.2265316781202824,1.2729362882822917,simulated4524,simulated,0.09532405385204636,2.0,3.0
4524,4524,0,1,0,1,2,3,2,0,0,0.13435176217124534,1.0787036532702294,simulated4525,simulated,0.152905912106596,2.0,3.0
4525,4525,0,1,2,3,0,3,1,0,2,0.19888833607629275,1.204491537750224,simulated4526,simulated,0.11313715442773015,3.0,2.0
4526,4526,0,1,1,0,0,2,3,0,1,0.21722472072681054,0.8836564732983431,simulated4527,simulated,0.03285020003785258,3.0,3.0
4527,4527,0,1,2,2,1,2,1,0,3,0.16503136997031098,1.1104403764761048,simulated4528,simulated,0.12919242498610972,2.0,2.0
4528,4528,0,1,2,0,3,0,3,3,2,0.2211542509866,1.0757342617950991,simulated4529,simulated,0.06725725858665814,3.0,3.0
4529,4529,0,1,2,1,1,0,1,1,3,0.13929281467999732,0.9166581047818892,simulated4530,simulated,0.11572365486978488,3.0,2.0
4530,4530,0,1,2,0,0,3,3,3,0,0.2250388568675448,0.9971964324751388,simulated4531,simulated,0.04783350256586765,2.0,2.0
4531,4531,0,1,0,0,2,3,0,1,2,0.14253524656787453,0.8239804406800517,simulated4532,simulated,0.094067909407199,3.0,2.0
4532,4532,0,1,2,2,0,0,3,2,3,0.1840926962802776,1.195813210055042,simulated4533,simulated,0.12656922373651786,1.0,3.0
4533,4533,0,1,2,2,3,2,0,1,0,0.2011804189247155,1.197670401430548,simulated4534,simulated,0.10990576615434278,2.0,2.0
4534,4534,0,1,2,3,2,1,2,0,0,0.215584617235808,1.311672832231297,simulated4535,simulated,0.11157879937679728,1.0,2.0
4535,4535,0,1,0,1,0,1,2,0,3,0.12752052241823142,0.9151956770180396,simulated4536,simulated,0.1269703007636615,2.0,2.0
4536,4536,0,1,2,0,0,0,2,2,3,0.1846282333344688,0.8803299171521314,simulated4537,simulated,0.0640867928568667,2.0,3.0
4537,4537,0,1,0,0,2,1,3,2,2,0.19715590830784532,1.0016956055797737,simulated4538,simulated,0.0760053137797119,3.0,3.0
4538,4538,0,1,2,0,0,0,1,0,3,0.15434689573636973,0.7992941508765671,simulated4539,simulated,0.07755437481288023,3.0,2.0
4539,4539,0,1,2,3,3,2,1,3,0,0.2328826265392723,1.2744413068780345,simulated4540,simulated,0.08925494057597687,3.0,2.0
4540,4540,0,0,1,2,3,1,2,3,0,0.1979352332269575,1.0981892002640885,simulated4541,simulated,0.09452165035398713,2.0,2.0
4541,4541,0,1,0,2,1,1,3,1,1,0.2386063363198381,1.2132682911138613,simulated4542,simulated,0.07504607253265258,3.0,2.0
4542,4542,0,1,2,1,3,2,0,0,2,0.20900077032688705,1.1193037667492078,simulated4543,simulated,0.08786455500618702,3.0,2.0
4543,4543,0,1,0,1,2,3,3,1,0,0.15436488233735512,1.1268906076877383,simulated4544,simulated,0.14292903636362025,2.0,2.0
4544,4544,0,1,2,2,3,1,0,2,3,0.1865554194657224,1.2103325969372225,simulated4545,simulated,0.12616081154166991,2.0,1.0
4545,4545,0,1,1,2,1,3,1,1,3,0.2221011678253257,1.1509216744871706,simulated4546,simulated,0.08118617074494024,3.0,3.0
4546,4546,0,1,2,3,3,1,3,3,1,0.21798871188880886,1.2272258191041117,simulated4547,simulated,0.0974056948611004,1.0,2.0
4547,4547,0,1,0,2,3,0,3,3,1,0.19909060654977107,1.2534009826270198,simulated4548,simulated,0.1197688269182194,3.0,3.0
4548,4548,0,1,1,0,2,2,0,2,3,0.1939909117018217,0.8862134028453827,simulated4549,simulated,0.056052231760389454,3.0,2.0
4549,4549,0,1,0,2,3,2,0,0,0,0.17889413833160206,1.1248496510453632,simulated4550,simulated,0.11846939314277123,2.0,2.0
4550,4550,0,1,2,3,0,1,1,2,1,0.20919926947061485,1.2295371618810171,simulated4551,simulated,0.10642455706178837,2.0,2.0
4551,4551,0,1,2,2,3,0,0,0,0,0.17252080639368828,1.1602419803753938,simulated4552,simulated,0.13163339395126125,3.0,2.0
4552,4552,0,1,2,3,1,3,2,0,0,0.2343208783492401,1.29948341019249,simulated4553,simulated,0.09133608382575943,2.0,3.0
4553,4553,0,0,1,2,2,3,1,3,3,0.206763838950526,1.093811847549641,simulated4554,simulated,0.0849658630213163,2.0,2.0
4554,4554,0,1,0,2,0,1,0,3,1,0.15901121022370646,1.01351294525824,simulated4555,simulated,0.11573207802563895,3.0,2.0
4555,4555,0,1,2,3,1,2,3,3,3,0.24989272624064496,1.2756472895765265,simulated4556,simulated,0.07258474025950999,2.0,2.0
4556,4556,0,1,2,2,1,3,3,2,1,0.21274222237931475,1.28422536410038,simulated4557,simulated,0.11057064022856918,2.0,1.0
4557,4557,0,1,0,2,3,3,0,2,2,0.18276808396398936,1.1739613252125247,simulated4558,simulated,0.12421456910052113,2.0,2.0
4558,4558,0,1,2,3,1,2,2,1,3,0.25081480154557395,1.3223067792122474,simulated4559,simulated,0.07818375564303484,3.0,1.0
4559,4559,0,1,0,2,1,3,0,0,2,0.1832591714273999,1.0680175149953688,simulated4560,simulated,0.10285108772130412,3.0,3.0
4560,4560,0,1,1,1,2,3,0,0,1,0.1587197064543051,0.9825822284821688,simulated4561,simulated,0.10984612651820497,2.0,3.0
4561,4561,0,1,2,2,2,3,1,0,3,0.18330449607266688,1.1722396382077804,simulated4562,simulated,0.12335708554180876,2.0,2.0
4562,4562,0,1,2,3,1,0,0,3,0,0.21368362602220412,1.1859216030074151,simulated4563,simulated,0.0958840876027498,3.0,2.0
4563,4563,0,1,0,2,2,3,3,0,0,0.2015084173561723,1.2147969775759742,simulated4564,simulated,0.11198729568178932,2.0,3.0
4564,4564,0,1,2,3,1,0,3,1,2,0.22290221913803251,1.2464125874506289,simulated4565,simulated,0.09521415764511168,3.0,1.0
4565,4565,0,1,1,0,2,0,3,3,2,0.24667382830278475,1.047965254482318,simulated4566,simulated,0.03678052130488472,2.0,3.0
4566,4566,0,1,0,1,1,2,0,0,3,0.12317173812896842,0.8103850459343757,simulated4567,simulated,0.11031229810421628,3.0,2.0
4567,4567,0,1,2,1,1,1,1,3,0,0.1612597988751131,0.9674174336456376,simulated4568,simulated,0.10432905440098184,3.0,2.0
4568,4568,0,1,2,0,1,1,0,2,3,0.20148521329762334,0.863676139402012,simulated4569,simulated,0.04420978056188906,3.0,2.0
4569,4569,0,1,0,0,2,2,3,0,3,0.19685077715644528,0.977292343065704,simulated4570,simulated,0.07144759209297774,2.0,2.0
4570,4570,0,0,0,1,2,1,2,3,2,0.15690238300961099,0.9795123531425396,simulated4571,simulated,0.11101636893973747,1.0,2.0
4571,4571,0,1,2,2,2,1,2,3,3,0.17474017907557515,1.142287280059962,simulated4572,simulated,0.12600392437863442,2.0,3.0
4572,4572,0,1,2,3,2,3,2,1,0,0.21620512528953675,1.3268536774244395,simulated4573,simulated,0.11308699462659405,2.0,2.0
