,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
21245,4,2,7,3,6,5,1,8,0,0.6911145247728103,1.7530612423846796,100.0,-2.842170943040401e-16,-2.220446049250313e-16,"Arapaho (Algic, Algonquian) ",americas,real,2
21193,7,4,0,5,3,1,2,8,6,0.6911145247728103,1.7530612423846796,100.0,-2.842170943040401e-16,-2.220446049250313e-16,"Bantawa (Sino-Tibetan, Kiranti)",asia,real,2
21235,0,8,6,1,7,4,5,2,3,0.6911145247728103,1.7530612423846796,100.0,-2.842170943040401e-16,2.220446049250313e-16,"[AM-18]  Inuktitut, Western Canadian (Eskimo-Aleut, Eskimo) ",americas,real,2
21356,1,8,7,6,2,5,3,4,0,0.6911145247728103,1.7530612423846799,100.0,-2.842170943040401e-16,2.220446049250313e-16,"[OC-49]  Yindjibarndi  (Pama-Nyungan, Pilbara)",oceania,real,2
21294,1,3,7,2,4,8,5,6,0,0.6911145247728103,1.7530612423846794,100.0,-2.842170943040401e-16,0.0,"Ngizim (Afro-Asiatic, Chadic)",africa,real,2
21228,7,8,0,6,3,2,5,4,1,0.6911145247728103,1.7530612423846796,100.0,-2.842170943040401e-16,2.220446049250313e-16,Korean (Koreanic),asia,real,2
21279,2,7,3,5,1,8,4,0,6,0.6911145247728103,1.7530612423846796,100.0,-2.842170943040401e-16,2.220446049250313e-16,"Yoruba (Atlantic-Congo, Defoid)",africa,real,2
21227,0,5,1,7,4,6,3,2,8,0.6911145247728103,1.7530612423846796,100.0,-2.842170943040401e-16,2.220446049250313e-16,"Yukaghir, Kolyma (Yukaghir)",asia,real,2
21182,3,4,0,5,6,1,7,8,2,0.6911145247728103,1.7530612423846796,100.0,-2.842170943040401e-16,-2.220446049250313e-16,Catalan,europe,real,2
21284,3,0,5,4,7,2,8,1,6,0.6911145247728103,1.7530612423846794,100.0,-2.842170943040401e-16,-2.220446049250313e-16,"Hausa (Afro-Asiatic, Chadic)",africa,real,2
21341,2,7,8,0,6,1,4,5,3,0.6911145247728103,1.7530612423846794,100.0,-2.842170943040401e-16,-2.220446049250313e-16,"[OC-8]  Djapu (Pama-Nyungan, Yuulngu) ",oceania,real,2
21343,3,8,5,2,4,0,1,7,6,0.6911145247728103,1.7530612423846796,100.0,-2.842170943040401e-16,2.220446049250313e-16,"[OC-19]  Komnzo (Morehead-Wasur, Eastern Tonda)",oceania,real,2
21231,5,7,8,6,1,2,4,0,3,0.6911145247728103,1.7530612423846794,100.0,-2.842170943040401e-16,-2.220446049250313e-16,Ainu (Ainu),asia,real,2
21255,5,4,0,2,8,1,6,7,3,0.6911145247728101,1.7530612423846794,34.54290879691843,-1.0284929099883556e-16,2.7755575615628914e-15,"[AM-17]  Hualapai (Cochimi-Yuman, Yuman) ",americas,real,2
21145,0,1,2,3,4,5,6,7,8,0.6911145247728101,1.7530612423846796,34.54290879691843,-1.0284929099883556e-16,2.7755575615628914e-15,simulated,simulated,simulated,2
21199,4,3,5,8,1,0,6,7,2,0.6911145247728101,1.7530612423846796,34.54290879691843,-1.0284929099883556e-16,2.7755575615628914e-15,Tuvinian (Turkic),asia,real,2
21250,0,4,3,8,1,7,6,5,2,0.6911145247728101,1.7530612423846796,34.54290879691843,-1.0284929099883556e-16,2.7755575615628914e-15,[AM-26]  Mapudungun (Araucanian) ,americas,real,2
21244,7,3,4,8,6,5,1,2,0,0.6911145247728101,1.7530612423846799,34.54290879691843,-1.0284929099883556e-16,2.7755575615628914e-15,"[AM-15]  Garifuna (Arawakan, Caribbean Arawakan) ",americas,real,2
21167,8,7,6,5,4,0,2,3,1,0.6911145247728101,1.7530612423846796,34.54290879691843,-1.0284929099883556e-16,2.6645352591003757e-15,Finnish (Uralic),europe,real,2
21259,7,0,4,3,1,8,2,5,6,0.6911145247728099,1.7530612423846794,34.54290879691843,1.0284929099883556e-16,2.9976021664879227e-15,"[AM-20]  Klamath (Penutian, Klamath-Modoc) ",americas,real,2
21270,2,6,5,7,0,4,3,8,1,0.6911145247728099,1.7530612423846796,34.54290879691843,1.0284929099883556e-16,2.7755575615628914e-15,"[AM-44]  Trio (Cariban, Guianan)",americas,real,2
21170,4,7,2,3,1,0,8,6,5,0.6911145247728099,1.7530612423846794,34.54290879691843,1.0284929099883556e-16,2.6645352591003757e-15,"German (Indo-European, Germanic)",europe,real,2
21187,3,2,1,6,7,0,8,5,4,0.6911145247728099,1.7530612423846794,34.54290879691843,1.0284929099883556e-16,2.7755575615628914e-15,Turkish (Turkic),europe,real,2
21128,0,1,2,3,4,5,6,7,7,0.6838678342210289,1.7315367249259905,5.417794754371106,0.00448627911605215,0.02607153073830637,simulated,simulated,simulated,3
21365,6,1,5,2,0,7,4,3,3,0.6838678342210285,1.7315367249259905,5.417794754371106,0.004486279116052642,0.02607153073830648,[OC-25]  Maybrat (Maybrat-Karon) ,oceania,real,3
21132,0,1,2,3,4,5,6,7,2,0.6821804746448059,1.7237155339878687,5.237766062884521,0.004862144011709494,0.030680225436493402,simulated,simulated,simulated,3
21335,3,5,4,6,2,0,7,1,0,0.6769624906922262,1.732464528714737,4.835666086263461,0.012489929956884069,0.04653970191396206,"[OC-30]  Orokaiva (Trans-New Guinea, Binanderean)",oceania,real,3
21136,0,1,2,3,4,5,6,7,5,0.676962490692226,1.732464528714737,4.835666086263461,0.012489929956884345,0.046539701913962506,simulated,simulated,simulated,3
21334,4,2,7,3,5,0,1,6,0,0.676962490692226,1.732464528714737,4.835666086263461,0.012489929956884345,0.04653970191396206,[OC-27]  Motuna (South Bougainville),oceania,real,3
21122,0,1,2,3,4,4,5,6,7,0.6734523605620653,1.700494778482404,4.646344505167515,0.009694611675951805,0.05496101808162035,simulated,simulated,simulated,3
21109,0,1,2,3,4,5,6,7,6,0.6731369499352444,1.7226332090954124,4.632092088234314,0.014819422910247054,0.057106320993534854,simulated,simulated,simulated,3
21328,4,2,1,7,3,6,0,5,0,0.6731369499352444,1.7226332090954124,4.632092088234314,0.014819422910247054,0.057106320993534854,"Abui (Timor-Alor-Pantar, Alor) ",oceania,real,3
21112,0,1,2,3,4,5,6,7,1,0.6730594848453335,1.7151733889482903,4.617883389839036,0.013327224928051253,0.057678772541159384,simulated,simulated,simulated,2
21121,0,1,2,3,4,5,6,6,7,0.6720823367871565,1.6949467886856064,4.575518266893129,0.010012566332836115,0.0584274680683855,simulated,simulated,simulated,3
21115,0,1,2,3,4,5,6,7,4,0.66885001736815,1.7234248476394427,4.450740650338783,0.01996758208168259,0.06840871303996232,simulated,simulated,simulated,2
21119,0,1,2,3,4,2,5,6,7,0.6683832736819377,1.7011378967657471,4.423477703562975,0.01552051450167933,0.07060721008778592,simulated,simulated,simulated,3
21209,4,0,2,5,7,2,1,6,3,0.6683832736819366,1.701137896765747,4.423477703562975,0.015520514501680384,0.0706072100877857,"Limbu (Sino-Tibetan, Kiranti)",asia,real,3
21197,4,1,5,6,0,5,7,3,2,0.6683832736819364,1.7011378967657467,4.423477703562975,0.015520514501680535,0.07060721008778592,"Bengali (Indo-European, Indo-Iranian)",asia,real,3
21243,7,4,2,3,1,2,5,6,0,0.6683832736819364,1.701137896765747,4.423477703562975,0.015520514501680585,0.0706072100877857,"[AM-10] Comanche (Uto-Aztecan, Numic) ",americas,real,3
21135,0,1,2,3,4,5,6,1,7,0.6673991164806521,1.6761690503623081,4.396381755569011,0.010924049461100335,0.0683855728822449,simulated,simulated,simulated,3
20744,0,1,2,3,4,4,5,6,6,0.6662056700102836,1.6789702610237152,4.3560487203083875,0.012866117334663878,0.07298596429286108,simulated,simulated,simulated,3
20904,0,1,2,3,4,4,5,6,2,0.6645183104340608,1.6711490700855933,4.302846340614299,0.012903218610983326,0.0760145155470856,simulated,simulated,simulated,4
21116,0,1,2,3,4,5,6,5,7,0.6634085183738296,1.717771979860939,4.263371412633534,0.025072297158798315,0.08269166055832822,simulated,simulated,simulated,2
20891,0,1,2,3,4,5,6,6,2,0.6631482866591525,1.6656010802887955,4.250293745481141,0.01313563321651796,0.0794229297608613,simulated,simulated,simulated,4
21141,0,1,2,3,4,5,6,7,0,0.661464045799556,1.7063859989847372,4.211300942527361,0.02463383442383826,0.08763745860891214,simulated,simulated,simulated,2
21022,0,1,2,3,4,2,5,6,6,0.6611365831301554,1.679613379307058,4.198382998798193,0.01866039197609133,0.08803438456971469,simulated,simulated,simulated,4
21129,0,1,2,3,4,5,6,2,7,0.6610755594275912,1.697586897217753,4.198382998798193,0.023002472913271867,0.0877149263959085,simulated,simulated,simulated,2
21143,0,1,2,3,4,5,6,7,3,0.6586167599619233,1.71371628869685,4.1343852314545755,0.029735578637498084,0.09435333909557908,simulated,simulated,simulated,2
21049,0,1,2,3,4,5,6,1,2,0.6584650663526477,1.6468233419654972,4.121703222616097,0.013749667124229061,0.08844007390488795,simulated,simulated,simulated,3
21081,0,1,2,3,4,5,6,6,5,0.6579303027065733,1.674350075015664,4.1090601151714585,0.021027206650830736,0.09395844919987562,simulated,simulated,simulated,4
20856,0,1,2,3,4,2,5,6,2,0.657254977880463,1.6688263780013792,4.096455789792684,0.020420190340743744,0.09651016868681284,simulated,simulated,simulated,3
21274,6,1,0,5,3,4,2,2,2,0.6568482239695839,1.6615488576486253,4.083890127517835,0.019108659682134405,0.09577363701928299,"[AM-28]  Musqueam (Salishan, Central Salish)",americas,real,3
20732,0,1,2,3,4,5,6,6,6,0.6568482239695839,1.6615488576486253,4.083890127517835,0.019108659682134405,0.09577363701928332,simulated,simulated,simulated,3
20940,0,1,2,3,4,4,5,6,5,0.6554747857244998,1.670066745193137,4.058874318255553,0.022702624615651562,0.10020404760409307,simulated,simulated,simulated,4
21104,0,1,2,3,4,4,5,6,1,0.6553973206345884,1.662606925046015,4.058874318255553,0.020942186000693315,0.09964613151762003,simulated,simulated,simulated,3
20650,0,1,2,3,4,5,6,5,2,0.6544744682458252,1.688426271464128,4.034011742967129,0.02839642760022261,0.10256249549411411,simulated,simulated,simulated,3
20656,0,1,2,3,4,4,5,5,6,0.654420172576412,1.642380324783331,4.034011742967129,0.017036292768516675,0.0994708045487731,simulated,simulated,simulated,4
20766,0,1,2,3,4,5,6,6,1,0.6540272968596801,1.657058935249217,4.021637624515464,0.02113199577802996,0.10260875282655824,simulated,simulated,simulated,3
20983,0,1,2,3,4,5,6,2,2,0.654003920558728,1.6649807346873122,4.021637624515464,0.023125166520381858,0.10192499358856721,simulated,simulated,simulated,4
20832,0,1,2,3,4,5,6,5,5,0.6534884577385529,1.6906085615179172,4.0093014630201,0.030104828326969407,0.10654444404349306,simulated,simulated,simulated,4
20757,0,1,2,3,4,5,6,1,5,0.6532470824000689,1.6555723366923656,4.0093014630201,0.021607468215223764,0.10176978567695905,simulated,simulated,simulated,4
21269,1,5,4,2,7,3,0,7,6,0.6525485495134105,1.696880369355155,3.9970031420500796,0.03270761682705482,0.10877573326826662,"[AM-47]  Yaqui (Uto-Aztecan, Cahitan)",americas,real,3
21273,6,3,2,1,0,5,7,0,4,0.6525485495134102,1.696880369355155,3.9970031420500796,0.032707616827055044,0.10877573326826662,Bora (Boran),americas,real,3
21118,0,1,2,3,4,5,6,4,7,0.6525485495134102,1.696880369355155,3.9970031420500796,0.032707616827055044,0.10877573326826662,simulated,simulated,simulated,3
20922,0,1,2,3,4,5,6,1,1,0.6515773145454726,1.636765953849089,3.972519557746834,0.018749698202062196,0.1043714978846888,simulated,simulated,simulated,4
20825,0,1,2,3,4,4,5,6,4,0.6510505947788774,1.6679666452289075,3.960334063333038,0.02721306202704137,0.11084485192466631,simulated,simulated,simulated,4
20901,0,1,2,3,4,2,5,6,5,0.6504056988443712,1.6707098634764799,3.9481859472812464,0.028637381280283085,0.11531814749504266,simulated,simulated,simulated,4
21067,0,1,2,3,4,2,5,6,1,0.65032823375446,1.6632500433293578,3.9481859472812464,0.02682541657972079,0.11466930937931397,simulated,simulated,simulated,3
20814,0,1,2,3,4,5,6,6,4,0.6498178293824965,1.6653103939403695,3.936075094935308,0.02794235405611568,0.11279077388310144,simulated,simulated,simulated,3
20749,0,1,2,3,4,4,5,1,6,0.6497369522699075,1.6236025864600325,3.936075094935308,0.017426937532436536,0.10749725413912936,simulated,simulated,simulated,4
21110,0,1,2,3,4,1,5,6,7,0.6497175413697158,1.68173206219641,3.936075094935308,0.03221473428257669,0.1167140708414347,simulated,simulated,simulated,2
20883,0,1,2,3,4,5,6,1,6,0.6494215416430866,1.6457410170730409,3.9240013919907644,0.02343839235667392,0.11159305270820907,simulated,simulated,simulated,4
21083,0,1,2,3,4,2,5,5,6,0.6493510856962843,1.643023443066674,3.9240013919907644,0.022816296559760307,0.11460820324824428,simulated,simulated,simulated,4
21144,0,1,2,3,4,3,5,6,7,0.6471555329003442,1.6783405981353936,3.8880020417738694,0.03431672318503368,0.122729043975217,simulated,simulated,simulated,3
20709,0,1,2,3,4,5,6,2,5,0.6469235253470067,1.6769901835478105,3.876075800386719,0.0343064635490858,0.12247167023138272,simulated,simulated,simulated,3
21102,0,1,2,3,4,2,5,6,4,0.6461187662772763,1.6715015020205102,3.8641861421165755,0.03379823974093406,0.1258136655616111,simulated,simulated,simulated,3
21142,0,1,1,2,3,4,5,6,7,0.6454970651796648,1.618504854523282,3.852332954746657,0.0207683459222837,0.12052786453576836,simulated,simulated,simulated,3
19799,0,1,2,3,4,4,5,5,2,0.6454861224484074,1.6130346163865201,3.852332954746657,0.019359308033739777,0.11772737031316949,simulated,simulated,simulated,5
20947,0,1,2,3,4,5,6,5,6,0.6454309435362644,1.687343946571672,3.852332954746657,0.038703922998805394,0.1270928465584581,simulated,simulated,simulated,3
20992,0,1,2,3,4,5,6,5,1,0.6453534784463528,1.6798841264245497,3.852332954746657,0.036844945877009705,0.12634347887229858,simulated,simulated,simulated,2
20956,0,1,2,3,4,5,6,1,4,0.6451346090759917,1.6465326556170712,3.852332954746657,0.028406341659480513,0.12028694967472753,simulated,simulated,simulated,3
20710,0,1,2,3,4,2,5,1,6,0.6446678653897797,1.6242457047433754,3.840516126404401,0.023157869032052966,0.12215998873649614,simulated,simulated,simulated,4
21140,0,1,2,3,4,5,5,6,7,0.6441762699157125,1.6987359819417018,3.828735545560402,0.04317746924721584,0.12980206037577635,simulated,simulated,simulated,2
21126,0,1,2,3,4,5,6,0,7,0.6438654722290151,1.653210709283259,3.828735545560402,0.031597847207423785,0.12883268660383096,simulated,simulated,simulated,2
20981,0,1,2,3,4,4,5,6,0,0.6438018815888102,1.6538195350824618,3.828735545560402,0.03182045269520903,0.12811309520912517,simulated,simulated,simulated,3
20708,0,1,2,3,4,5,6,4,2,0.6436144993854056,1.667534660958344,3.828735545560402,0.03558999034201731,0.12715200282460015,simulated,simulated,simulated,4
21123,0,1,2,3,3,4,5,6,7,0.6435696719046244,1.607497136390661,3.8169911010273734,0.020015371753430263,0.12182860412359864,simulated,simulated,simulated,3
20989,0,1,2,3,4,4,5,2,6,0.6434133952168457,1.6450204333154774,3.8169911010273734,0.030002244303671648,0.12787430941443068,simulated,simulated,simulated,3
20826,0,1,2,3,4,5,6,2,6,0.6430979845900253,1.6671588639284858,3.8169911010273734,0.03611762407557327,0.13078516644194316,simulated,simulated,simulated,3
20861,0,1,2,3,4,5,6,2,1,0.6430205195001135,1.6596990437813637,3.8169911010273734,0.034240717266343264,0.1299775839914764,simulated,simulated,simulated,2
21047,0,1,2,3,4,1,5,6,6,0.6424708508179342,1.6602075447377211,3.8052826819590813,0.03502977609268843,0.13301449203982185,simulated,simulated,simulated,3
20962,0,1,2,3,4,5,6,6,0,0.6424318578139023,1.648271545285664,3.8052826819590813,0.03193207717402925,0.1301810177865328,simulated,simulated,simulated,3
21039,0,1,2,3,4,5,6,5,4,0.6411440109691688,1.688135585115702,3.7819734785308268,0.04396107057819688,0.1368267481747567,simulated,simulated,simulated,2
21024,0,1,2,3,4,4,5,6,3,0.6409545957511784,1.6611498247945746,3.7819734785308268,0.0370151210258319,0.1340533469777594,simulated,simulated,simulated,3
20341,0,1,2,3,4,4,5,1,2,0.6408029021419026,1.5942568780632218,3.7819734785308268,0.01947950214836371,0.12363695870112867,simulated,simulated,simulated,4
20736,0,1,2,3,4,1,5,6,2,0.6407834912417114,1.6523863537995993,3.7819734785308268,0.034869056722581615,0.13458216131398448,simulated,simulated,simulated,3
20837,0,1,2,3,4,3,5,6,6,0.6399088423485626,1.6568160806767045,3.75880705528735,0.037139769464179545,0.1397234669681503,simulated,simulated,simulated,4
20698,0,1,2,3,4,5,6,6,3,0.63958457197627,1.6556018349977768,3.75880705528735,0.03714099966413339,0.1361959066920042,simulated,simulated,simulated,3
20023,0,1,2,3,4,4,5,5,5,0.6391860597588388,1.6089823937463499,3.747277112713391,0.025214000416709632,0.13398141988618906,simulated,simulated,simulated,4
20908,0,1,2,3,4,5,6,2,4,0.6388110520229304,1.667950502472516,3.747277112713391,0.04132526329267824,0.1406905998691772,simulated,simulated,simulated,2
20938,0,1,2,3,4,2,5,6,0,0.6387327947086825,1.6544626533658047,3.747277112713391,0.037804147328405736,0.14314760805928728,simulated,simulated,simulated,3
20893,0,1,2,3,4,5,6,4,5,0.6383965154328264,1.6762836556852123,3.735782537630714,0.044098638929850976,0.14330455855577318,simulated,simulated,simulated,3
20810,0,1,1,2,3,4,5,6,6,0.6382503746278827,1.5969803370645932,3.735782537630714,0.02301674576285088,0.1354954813813204,simulated,simulated,simulated,3
18740,0,1,2,3,4,2,5,5,2,0.6382227898948096,1.610711924302306,3.735782537630714,0.026720022830634033,0.1370198762265762,simulated,simulated,simulated,4
20680,0,1,2,3,4,3,5,6,2,0.6382214827723394,1.6489948897385827,3.735782537630714,0.036968972863431745,0.14133580245510036,simulated,simulated,simulated,4
20662,0,1,2,3,4,5,6,1,0,0.6377486375073982,1.6294938069623657,3.735782537630714,0.032221738378071164,0.13687732693424748,simulated,simulated,simulated,3
20925,0,1,2,3,4,5,5,6,6,0.6369295793639314,1.677211464483013,3.7243232215514053,0.04595253277325265,0.14416439427064465,simulated,simulated,simulated,3
21095,0,1,2,3,4,5,6,4,4,0.6365365305681387,1.6640638399394032,3.712899056320326,0.04294594263364183,0.14594786961979644,simulated,simulated,simulated,4
18291,0,1,2,3,4,4,5,5,1,0.6363651326489355,1.6044924713469417,3.712899056320326,0.027072905277650758,0.13946024046384886,simulated,simulated,simulated,4
19077,0,1,2,3,4,4,5,2,2,0.636341756347983,1.6124142707850373,3.712899056320326,0.029229870269793432,0.13847182795316937,simulated,simulated,simulated,4
20750,0,1,2,3,3,4,5,6,6,0.6363229813528426,1.5859726189319718,3.712899056320326,0.02212708029589568,0.13518868943956053,simulated,simulated,simulated,4
20978,0,1,2,3,4,2,5,6,3,0.6358855088710502,1.6617929430779175,3.701509934114105,0.04311685867562383,0.14966022081606423,simulated,simulated,simulated,3
21131,0,1,2,3,2,4,5,6,7,0.6353325358693558,1.661963125679427,3.701509934114105,0.04371580821244538,0.14994142442780667,simulated,simulated,simulated,2
21093,0,1,2,3,4,5,5,6,2,0.6352422197877083,1.6693902735448911,3.6901557474401065,0.04595334397088497,0.14754625470248073,simulated,simulated,simulated,3
20803,0,1,2,3,4,5,6,0,2,0.6349314221010112,1.6238650008864481,3.6901557474401065,0.03392719011020533,0.14604315938118373,simulated,simulated,simulated,3
20843,0,1,2,3,4,5,6,1,3,0.6349013516697652,1.6368240966744785,3.6901557474401065,0.03746906239345173,0.14312009952866545,simulated,simulated,simulated,3
20916,0,1,2,3,3,4,5,6,2,0.6346356217766198,1.57815142799385,3.6901557474401065,0.02183501116724192,0.13646437186018934,simulated,simulated,simulated,4
21015,0,1,2,3,4,5,6,4,6,0.6345709746758446,1.6664523360658876,3.6901557474401065,0.04582843366815915,0.15104733438933948,simulated,simulated,simulated,4
21055,0,1,2,3,4,5,6,4,1,0.6344935095859332,1.6589925159187655,3.6788363891354288,0.04401931194908654,0.15182009458190637,simulated,simulated,simulated,3
19783,0,1,2,3,4,2,5,5,5,0.6341169728787102,1.6096255120296927,3.6788363891354288,0.030976658818222116,0.148054239816933,simulated,simulated,simulated,4
18846,0,1,2,3,4,4,5,1,1,0.6339151503347276,1.5841994899468137,3.6788363891354288,0.02426705084630328,0.1396573402418303,simulated,simulated,simulated,4
20866,0,1,2,3,4,5,6,5,0,0.6337580394005751,1.6710967364609965,3.6788363891354288,0.04804501286554702,0.15359378852241456,simulated,simulated,simulated,2
20098,0,1,2,3,4,2,5,1,2,0.6335395695883053,1.5919341859790077,3.667551752365885,0.02682693155068908,0.1437300960265514,simulated,simulated,simulated,4
21234,2,0,1,3,5,1,4,0,1,0.633539569588305,1.5919341859790077,3.667551752365885,0.026826931550689322,0.14373009602655118,"[AM-42] Totonac, Filomeno Mata (Totonacan, Totonac) [José Santiago Francisco, p.c.; 1McFarland 2009]",americas,real,4
20654,0,1,2,3,4,2,5,2,6,0.6325122811618513,1.6383710711277604,3.6563017306249934,0.0406393533398534,0.15571353784479913,simulated,simulated,simulated,3
18525,0,1,2,3,4,4,5,5,4,0.6320184067932244,1.6098521915298343,3.6450862177329797,0.03343585995592085,0.1508587204938181,simulated,simulated,simulated,5
20565,0,1,2,3,4,4,5,1,5,0.631759377432342,1.5931745531707655,3.6450862177329797,0.029119513766580674,0.14735849437184345,simulated,simulated,simulated,5
20921,0,1,2,3,4,1,5,6,5,0.6317399665321501,1.6513040289071432,3.6450862177329797,0.04508627742171798,0.15967642725692188,simulated,simulated,simulated,3
21070,0,1,2,3,4,5,6,2,0,0.6314250804543362,1.6509116538178106,3.6450862177329797,0.045293518558947615,0.15774863764014546,simulated,simulated,simulated,2
21087,0,1,2,3,4,1,5,6,1,0.6313625945070731,1.6424768338555136,3.6450862177329797,0.04304197969075847,0.1586469331864191,simulated,simulated,simulated,3
21042,0,1,1,2,3,4,5,6,4,0.6313450310990807,1.5979081408533398,3.6450862177329797,0.030832481696101147,0.15089279062246808,simulated,simulated,simulated,4
20845,0,1,1,2,3,4,5,6,1,0.631325947813866,1.5773016208293178,3.6450862177329797,0.025198332439442493,0.1473328417958012,simulated,simulated,simulated,4
