,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
21343,3,8,5,2,4,0,1,7,6,0.6013437111268105,1.7530612423846796,51.02760716598991,-4.873635495136206e-16,2.220446049250313e-16,"[OC-19]  Komnzo (Morehead-Wasur, Eastern Tonda)",oceania,real,2
21329,8,1,6,3,4,5,7,2,0,0.6013437111268105,1.7530612423846799,51.02760716598991,-4.873635495136206e-16,-2.220446049250313e-16,"Arrernte, Eastern (Pama-Nyungan, Aranda) ",oceania,real,2
21223,2,7,3,8,0,6,4,1,5,0.6013437111268105,1.7530612423846796,51.02760716598991,-4.873635495136206e-16,3.3306690738754696e-16,"Arabic, Modern Standard (Afro-Asiatic, Semitic)",asia,real,2
21220,8,4,0,1,7,3,6,5,2,0.6013437111268105,1.7530612423846796,51.02760716598991,-4.873635495136206e-16,2.220446049250313e-16,"Atong (Sino-Tibetan, Brahmaputran)",asia,real,2
21219,8,5,7,0,3,4,1,2,6,0.6013437111268105,1.7530612423846796,51.02760716598991,-4.873635495136206e-16,2.220446049250313e-16,"Mundari (Austroasiatic, Mundaic)",asia,real,2
21199,4,3,5,8,1,0,6,7,2,0.6013437111268105,1.7530612423846796,51.02760716598991,-4.873635495136206e-16,2.220446049250313e-16,Tuvinian (Turkic),asia,real,2
21342,8,6,4,1,0,7,5,3,2,0.6013437111268105,1.7530612423846796,51.02760716598991,-4.873635495136206e-16,2.220446049250313e-16,"[OC-5]  Bardi (Nyulnyulan, Western) ",oceania,real,2
21345,6,1,5,4,0,3,7,8,2,0.6013437111268105,1.7530612423846796,51.02760716598991,-4.873635495136206e-16,-2.220446049250313e-16,"[OC-50]  Yuwaalaraay (Pama-Nyungan, Wiradhuric)",oceania,real,2
21235,0,8,6,1,7,4,5,2,3,0.6013437111268105,1.7530612423846796,51.02760716598991,-4.873635495136206e-16,2.220446049250313e-16,"[AM-18]  Inuktitut, Western Canadian (Eskimo-Aleut, Eskimo) ",americas,real,2
21214,8,6,5,3,0,4,7,2,1,0.6013437111268105,1.7530612423846796,51.02760716598991,-4.873635495136206e-16,-2.220446049250313e-16,"Burushaski, Yasin (Burushaski)",asia,real,2
21262,1,5,6,0,3,7,4,2,8,0.6013437111268105,1.75306124238468,50.40438407882167,-4.93389537559148e-16,0.0,"Apache, San Carlos (Athabaskan-Eyak-Tlingit, Athabaskan) ",americas,real,2
21362,7,8,0,2,4,3,6,5,1,0.6013437111268105,1.7530612423846796,51.02760716598991,-4.873635495136206e-16,2.220446049250313e-16,"[OC-47]  Yawuru (Nyulnyulan, Eastern)",oceania,real,2
21360,0,8,5,7,1,4,3,6,2,0.6013437111268105,1.7530612423846796,51.02760716598991,-4.873635495136206e-16,2.220446049250313e-16,"[OC-21]  Maori (Southern Cook Islands) (Austronesian, Oceanic)",oceania,real,2
21359,8,5,1,4,6,2,7,3,0,0.6013437111268105,1.7530612423846796,51.02760716598991,-4.873635495136206e-16,3.3306690738754696e-16,[OC-45]  Wardaman (Yangmanic),oceania,real,2
21252,8,1,3,4,6,7,2,0,5,0.6013437111268105,1.7530612423846799,51.02760716598991,-4.873635495136206e-16,0.0,"[AM-38]  Quechua, Yauyos (Quechuan, Central Quechua I)",americas,real,2
21250,0,4,3,8,1,7,6,5,2,0.6013437111268105,1.7530612423846796,51.02760716598991,-4.873635495136206e-16,2.220446049250313e-16,[AM-26]  Mapudungun (Araucanian) ,americas,real,2
21302,2,3,6,4,7,0,5,1,8,0.6013437111268105,1.7530612423846796,51.02760716598991,-4.873635495136206e-16,0.0,"Khoekhoe, Nama (Khoe-Kwadi)",africa,real,2
21350,0,6,2,3,4,5,1,8,7,0.6013437111268105,1.7530612423846796,51.02760716598991,-4.873635495136206e-16,0.0,"[OC-11]  Fijian (Austronesian, Oceanic)",oceania,real,2
21349,3,5,2,0,7,4,6,1,8,0.6013437111268105,1.7530612423846796,51.02760716598991,-4.873635495136206e-16,0.0,"[OC-48]  Yidiɲ (Pama-Nyungan, Yimidhirr-Yalanji-Yidinic)",oceania,real,2
21245,4,2,7,3,6,5,1,8,0,0.6013437111268105,1.7530612423846796,51.02760716598991,-4.873635495136206e-16,-2.220446049250313e-16,"Arapaho (Algic, Algonquian) ",americas,real,2
21238,4,5,7,8,3,2,1,0,6,0.6013437111268105,1.7530612423846796,51.02760716598991,-4.873635495136206e-16,2.220446049250313e-16,"[AM-21]  Kodiak Alutiiq (Eskimo-Aleut, Aleut) ",americas,real,2
21218,8,0,2,6,4,5,1,7,3,0.6013437111268105,1.7530612423846796,51.02760716598991,-4.873635495136206e-16,2.220446049250313e-16,Yugh (Yeniseian),asia,real,2
21228,7,8,0,6,3,2,5,4,1,0.6013437111268103,1.7530612423846796,50.8710826698781,-2.793503493413276e-16,2.220446049250313e-16,Korean (Koreanic),asia,real,2
21255,5,4,0,2,8,1,6,7,3,0.6013437111268103,1.7530612423846794,50.8710826698781,-2.793503493413276e-16,2.220446049250313e-16,"[AM-17]  Hualapai (Cochimi-Yuman, Yuman) ",americas,real,2
21259,7,0,4,3,1,8,2,5,6,0.6013437111268103,1.7530612423846794,50.8710826698781,-2.793503493413276e-16,0.0,"[AM-20]  Klamath (Penutian, Klamath-Modoc) ",americas,real,2
21232,6,7,1,4,3,8,5,0,2,0.6013437111268103,1.7530612423846794,50.8710826698781,-2.793503493413276e-16,0.0,"Mualang (Austronesian, Malayo-Sumbawan)",asia,real,2
21270,2,6,5,7,0,4,3,8,1,0.6013437111268103,1.7530612423846796,50.8710826698781,-2.793503493413276e-16,-2.220446049250313e-16,"[AM-44]  Trio (Cariban, Guianan)",americas,real,2
21279,2,7,3,5,1,8,4,0,6,0.6013437111268103,1.7530612423846796,50.8710826698781,-2.793503493413276e-16,2.220446049250313e-16,"Yoruba (Atlantic-Congo, Defoid)",africa,real,2
21166,1,7,3,6,2,5,0,8,4,0.6013437111268103,1.7530612423846794,50.8710826698781,-2.793503493413276e-16,-2.220446049250313e-16,"Old Church Slavonic (Indo-European, Slavic)",europe,real,2
21193,7,4,0,5,3,1,2,8,6,0.6013437111268103,1.7530612423846796,50.8710826698781,-2.793503493413276e-16,-2.220446049250313e-16,"Bantawa (Sino-Tibetan, Kiranti)",asia,real,2
21182,3,4,0,5,6,1,7,8,2,0.6013437111268103,1.7530612423846796,50.8710826698781,-2.793503493413276e-16,-2.220446049250313e-16,Catalan,europe,real,2
21341,2,7,8,0,6,1,4,5,3,0.6013437111268103,1.7530612423846794,50.8710826698781,-2.793503493413276e-16,-2.220446049250313e-16,"[OC-8]  Djapu (Pama-Nyungan, Yuulngu) ",oceania,real,2
21271,6,8,5,2,0,4,3,1,7,0.6013437111268101,1.7530612423846796,51.18461327005257,0.0,2.220446049250313e-16,[AM-50]  Yuracaré (Yuracaré) ,americas,real,2
21227,0,5,1,7,4,6,3,2,8,0.6013437111268101,1.7530612423846796,51.18461327005257,0.0,2.220446049250313e-16,"Yukaghir, Kolyma (Yukaghir)",asia,real,2
21132,0,1,2,3,4,5,6,7,2,0.5951394206650278,1.7237155339878687,6.635616130007515,0.002892326142194439,0.026181675015743422,simulated,simulated,simulated,3
21365,6,1,5,2,0,7,4,3,3,0.5940970205750287,1.7315367249259905,6.454658188901066,0.005242363182188815,0.03196321029915583,[OC-25]  Maybrat (Maybrat-Karon) ,oceania,real,3
21128,0,1,2,3,4,5,6,7,7,0.5940970205750282,1.7315367249259905,6.454658188901066,0.0052423631821892965,0.0319632102991555,simulated,simulated,simulated,3
21335,3,5,4,6,2,0,7,1,0,0.5897798759326938,1.732464528714737,5.940858833696339,0.010342492197859368,0.0471903948811343,"[OC-30]  Orokaiva (Trans-New Guinea, Binanderean)",oceania,real,3
21136,0,1,2,3,4,5,6,7,5,0.5897798759326933,1.732464528714737,5.940858833696339,0.010342492197859817,0.04719039488113452,simulated,simulated,simulated,3
21334,4,2,7,3,5,0,1,6,0,0.5897798759326933,1.732464528714737,5.940858833696339,0.010342492197859817,0.0471903948811343,[OC-27]  Motuna (South Bougainville),oceania,real,3
21112,0,1,2,3,4,5,6,7,1,0.5857200249936301,1.7151733889482903,5.621254162239942,0.012020931291660228,0.06066165864426698,simulated,simulated,simulated,2
21135,0,1,2,3,4,5,6,1,7,0.584858115689503,1.6761690503623081,5.552599260171883,0.006011917162745501,0.055351919814353834,simulated,simulated,simulated,3
21119,0,1,2,3,4,2,5,6,7,0.5838554074754796,1.7011378967657471,5.48478287126155,0.011648681342187439,0.0675619776334796,simulated,simulated,simulated,3
21209,4,0,2,5,7,2,1,6,3,0.5838554074754796,1.701137896765747,5.48478287126155,0.0116486813421874,0.0675619776334796,"Limbu (Sino-Tibetan, Kiranti)",asia,real,3
21243,7,4,2,3,1,2,5,6,0,0.5838554074754794,1.701137896765747,5.48478287126155,0.011648681342187642,0.0675619776334796,"[AM-10] Comanche (Uto-Aztecan, Numic) ",americas,real,3
21197,4,1,5,6,0,5,7,3,2,0.5838554074754787,1.7011378967657467,5.48478287126155,0.01164868134218825,0.0675619776334796,"Bengali (Indo-European, Indo-Iranian)",asia,real,3
21122,0,1,2,3,4,4,5,6,7,0.583681546916065,1.700494778482404,5.48478287126155,0.01170528688924543,0.06755000245133669,simulated,simulated,simulated,3
21109,0,1,2,3,4,5,6,7,6,0.5833661362892446,1.7226332090954124,5.467958588821378,0.01610579098472055,0.06851023833318048,simulated,simulated,simulated,3
21328,4,2,1,7,3,6,0,5,0,0.5833661362892446,1.7226332090954124,5.467958588821378,0.01610579098472055,0.06851023833318048,"Abui (Timor-Alor-Pantar, Alor) ",oceania,real,3
21121,0,1,2,3,4,5,6,6,7,0.5823115231411566,1.6949467886856064,5.4011759544495925,0.012239774205870631,0.0719744644535204,simulated,simulated,simulated,3
21115,0,1,2,3,4,5,6,7,4,0.5816975702811102,1.7234248476394427,5.368091130115531,0.018236304057810373,0.07405137320668731,simulated,simulated,simulated,2
21049,0,1,2,3,4,5,6,1,2,0.5786538252277202,1.6468233419654972,5.221699491487638,0.00716236146223859,0.06794573854793295,simulated,simulated,simulated,3
20904,0,1,2,3,4,4,5,6,2,0.5774772564542823,1.6711490700855933,5.157924530087552,0.013151383365908027,0.08312592667058116,simulated,simulated,simulated,4
21022,0,1,2,3,4,2,5,6,6,0.5766087169236973,1.679613379307058,5.126329738796646,0.01575541917215241,0.08998701335221815,simulated,simulated,simulated,4
21116,0,1,2,3,4,5,6,5,7,0.5765969110217537,1.717771979860939,5.126329738796646,0.023210874331593457,0.08985256310270695,simulated,simulated,simulated,2
20744,0,1,2,3,4,4,5,6,6,0.5764348563642836,1.6789702610237152,5.126329738796646,0.015803825787689723,0.08996086490521471,simulated,simulated,simulated,3
20891,0,1,2,3,4,5,6,6,2,0.5761072326793744,1.6656010802887955,5.110604992451831,0.013564272141005375,0.08615185188509855,simulated,simulated,simulated,4
20856,0,1,2,3,4,2,5,6,2,0.5758219626410781,1.6688263780013792,5.094928480937821,0.014524645544699368,0.08757349909386958,simulated,simulated,simulated,3
21129,0,1,2,3,4,5,6,2,7,0.5748452572879881,1.697586897217753,5.063719571024866,0.021273065917532006,0.09431767260365098,simulated,simulated,simulated,2
21141,0,1,2,3,4,5,6,7,0,0.5737659708614917,1.7063859989847372,5.017264283162446,0.0243069583933135,0.09860953762017444,simulated,simulated,simulated,2
20757,0,1,2,3,4,5,6,1,5,0.5732942804953853,1.6555723366923656,5.001874089355646,0.01469499409195555,0.08673243752869775,simulated,simulated,simulated,4
21143,0,1,2,3,4,5,6,7,3,0.5711031970107139,1.71371628869685,4.92562835990593,0.02893271108546948,0.10569998421233007,simulated,simulated,simulated,2
21081,0,1,2,3,4,5,6,6,5,0.5707476879470399,1.674350075015664,4.910519254465021,0.02136077886252332,0.10670321571594477,simulated,simulated,simulated,4
20922,0,1,2,3,4,5,6,1,1,0.5706887173779418,1.636765953849089,4.910519254465021,0.013765951692736637,0.09354630990768564,simulated,simulated,simulated,4
20650,0,1,2,3,4,5,6,5,2,0.570392620559971,1.688426271464128,4.895456495408884,0.024657471590294897,0.10318369122812054,simulated,simulated,simulated,3
21273,6,3,2,1,0,5,7,0,4,0.5698444960433309,1.696880369355155,4.880439940572431,0.027014560375535904,0.10938784169699567,Bora (Boran),americas,real,3
21269,1,5,4,2,7,3,0,7,6,0.5698444960433309,1.696880369355155,4.880439940572431,0.027014560375535904,0.10938784169699545,"[AM-47]  Yaqui (Uto-Aztecan, Cahitan)",americas,real,3
21118,0,1,2,3,4,5,6,4,7,0.5698444960433309,1.696880369355155,4.880439940572431,0.027014560375535904,0.10938784169699567,simulated,simulated,simulated,3
20983,0,1,2,3,4,5,6,2,2,0.5696459831970175,1.6649807346873122,4.865469448226647,0.02074045475896313,0.10513858717504976,simulated,simulated,simulated,4
21067,0,1,2,3,4,2,5,6,1,0.5682317213422983,1.6632500433293578,4.835666086263461,0.02192896076051582,0.11408266308542303,simulated,simulated,simulated,3
21104,0,1,2,3,4,4,5,6,1,0.5680578607828846,1.662606925046015,4.820832935356439,0.02203690676837964,0.11539684148335427,simulated,simulated,simulated,3
20832,0,1,2,3,4,5,6,5,5,0.5679508702273901,1.6906085615179172,4.820832935356439,0.02795236172149626,0.11519124773163003,simulated,simulated,simulated,4
20710,0,1,2,3,4,2,5,1,6,0.5673698120381714,1.6242457047433754,4.806045284358201,0.014811873789339961,0.10242641912797124,simulated,simulated,simulated,4
20749,0,1,2,3,4,4,5,1,6,0.5671959514787568,1.6236025864600325,4.791302993700172,0.014897466351410411,0.10361733468252388,simulated,simulated,simulated,4
20732,0,1,2,3,4,5,6,6,6,0.5670774103235836,1.6615488576486253,4.791302993700172,0.022935830410392086,0.11806561031595841,simulated,simulated,simulated,3
21274,6,1,0,5,3,4,2,2,2,0.5670774103235836,1.6615488576486253,4.791302993700172,0.022935830410392086,0.1180656103159583,"[AM-28]  Musqueam (Salishan, Central Salish)",americas,real,3
20883,0,1,2,3,4,5,6,1,6,0.5668805408519371,1.6457410170730409,4.791302993700172,0.0198334218784623,0.10410380198307634,simulated,simulated,simulated,4
20766,0,1,2,3,4,5,6,6,1,0.5666878370079762,1.657058935249217,4.776605924241901,0.022457015831848445,0.11935564064301452,simulated,simulated,simulated,3
20901,0,1,2,3,4,2,5,6,5,0.5658778326379132,1.6707098634764799,4.761953937269741,0.02620416613953512,0.12162357639574872,simulated,simulated,simulated,4
20940,0,1,2,3,4,4,5,6,5,0.5657039720784995,1.670066745193137,4.7473468944955375,0.026323654301660938,0.12301170331362243,simulated,simulated,simulated,4
20956,0,1,2,3,4,5,6,1,4,0.5652119748438023,1.6465326556170712,4.7473468944955375,0.021858337461974242,0.10791043253298349,simulated,simulated,simulated,3
20825,0,1,2,3,4,4,5,6,4,0.5648971251382868,1.6679666452289075,4.732784658055338,0.026769294978033594,0.12402838608573918,simulated,simulated,simulated,4
21083,0,1,2,3,4,2,5,5,6,0.5648232194898253,1.643023443066674,4.732784658055338,0.021572899109653577,0.12399943817843562,simulated,simulated,simulated,4
20656,0,1,2,3,4,4,5,5,6,0.5646493589304116,1.642380324783331,4.718267090508067,0.02167727596130902,0.12540112071909815,simulated,simulated,simulated,4
21110,0,1,2,3,4,1,5,6,7,0.5645725239193957,1.68173206219641,4.718267090508067,0.03009440554620442,0.1265125518137603,simulated,simulated,simulated,2
21102,0,1,2,3,4,2,5,6,4,0.5642092666297789,1.6715015020205102,4.718267090508067,0.028289375204016556,0.1259456239888348,simulated,simulated,simulated,3
20708,0,1,2,3,4,5,6,4,2,0.5636402055815486,1.667534660958344,4.703794054834253,0.028102345420240014,0.12053586683283957,simulated,simulated,simulated,4
20709,0,1,2,3,4,5,6,2,5,0.5632814220938709,1.6769901835478105,4.6893654144347225,0.030564076457146826,0.1280564158265194,simulated,simulated,simulated,3
20814,0,1,2,3,4,5,6,6,4,0.5626653822954564,1.6653103939403695,4.674981033129306,0.02877648002302171,0.13015430687715035,simulated,simulated,simulated,3
20341,0,1,2,3,4,4,5,1,2,0.5609916610169747,1.5942568780632218,4.632092088234314,0.015383924349187264,0.11180535103217837,simulated,simulated,simulated,4
20992,0,1,2,3,4,5,6,5,1,0.5609732248885733,1.6798841264245497,4.632092088234314,0.03388801376993675,0.13510433578700343,simulated,simulated,simulated,2
21126,0,1,2,3,4,5,6,0,7,0.5607430730642711,1.653210709283259,4.617883389839036,0.02844684788717136,0.1367697841748633,simulated,simulated,simulated,2
20098,0,1,2,3,4,2,5,1,2,0.5593363672037706,1.5919341859790077,4.589596612656349,0.016682738294118874,0.11613866139066753,simulated,simulated,simulated,4
21234,2,0,1,3,5,1,4,0,1,0.5593363672037706,1.5919341859790077,4.589596612656349,0.016682738294118874,0.1161386613906672,"[AM-42] Totonac, Filomeno Mata (Totonacan, Totonac) [José Santiago Francisco, p.c.; 1McFarland 2009]",americas,real,4
20861,0,1,2,3,4,5,6,2,1,0.5592215711548072,1.6596990437813637,4.589596612656349,0.03156241751723455,0.13943987362961618,simulated,simulated,simulated,2
20947,0,1,2,3,4,5,6,5,6,0.5586193361841876,1.687343946571672,4.575518266893129,0.03830426323053245,0.14223612201886227,simulated,simulated,simulated,3
19799,0,1,2,3,4,4,5,5,2,0.5584450684686293,1.6130346163865201,4.575518266893129,0.022237894180889995,0.1345383115054789,simulated,simulated,simulated,5
20736,0,1,2,3,4,1,5,6,2,0.5583682334576141,1.6523863537995993,4.561483105713688,0.031010164416683066,0.13759465662254244,simulated,simulated,simulated,3
20893,0,1,2,3,4,5,6,4,5,0.5582806608492137,1.6762836556852123,4.561483105713688,0.036336669480117614,0.14245426488590873,simulated,simulated,simulated,3
21137,0,1,2,3,4,5,0,6,7,0.5575911882941185,1.551729420792618,4.547490996651593,0.0097497137075719,0.10046337136555727,simulated,simulated,simulated,3
21144,0,1,2,3,4,3,5,6,7,0.5573847192543442,1.6783405981353936,4.547490996651593,0.037798168017026075,0.14619920433098887,simulated,simulated,simulated,3
21047,0,1,2,3,4,1,5,6,6,0.5573258333676141,1.6602075447377211,4.547490996651593,0.03386956862648475,0.14621851264404317,simulated,simulated,simulated,3
20662,0,1,2,3,4,5,6,1,0,0.5572803754241842,1.6294938069623657,4.547490996651593,0.027161030179823877,0.1286921551849839,simulated,simulated,simulated,3
20989,0,1,2,3,4,4,5,2,6,0.5571830930772423,1.6450204333154774,4.533541807646737,0.03076697556533068,0.14633806020745566,simulated,simulated,simulated,3
21140,0,1,2,3,4,5,5,6,7,0.5570031715655677,1.6987359819417018,4.533541807646737,0.042795370280808744,0.14649051489288256,simulated,simulated,simulated,2
21039,0,1,2,3,4,5,6,5,4,0.5569507701760534,1.688135585115702,4.533541807646737,0.04050955636852072,0.1471379800862398,simulated,simulated,simulated,2
20826,0,1,2,3,4,5,6,2,6,0.5568676824504222,1.6671588639284858,4.533541807646737,0.03596563896720352,0.14675694212764,simulated,simulated,simulated,3
18740,0,1,2,3,4,2,5,5,2,0.5567897746554242,1.610711924302306,4.533541807646737,0.023592588544286697,0.13956891015133266,simulated,simulated,simulated,4
20938,0,1,2,3,4,2,5,6,0,0.5562776672101608,1.6544626533658047,4.519635407044111,0.033858113093114546,0.14954028334391067,simulated,simulated,simulated,3
20981,0,1,2,3,4,4,5,6,0,0.5561038066507471,1.6538195350824618,4.519635407044111,0.033889679368714905,0.1494618907299714,simulated,simulated,simulated,3
21142,0,1,1,2,3,4,5,6,7,0.5557262515336643,1.618504854523282,4.505771663592543,0.026534379357024403,0.15066538048364386,simulated,simulated,simulated,3
20908,0,1,2,3,4,5,6,2,4,0.5551991164422874,1.667950502472516,4.49195044644347,0.03815211235993874,0.15174708046044105,simulated,simulated,simulated,2
21095,0,1,2,3,4,5,6,4,4,0.5549085836601431,1.6640638399394032,4.49195044644347,0.03757739460571754,0.15160750521707844,simulated,simulated,simulated,4
21246,6,0,7,1,0,4,5,2,3,0.5547954454140636,1.6159740831690603,4.49195044644347,0.026984769877849153,0.15276084047634664,"[AM-41]  Tohono O'Odham  (Uto-Aztecan, Tepiman) ",americas,real,3
21125,0,1,2,3,1,4,5,6,7,0.5547954454140636,1.6159740831690605,4.49195044644347,0.026984769877849202,0.15276084047634653,simulated,simulated,simulated,3
20962,0,1,2,3,4,5,6,6,0,0.5547337828758383,1.648271545285664,4.49195044644347,0.034236507752318505,0.15262738722717506,simulated,simulated,simulated,3
20843,0,1,2,3,4,5,6,1,3,0.5546176015734054,1.6368240966744785,4.478171625149703,0.031902046910462896,0.13593103294043263,simulated,simulated,simulated,3
20803,0,1,2,3,4,5,6,0,2,0.5545387826024892,1.6238650008864481,4.478171625149703,0.029087029540839776,0.14652779581052922,simulated,simulated,simulated,3
21055,0,1,2,3,4,5,6,4,1,0.55422080991015,1.6589925159187655,4.478171625149703,0.03724916676565009,0.15312794489073744,simulated,simulated,simulated,3
21123,0,1,2,3,3,4,5,6,7,0.5537988582586244,1.607497136390661,4.464435069664186,0.02625189518272468,0.15473256941049307,simulated,simulated,simulated,3
20978,0,1,2,3,4,2,5,6,3,0.5536148933593821,1.6617929430779175,4.464435069664186,0.03859771389773781,0.15594665696429644,simulated,simulated,simulated,3
21024,0,1,2,3,4,4,5,6,3,0.5534410327999684,1.6611498247945746,4.464435069664186,0.03862752078108561,0.15586068066768854,simulated,simulated,simulated,3
18586,0,1,2,3,4,2,5,1,1,0.5532004137266104,1.5848426082301565,4.450740650338783,0.02184255661197486,0.13850313121314262,simulated,simulated,simulated,5
18846,0,1,2,3,4,4,5,1,1,0.5530265531671967,1.5841994899468137,4.450740650338783,0.02187192025865704,0.13840305420916443,simulated,simulated,simulated,4
20839,0,1,2,3,4,2,5,4,6,0.5523561923919995,1.644957023736222,4.43708823792304,0.036303892370423765,0.1589373770997522,simulated,simulated,simulated,4
20654,0,1,2,3,4,2,5,2,6,0.5522382953439633,1.6383710711277604,4.43708823792304,0.03493749335416874,0.1590830445182123,simulated,simulated,simulated,3
20698,0,1,2,3,4,5,6,6,3,0.55207100902506,1.6556018349977768,4.43708823792304,0.03898812905583798,0.15913202350415423,simulated,simulated,simulated,3
19077,0,1,2,3,4,4,5,2,2,0.5519838189862725,1.6124142707850373,4.43708823792304,0.02934200708977903,0.15109169141307544,simulated,simulated,simulated,4
21015,0,1,2,3,4,5,6,4,6,0.5518669212057652,1.6664523360658876,4.423477703562975,0.041765483993965125,0.16111494787397307,simulated,simulated,simulated,4
21066,0,1,2,3,4,5,0,6,2,0.551386897832336,1.522383712395807,4.423477703562975,0.009676421836786188,0.10376271636394008,simulated,simulated,simulated,3
21131,0,1,2,3,2,4,5,6,7,0.5513477615459845,1.661963125679427,4.423477703562975,0.0412697836980044,0.16264682697510968,simulated,simulated,simulated,2
20680,0,1,2,3,4,3,5,6,2,0.5511804287925617,1.6489948897385827,4.409908918799863,0.038623672342682484,0.1569459544622429,simulated,simulated,simulated,4
21093,0,1,2,3,4,5,5,6,2,0.5507988811037856,1.6693902735448911,4.409908918799863,0.043630119135238433,0.1554832865597996,simulated,simulated,simulated,3
20748,0,1,2,3,4,5,0,6,6,0.5503444977423368,1.530204903333929,4.396381755569011,0.012560421385198431,0.11504063515741048,simulated,simulated,simulated,4
20837,0,1,2,3,4,3,5,6,6,0.5501380287025626,1.6568160806767045,4.396381755569011,0.04156584019369881,0.16654225221967578,simulated,simulated,simulated,4
20925,0,1,2,3,4,5,5,6,6,0.549756481013786,1.677211464483013,4.382896086198565,0.04672958317058747,0.16683097943265757,simulated,simulated,simulated,3
19783,0,1,2,3,4,2,5,5,5,0.5495891066722527,1.6096255120296927,4.382896086198565,0.03147657082621618,0.16710066368185683,simulated,simulated,simulated,4
20023,0,1,2,3,4,4,5,5,5,0.5494152461128381,1.6089823937463499,4.382896086198565,0.03150369774862577,0.16699884923602226,simulated,simulated,simulated,4
20319,0,1,2,3,4,2,5,1,5,0.5493922372006057,1.5938176714541084,4.382896086198565,0.028066729058378762,0.14819708412942623,simulated,simulated,simulated,5
20565,0,1,2,3,4,4,5,1,5,0.5492183766411916,1.5931745531707655,4.382896086198565,0.028093855980787945,0.1480866286315914,simulated,simulated,simulated,5
18048,0,1,2,3,4,2,5,5,1,0.5491995333566453,1.6051355896302846,4.382896086198565,0.030841725056564673,0.16673960851392977,simulated,simulated,simulated,4
21087,0,1,2,3,4,1,5,6,1,0.5491964010543047,1.6424768338555136,4.382896086198565,0.03936462225655233,0.16791362647635555,simulated,simulated,simulated,3
