,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
14757,0,1,2,3,2,3,4,0,0,0.41317039932079513,1.4400610126992166,3.4278621520717683,0.11562597198552421,0.4647280768498143,simulated,simulated,simulated,4
14085,0,1,2,3,4,3,1,1,4,0.4131677481233851,1.4182123557868365,3.4278621520717683,0.10925477967841213,0.45836499264703867,simulated,simulated,simulated,5
14505,0,1,2,3,4,4,3,0,2,0.41315673677878184,1.4180660182549336,3.4278621520717683,0.10922310041137143,0.45461206629808704,simulated,simulated,simulated,5
13383,0,1,2,3,4,0,2,2,2,0.4131559853036775,1.4546047793629917,3.4278621520717683,0.11988319566608914,0.4597958165595726,simulated,simulated,simulated,4
16351,0,1,2,3,2,4,1,4,2,0.41315431467143937,1.446500289993945,3.4278621520717683,0.11752056779112256,0.45551576362753987,simulated,simulated,simulated,3
14016,0,0,1,2,3,3,4,4,4,0.4131506371738314,1.2781966134812426,3.4278621520717683,0.06842551580482137,0.459046955789561,simulated,simulated,simulated,4
16115,0,1,2,3,4,1,3,1,1,0.4131366706822741,1.4074915697201955,3.4278621520717683,0.10615831418137973,0.447616020152627,simulated,simulated,simulated,4
16082,0,1,2,2,3,3,4,1,2,0.41311130127070084,1.438523765639759,3.4278621520717683,0.11523661353671046,0.45995878091709086,simulated,simulated,simulated,4
18735,0,1,2,3,4,5,3,0,3,0.4131099248854566,1.457401293900538,3.4278621520717683,0.12074507492809174,0.45556561069379276,simulated,simulated,simulated,4
11151,0,1,2,3,1,2,3,1,4,0.4130906159522465,1.3251077023141082,3.4278621520717683,0.08217076903158273,0.3804545135479489,simulated,simulated,simulated,4
7606,0,1,2,3,1,1,0,2,2,0.4130896139303988,1.2472819810566382,3.4278621520717683,0.05946790555217834,0.4071682744460351,simulated,simulated,simulated,4
17675,0,1,2,3,4,4,2,3,4,0.41308460647818435,1.4923295618439518,3.4278621520717683,0.13095991274830288,0.4579835612752512,simulated,simulated,simulated,4
19710,0,1,2,3,4,0,2,4,5,0.4130695536644011,1.5098949002259587,3.4278621520717683,0.13609924932927045,0.45727733544332017,simulated,simulated,simulated,3
14688,0,1,2,3,1,1,2,4,0,0.41306224160659943,1.395033495585422,3.4278621520717683,0.10259838645328269,0.41389138324969943,simulated,simulated,simulated,4
13374,0,1,2,3,4,2,3,2,3,0.413061576429014,1.4425616557450394,3.4278621520717683,0.11646430001341812,0.4341074455803364,simulated,simulated,simulated,5
14036,0,1,2,3,4,4,4,3,2,0.4130543202534751,1.4781577062570057,3.4278621520717683,0.12685588581856372,0.4552055951820133,simulated,simulated,simulated,4
12036,0,1,2,0,2,2,3,4,3,0.4130388996915155,1.2030401987414794,3.4278621520717683,0.04661209661351217,0.3004131160090028,simulated,simulated,simulated,5
11414,0,1,2,3,1,4,0,0,0,0.41303855800129585,1.2614303056918523,3.4278621520717683,0.06364641002137586,0.41128382039394584,simulated,simulated,simulated,5
20535,0,1,1,2,0,3,4,5,2,0.4130365855195295,1.3890080064355763,3.4278621520717683,0.1008662445652491,0.4543254336346021,simulated,simulated,simulated,3
13860,0,1,1,2,3,4,0,4,0,0.413020260994732,1.3335285466482643,3.4278621520717683,0.08469771178655772,0.46462911743442725,simulated,simulated,simulated,5
19826,0,1,2,3,2,4,3,5,0,0.4130146562585226,1.4620553635502453,3.4278621520717683,0.12219806141042268,0.45005923001320536,simulated,simulated,simulated,3
17376,0,1,2,3,1,4,0,3,4,0.4129840931673099,1.3133940358828036,3.4278621520717683,0.07886009885144488,0.40816398833263545,simulated,simulated,simulated,4
16080,0,1,2,3,4,3,2,4,4,0.4129820848363921,1.4943576243294143,3.4278621520717683,0.13165407500908466,0.458190849213013,simulated,simulated,simulated,5
4593,0,1,2,0,1,2,3,3,2,0.4129441541571919,1.1122108034866842,3.4278621520717683,0.02020945362248374,0.22822437948471286,simulated,simulated,simulated,4
11851,0,1,2,0,2,2,3,4,1,0.4129241329201343,1.195580378594357,3.4278621520717683,0.04455063230669392,0.2995501712765112,simulated,simulated,simulated,4
17158,0,1,2,3,0,0,4,4,2,0.4129130947712838,1.3797538234166713,3.4278621520717683,0.09829004010745747,0.452992596870746,simulated,simulated,simulated,5
20999,0,0,1,2,3,0,4,5,6,0.4129129370190341,1.3222556189872492,3.4278621520717683,0.08151641820387395,0.4567670294130328,simulated,simulated,simulated,3
16738,0,1,2,3,4,3,4,2,4,0.4129080687499904,1.4897304418722193,3.4278621520717683,0.13037821696055404,0.4607262885743221,simulated,simulated,simulated,3
20347,0,1,2,3,2,4,0,3,5,0.41288730246222327,1.379979792063113,3.4278621520717683,0.09838175357565943,0.4574128746527454,simulated,simulated,simulated,3
17870,0,1,2,1,3,3,4,4,2,0.41287103750107246,1.3756329058555936,3.4278621520717683,0.09712991439064672,0.4469082572872197,simulated,simulated,simulated,5
16222,0,1,2,3,4,1,2,0,2,0.4128378548655711,1.4504215664025715,3.4278621520717683,0.11898096986615603,0.46146566130848543,simulated,simulated,simulated,4
16541,0,1,2,3,2,4,4,0,0,0.41283625422767267,1.460456396505525,3.4278621520717683,0.12191000155518021,0.4598848486435152,simulated,simulated,simulated,3
16646,0,1,2,3,1,2,1,1,4,0.4128345978536263,1.3055234455008784,3.4278621520717683,0.07671353031169482,0.3841247236101457,simulated,simulated,simulated,5
12035,0,1,2,3,4,4,3,2,3,0.41281742265798615,1.4492110179327569,3.4278621520717683,0.11864825237981791,0.453427971587993,simulated,simulated,simulated,5
18897,0,1,0,2,3,4,5,3,5,0.4127960769990282,1.4802903957559348,3.4278621520717683,0.12773629221852686,0.46398932089771483,simulated,simulated,simulated,4
18039,0,1,0,2,3,1,4,5,1,0.4127945189107951,1.4563148935455605,3.4278621520717683,0.12074354856802653,0.46542244714451686,simulated,simulated,simulated,4
16558,0,1,2,3,1,4,3,2,4,0.41279166225488684,1.386670505602952,3.4278621520717683,0.10042925568496744,0.4018809907786979,simulated,simulated,simulated,3
20107,0,1,2,1,1,3,4,5,3,0.4127646559753291,1.3127809111155193,3.4278621520717683,0.07890067098407266,0.39237946806036816,simulated,simulated,simulated,5
19681,0,1,2,0,3,4,3,5,5,0.41273732735029767,1.2736045082186762,3.4278621520717683,0.0674991844587734,0.3264723047645527,simulated,simulated,simulated,4
19677,0,1,2,3,0,0,4,5,0,0.41270586310419866,1.418479175253164,3.4278621520717683,0.10979450314456358,0.4538107082650882,simulated,simulated,simulated,4
20630,0,1,0,2,3,4,5,3,1,0.41268131022764654,1.4728305756088125,3.4278621520717683,0.12567482791170906,0.46411732562681396,simulated,simulated,simulated,4
20634,0,1,2,0,3,0,4,5,4,0.4126738999825019,1.2601171105341797,3.4278621520717683,0.06362797353420234,0.3362958569956731,simulated,simulated,simulated,4
15872,0,1,1,2,3,0,4,1,2,0.4126587710921523,1.4016822822754573,3.4278621520717683,0.10494148767487968,0.4644926564706474,simulated,simulated,simulated,4
12367,0,1,2,3,3,1,2,4,2,0.41264461077695014,1.4047079935099736,3.4278621520717683,0.10583832970255608,0.45618176196330684,simulated,simulated,simulated,5
15174,0,1,2,3,0,1,4,1,4,0.41264191921425253,1.380732783837952,3.4278621520717683,0.09884680486786115,0.4517205201236314,simulated,simulated,simulated,4
16625,0,1,2,3,4,0,0,2,2,0.4126406309715842,1.3676516345599483,3.4278621520717683,0.09503196845391297,0.46241009752765694,simulated,simulated,simulated,4
15954,0,1,2,3,2,4,0,2,1,0.4126373655360853,1.3505547001559048,3.4278621520717683,0.09004759621742724,0.45774973863744584,simulated,simulated,simulated,4
13786,0,1,1,2,0,3,4,4,3,0.4126348439245371,1.3496417927543902,3.4278621520717683,0.0897837980760172,0.4523710322125055,simulated,simulated,simulated,5
19526,0,1,2,2,3,4,5,3,0,0.41263311599619956,1.5073954890293149,3.4278621520717683,0.13580654122504549,0.45807823186302976,simulated,simulated,simulated,3
14767,0,1,2,3,1,2,3,4,0,0.4126223332589254,1.3641429754209462,3.4278621520717683,0.09402669550259936,0.38518644211156106,simulated,simulated,simulated,3
14045,0,1,2,3,4,2,2,0,1,0.41261957142492456,1.4522797076591676,3.4278621520717683,0.11974132331258537,0.44577778564552295,simulated,simulated,simulated,3
18269,0,1,0,2,3,1,4,5,4,0.4126012148944638,1.46514208859719,3.4278621520717683,0.1235119838644457,0.4664740802789257,simulated,simulated,simulated,3
13099,0,1,2,3,3,4,1,1,1,0.41259624857554655,1.3343863163200398,3.4278621520717683,0.08537195879328542,0.454861392662374,simulated,simulated,simulated,5
18421,0,1,2,3,2,4,2,4,5,0.4125929017826673,1.4937692746830318,3.4278621520717683,0.1318716205755707,0.4533745855703408,simulated,simulated,simulated,2
12985,0,1,2,3,3,1,4,3,0,0.4125682379794504,1.401022394002622,3.4173473655494755,0.10516203168367524,0.4586299570487615,simulated,simulated,simulated,4
20399,0,1,2,0,3,0,4,5,1,0.4125591332111209,1.2526572903870574,3.4173473655494755,0.06175585326737916,0.3389454798649403,simulated,simulated,simulated,4
19466,0,1,0,2,3,0,4,5,5,0.4125360575390524,1.449785286659032,3.4173473655494755,0.11946343542516111,0.45374765001172856,simulated,simulated,simulated,5
11489,0,1,2,3,2,4,0,0,2,0.41253094982698046,1.3202805814142335,3.4173473655494755,0.08157227700100572,0.4627328313572915,simulated,simulated,simulated,4
19361,0,1,2,3,4,5,1,3,0,0.41250566630416263,1.4816116920645035,3.4173473655494755,0.12880701668758976,0.4653022757515497,simulated,simulated,simulated,2
16916,0,1,2,3,1,2,0,3,4,0.41249497946262514,1.2820674039338131,3.4173473655494755,0.07042613053824234,0.392680069174951,simulated,simulated,simulated,3
18242,0,1,2,2,1,3,4,1,5,0.4124859094551847,1.3874539297363828,3.4173473655494755,0.10127389340581715,0.4169703616593038,simulated,simulated,simulated,3
13656,0,1,2,3,4,2,3,3,3,0.41247567134759233,1.4152898801012213,3.4173473655494755,0.10942961612098989,0.4354638717961934,simulated,simulated,simulated,5
18879,0,1,2,3,4,3,2,0,5,0.4124654304076829,1.4835044936732702,3.4173473655494755,0.12940113294983155,0.47050248321605603,simulated,simulated,simulated,3
13016,0,1,2,3,2,2,3,4,1,0.4124541842980085,1.4037618214651204,3.4173473655494755,0.10607770930598852,0.4354858660961475,simulated,simulated,simulated,5
19885,0,1,2,3,1,0,2,4,5,0.4124540644300638,1.4289886140398642,3.4173473655494755,0.11345980995500834,0.4198511303500232,simulated,simulated,simulated,3
15321,0,1,2,3,2,4,0,1,3,0.41245013986807444,1.3443941583771644,3.4173473655494755,0.08870931343721442,0.46151116199270825,simulated,simulated,simulated,3
18748,0,1,2,2,3,1,4,5,0,0.41243825389163535,1.4922471818705703,3.4173473655494755,0.13198663534326452,0.46471889394704746,simulated,simulated,simulated,2
16846,0,1,2,3,3,2,2,4,1,0.4124263273363038,1.4065661347665697,3.4173473655494755,0.10692617740301993,0.4441200060407374,simulated,simulated,simulated,4
15219,0,1,2,3,1,4,2,0,2,0.4124172277357989,1.3846635873752222,3.4173473655494755,0.10052605223107455,0.42035561040512603,simulated,simulated,simulated,5
11887,0,1,1,2,1,1,3,2,4,0.4124067444500217,1.2961850205171337,3.4173473655494755,0.07464552784521519,0.3962228334840481,simulated,simulated,simulated,4
14459,0,1,2,3,4,4,1,0,1,0.4123816818326791,1.41497636395058,3.4173473655494755,0.10943186308909561,0.47081949878475404,simulated,simulated,simulated,4
15478,0,1,2,3,4,4,1,4,0,0.41236621776541216,1.446390483474062,3.4173473655494755,0.11863987218124653,0.4628293421690297,simulated,simulated,simulated,4
16473,0,1,2,0,2,3,4,4,3,0.4123626154712323,1.2218379967104087,3.4173473655494755,0.052933886674261334,0.3224242594696938,simulated,simulated,simulated,5
15847,0,1,2,3,1,1,2,4,3,0.41234199379217573,1.4023637852975348,3.4173473655494755,0.1057807999990018,0.4158930911720914,simulated,simulated,simulated,4
20016,0,1,2,3,2,4,2,2,5,0.41233991001294257,1.4459071244560913,3.4173473655494755,0.11852473718111697,0.4552328248438846,simulated,simulated,simulated,4
17781,0,1,2,0,1,3,4,3,4,0.412301825720772,1.18884282575605,3.4173473655494755,0.043339476813764495,0.26929860833139996,simulated,simulated,simulated,4
11824,0,1,2,3,4,2,2,3,2,0.4122961075813991,1.4713320052376118,3.4173473655494755,0.12600848588146252,0.44504350632477363,simulated,simulated,simulated,4
17848,0,1,2,3,1,4,2,1,0,0.4122786100044946,1.3886027519016348,3.4173473655494755,0.10181736651471757,0.41798339567285303,simulated,simulated,simulated,3
20051,0,1,2,1,1,2,3,4,5,0.4122755422706441,1.281454279166529,3.4173473655494755,0.07046615232356468,0.3762177367498648,simulated,simulated,simulated,4
11770,0,1,2,3,4,3,4,4,3,0.41223360380564555,1.4676501053551596,3.4173473655494755,0.1249935750754941,0.4565092168696475,simulated,simulated,simulated,5
