,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
21232,6,7,1,4,3,8,5,0,2,0.7068647129252388,1.7530612423846794,99.6932552694414,-2.8509159775742634e-16,0.0,"Mualang (Austronesian, Malayo-Sumbawan)",asia,real,2
21228,7,8,0,6,3,2,5,4,1,0.7068647129252388,1.7530612423846796,99.6932552694414,-2.8509159775742634e-16,2.220446049250313e-16,Korean (Koreanic),asia,real,2
21199,4,3,5,8,1,0,6,7,2,0.7068647129252388,1.7530612423846796,99.6932552694414,-2.8509159775742634e-16,2.220446049250313e-16,Tuvinian (Turkic),asia,real,2
21250,0,4,3,8,1,7,6,5,2,0.7068647129252388,1.7530612423846796,99.6932552694414,-2.8509159775742634e-16,2.220446049250313e-16,[AM-26]  Mapudungun (Araucanian) ,americas,real,2
21245,4,2,7,3,6,5,1,8,0,0.7068647129252388,1.7530612423846796,99.6932552694414,-2.8509159775742634e-16,-2.220446049250313e-16,"Arapaho (Algic, Algonquian) ",americas,real,2
21223,2,7,3,8,0,6,4,1,5,0.7068647129252388,1.7530612423846796,99.6932552694414,-2.8509159775742634e-16,3.3306690738754696e-16,"Arabic, Modern Standard (Afro-Asiatic, Semitic)",asia,real,2
21238,4,5,7,8,3,2,1,0,6,0.7068647129252388,1.7530612423846796,99.6932552694414,-2.8509159775742634e-16,2.220446049250313e-16,"[AM-21]  Kodiak Alutiiq (Eskimo-Aleut, Aleut) ",americas,real,2
21233,2,8,0,6,1,4,7,5,3,0.7068647129252388,1.7530612423846799,99.6932552694414,-2.8509159775742634e-16,3.3306690738754696e-16,"Khasi (Austroasiatic, Khasi-Palaung)",asia,real,2
21350,0,6,2,3,4,5,1,8,7,0.7068647129252388,1.7530612423846796,99.6932552694414,-2.8509159775742634e-16,0.0,"[OC-11]  Fijian (Austronesian, Oceanic)",oceania,real,2
21187,3,2,1,6,7,0,8,5,4,0.7068647129252386,1.7530612423846794,32.3847259911953,-6.582202387198964e-16,4.796163466380676e-14,Turkish (Turkic),europe,real,2
21214,8,6,5,3,0,4,7,2,1,0.7068647129252386,1.7530612423846796,32.3847259911953,-6.582202387198964e-16,4.773959005888173e-14,"Burushaski, Yasin (Burushaski)",asia,real,2
21145,0,1,2,3,4,5,6,7,8,0.7068647129252386,1.7530612423846796,32.3847259911953,-6.582202387198964e-16,4.796163466380676e-14,simulated,simulated,simulated,2
