,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
21270,2,6,5,7,0,4,3,8,1,0.35149278411757545,1.7530612423846796,81.14707099271315,-1.4009974276437517e-15,2.8310687127941492e-14,"[AM-44]  Trio (Cariban, Guianan)",americas,real,2
21271,6,8,5,2,0,4,3,1,7,0.35149278411757545,1.7530612423846796,81.14707099271315,-1.4009974276437517e-15,2.808864252301646e-14,[AM-50]  Yuracaré (Yuracaré) ,americas,real,2
21193,7,4,0,5,3,1,2,8,6,0.35149278411757545,1.7530612423846796,81.14707099271315,-1.4009974276437517e-15,2.8310687127941492e-14,"Bantawa (Sino-Tibetan, Kiranti)",asia,real,2
21262,1,5,6,0,3,7,4,2,8,0.35149278411757523,1.75306124238468,81.14707099271315,-1.1820915795744154e-15,2.8310687127941492e-14,"Apache, San Carlos (Athabaskan-Eyak-Tlingit, Athabaskan) ",americas,real,2
21349,3,5,2,0,7,4,6,1,8,0.35149278411757523,1.7530612423846796,81.14707099271315,-1.1820915795744154e-15,2.8310687127941492e-14,"[OC-48]  Yidiɲ (Pama-Nyungan, Yimidhirr-Yalanji-Yidinic)",oceania,real,2
21252,8,1,3,4,6,7,2,0,5,0.35149278411757523,1.7530612423846799,81.14707099271315,-1.1820915795744154e-15,2.842170943040401e-14,"[AM-38]  Quechua, Yauyos (Quechuan, Central Quechua I)",americas,real,2
21228,7,8,0,6,3,2,5,4,1,0.351492784117575,1.7530612423846796,81.14707099271315,-9.631857315050793e-16,2.786659791809143e-14,Korean (Koreanic),asia,real,2
21352,6,8,4,2,3,0,7,1,5,0.351492784117575,1.7530612423846796,81.14707099271315,-9.631857315050793e-16,2.808864252301646e-14,[OC-28]  Ngan'gityemerri (Southern Daly),oceania,real,2
21343,3,8,5,2,4,0,1,7,6,0.351492784117575,1.7530612423846796,81.14707099271315,-9.631857315050793e-16,2.808864252301646e-14,"[OC-19]  Komnzo (Morehead-Wasur, Eastern Tonda)",oceania,real,2
21235,0,8,6,1,7,4,5,2,3,0.351492784117575,1.7530612423846796,81.14707099271315,-9.631857315050793e-16,2.808864252301646e-14,"[AM-18]  Inuktitut, Western Canadian (Eskimo-Aleut, Eskimo) ",americas,real,2
21345,6,1,5,4,0,3,7,8,2,0.351492784117575,1.7530612423846796,81.14707099271315,-9.631857315050793e-16,2.8310687127941492e-14,"[OC-50]  Yuwaalaraay (Pama-Nyungan, Wiradhuric)",oceania,real,2
21182,3,4,0,5,6,1,7,8,2,0.351492784117575,1.7530612423846796,81.14707099271315,-9.631857315050793e-16,2.8310687127941492e-14,Catalan,europe,real,2
21245,4,2,7,3,6,5,1,8,0,0.351492784117575,1.7530612423846796,81.14707099271315,-9.631857315050793e-16,2.8310687127941492e-14,"Arapaho (Algic, Algonquian) ",americas,real,2
21341,2,7,8,0,6,1,4,5,3,0.351492784117575,1.7530612423846794,81.14707099271315,-9.631857315050793e-16,2.8310687127941492e-14,"[OC-8]  Djapu (Pama-Nyungan, Yuulngu) ",oceania,real,2
21233,2,8,0,6,1,4,7,5,3,0.351492784117575,1.7530612423846799,81.14707099271315,-9.631857315050793e-16,2.808864252301646e-14,"Khasi (Austroasiatic, Khasi-Palaung)",asia,real,2
21166,1,7,3,6,2,5,0,8,4,0.351492784117575,1.7530612423846794,81.14707099271315,-9.631857315050793e-16,2.8310687127941492e-14,"Old Church Slavonic (Indo-European, Slavic)",europe,real,2
21356,1,8,7,6,2,5,3,4,0,0.351492784117575,1.7530612423846799,81.14707099271315,-9.631857315050793e-16,2.808864252301646e-14,"[OC-49]  Yindjibarndi  (Pama-Nyungan, Pilbara)",oceania,real,2
21255,5,4,0,2,8,1,6,7,3,0.351492784117575,1.7530612423846794,81.14707099271315,-9.631857315050793e-16,2.842170943040401e-14,"[AM-17]  Hualapai (Cochimi-Yuman, Yuman) ",americas,real,2
21161,2,8,1,3,7,0,5,4,6,0.351492784117575,1.7530612423846796,81.14707099271315,-9.631857315050793e-16,2.808864252301646e-14,Basque,europe,real,2
21360,0,8,5,7,1,4,3,6,2,0.351492784117575,1.7530612423846796,81.14707099271315,-9.631857315050793e-16,2.808864252301646e-14,"[OC-21]  Maori (Southern Cook Islands) (Austronesian, Oceanic)",oceania,real,2
21362,7,8,0,2,4,3,6,5,1,0.351492784117575,1.7530612423846796,81.14707099271315,-9.631857315050793e-16,2.808864252301646e-14,"[OC-47]  Yawuru (Nyulnyulan, Eastern)",oceania,real,2
21336,6,1,2,8,0,4,5,7,3,0.3514927841175748,1.7530612423846799,81.14707099271315,-7.442798834357431e-16,2.842170943040401e-14,[OC-17]  Jingulu (Mirndi),oceania,real,2
21170,4,7,2,3,1,0,8,6,5,0.3514927841175748,1.7530612423846794,81.14707099271315,-7.442798834357431e-16,2.8310687127941492e-14,"German (Indo-European, Germanic)",europe,real,2
21231,5,7,8,6,1,2,4,0,3,0.3514927841175748,1.7530612423846794,81.14707099271315,-7.442798834357431e-16,2.8310687127941492e-14,Ainu (Ainu),asia,real,2
21232,6,7,1,4,3,8,5,0,2,0.3514927841175748,1.7530612423846794,81.14707099271315,-7.442798834357431e-16,2.8310687127941492e-14,"Mualang (Austronesian, Malayo-Sumbawan)",asia,real,2
21145,0,1,2,3,4,5,6,7,8,0.3514927841175748,1.7530612423846796,81.14707099271315,-7.442798834357431e-16,2.8310687127941492e-14,simulated,simulated,simulated,2
21244,7,3,4,8,6,5,1,2,0,0.3514927841175748,1.7530612423846799,81.14707099271315,-7.442798834357431e-16,2.842170943040401e-14,"[AM-15]  Garifuna (Arawakan, Caribbean Arawakan) ",americas,real,2
21294,1,3,7,2,4,8,5,6,0,0.3514927841175748,1.7530612423846794,81.14707099271315,-7.442798834357431e-16,2.842170943040401e-14,"Ngizim (Afro-Asiatic, Chadic)",africa,real,2
21329,8,1,6,3,4,5,7,2,0,0.3514927841175748,1.7530612423846799,81.14707099271315,-7.442798834357431e-16,2.808864252301646e-14,"Arrernte, Eastern (Pama-Nyungan, Aranda) ",oceania,real,2
21350,0,6,2,3,4,5,1,8,7,0.3514927841175748,1.7530612423846796,81.14707099271315,-7.442798834357431e-16,2.842170943040401e-14,"[OC-11]  Fijian (Austronesian, Oceanic)",oceania,real,2
21359,8,5,1,4,6,2,7,3,0,0.3514927841175748,1.7530612423846796,81.14707099271315,-7.442798834357431e-16,2.842170943040401e-14,[OC-45]  Wardaman (Yangmanic),oceania,real,2
21259,7,0,4,3,1,8,2,5,6,0.3514927841175748,1.7530612423846794,81.14707099271315,-7.442798834357431e-16,2.842170943040401e-14,"[AM-20]  Klamath (Penutian, Klamath-Modoc) ",americas,real,2
21313,6,4,2,7,8,1,5,0,3,0.35149278411757456,1.7530612423846799,81.14707099271315,-5.253740353664069e-16,2.842170943040401e-14,"Tamasheq, Tadraq (Afro-Asiatic, Berber)",africa,real,2
21183,8,0,3,6,5,7,2,4,1,0.35149278411757434,1.7530612423846799,81.14707099271315,-3.0646818729707067e-16,2.842170943040401e-14,"Macedonian (Indo-European, Slavic)",europe,real,2
