,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
21341,2,7,8,0,6,1,4,5,3,0.3747459854823445,1.7530612423846794,100.0,-9.237055564881303e-16,-2.220446049250313e-16,"[OC-8]  Djapu (Pama-Nyungan, Yuulngu) ",oceania,real,2
21227,0,5,1,7,4,6,3,2,8,0.3747459854823445,1.7530612423846796,100.0,-9.237055564881303e-16,2.220446049250313e-16,"Yukaghir, Kolyma (Yukaghir)",asia,real,2
21262,1,5,6,0,3,7,4,2,8,0.3747459854823445,1.75306124238468,100.0,-9.237055564881303e-16,0.0,"Apache, San Carlos (Athabaskan-Eyak-Tlingit, Athabaskan) ",americas,real,2
21254,6,0,7,5,4,3,8,2,1,0.3747459854823445,1.7530612423846799,100.0,-9.237055564881303e-16,-2.220446049250313e-16,"[AM-24]  Lakota (Siouan, Core Siouan)",americas,real,2
21329,8,1,6,3,4,5,7,2,0,0.3747459854823445,1.7530612423846799,100.0,-9.237055564881303e-16,2.220446049250313e-16,"Arrernte, Eastern (Pama-Nyungan, Aranda) ",oceania,real,2
21182,3,4,0,5,6,1,7,8,2,0.3747459854823445,1.7530612423846796,100.0,-9.237055564881303e-16,-2.220446049250313e-16,Catalan,europe,real,2
21302,2,3,6,4,7,0,5,1,8,0.3747459854823445,1.7530612423846796,100.0,-9.237055564881303e-16,0.0,"Khoekhoe, Nama (Khoe-Kwadi)",africa,real,2
21342,8,6,4,1,0,7,5,3,2,0.3747459854823445,1.7530612423846796,100.0,-9.237055564881303e-16,2.220446049250313e-16,"[OC-5]  Bardi (Nyulnyulan, Western) ",oceania,real,2
21313,6,4,2,7,8,1,5,0,3,0.3747459854823445,1.7530612423846799,100.0,-9.237055564881303e-16,2.220446049250313e-16,"Tamasheq, Tadraq (Afro-Asiatic, Berber)",africa,real,2
21359,8,5,1,4,6,2,7,3,0,0.3747459854823445,1.7530612423846796,100.0,-9.237055564881303e-16,3.3306690738754696e-16,[OC-45]  Wardaman (Yangmanic),oceania,real,2
21245,4,2,7,3,6,5,1,8,0,0.3747459854823443,1.7530612423846796,98.47565676209298,-7.215415048987163e-16,-2.220446049250313e-16,"Arapaho (Algic, Algonquian) ",americas,real,2
21255,5,4,0,2,8,1,6,7,3,0.3747459854823443,1.7530612423846794,98.47565676209298,-7.215415048987163e-16,2.220446049250313e-16,"[AM-17]  Hualapai (Cochimi-Yuman, Yuman) ",americas,real,2
21279,2,7,3,5,1,8,4,0,6,0.3747459854823443,1.7530612423846796,98.47565676209298,-7.215415048987163e-16,2.220446049250313e-16,"Yoruba (Atlantic-Congo, Defoid)",africa,real,2
21345,6,1,5,4,0,3,7,8,2,0.3747459854823443,1.7530612423846796,98.47565676209298,-7.215415048987163e-16,-2.220446049250313e-16,"[OC-50]  Yuwaalaraay (Pama-Nyungan, Wiradhuric)",oceania,real,2
21244,7,3,4,8,6,5,1,2,0,0.37474598548234406,1.7530612423846799,98.47565676209298,-5.050790534291014e-16,2.220446049250313e-16,"[AM-15]  Garifuna (Arawakan, Caribbean Arawakan) ",americas,real,2
21362,7,8,0,2,4,3,6,5,1,0.37474598548234406,1.7530612423846796,98.47565676209298,-5.050790534291014e-16,2.220446049250313e-16,"[OC-47]  Yawuru (Nyulnyulan, Eastern)",oceania,real,2
