,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
21332,0,8,3,5,6,1,7,4,2,0.5421191990589658,1.7530612423846796,100.0,-7.105427357601002e-16,2.220446049250313e-16,[OC-45]  Wardaman (Yangmanic),oceania,real,2
21328,3,8,5,6,0,1,7,4,2,0.5421191990589658,1.7530612423846796,100.0,-7.105427357601002e-16,2.220446049250313e-16,"[OC-50]  Yuwaalaraay (Pama-Nyungan, Wiradhuric)",oceania,real,2
21324,8,6,2,7,5,1,3,4,0,0.5421191990589658,1.7530612423846796,100.0,-7.105427357601002e-16,2.220446049250313e-16,"[OC-5]  Bardi (Nyulnyulan, Western) ",oceania,real,2
21197,8,4,5,0,2,1,3,6,7,0.5421191990589658,1.7530612423846796,100.0,-7.105427357601002e-16,2.220446049250313e-16,"Mualang (Austronesian, Malayo-Sumbawan)",asia,real,2
21212,6,3,5,1,8,4,0,7,2,0.5421191990589658,1.7530612423846794,100.0,-7.105427357601002e-16,3.3306690738754696e-16,"Khasi (Austroasiatic, Khasi-Palaung)",asia,real,2
21349,6,4,3,8,1,0,2,5,7,0.5421191990589658,1.7530612423846799,100.0,-7.105427357601002e-16,2.220446049250313e-16,"[OC-8]  Djapu (Pama-Nyungan, Yuulngu) ",oceania,real,2
21343,6,3,4,7,2,8,5,1,0,0.5421191990589656,1.7530612423846794,46.82167699890177,-1.2140406432290177e-15,6.827871601444713e-14,"[OC-47]  Yawuru (Nyulnyulan, Eastern)",oceania,real,2
21191,0,7,3,2,1,5,6,8,4,0.5421191990589656,1.7530612423846799,46.82167699890177,-1.2140406432290177e-15,6.827871601444713e-14,"German (Indo-European, Germanic)",europe,real,2
21291,6,7,1,2,8,5,4,3,0,0.5421191990589656,1.7530612423846794,46.82167699890177,-1.2140406432290177e-15,6.827871601444713e-14,"Ngizim (Afro-Asiatic, Chadic)",africa,real,2
21353,2,3,8,5,4,1,0,7,6,0.5421191990589656,1.7530612423846794,46.82167699890177,-1.2140406432290177e-15,6.850076061937216e-14,[OC-28]  Ngan'gityemerri (Southern Daly),oceania,real,2
21258,1,2,5,8,4,7,3,6,0,0.5421191990589653,1.7530612423846799,46.82167699890177,-9.86408022623577e-16,6.850076061937216e-14,"Arapaho (Algic, Algonquian) ",americas,real,2
21202,8,7,6,2,1,4,0,5,3,0.5421191990589653,1.7530612423846796,46.82167699890177,-9.86408022623577e-16,6.850076061937216e-14,Korean (Koreanic),asia,real,2
21157,7,5,4,0,8,1,2,3,6,0.5421191990589653,1.7530612423846796,46.82167699890177,-9.86408022623577e-16,6.827871601444713e-14,Turkish (Turkic),europe,real,2
21174,7,8,1,5,2,3,0,4,6,0.5421191990589653,1.7530612423846796,46.82167699890177,-9.86408022623577e-16,6.850076061937216e-14,Basque,europe,real,2
21196,3,1,8,6,0,7,5,4,2,0.5421191990589653,1.7530612423846796,46.82167699890177,-9.86408022623577e-16,6.850076061937216e-14,"Bantawa (Sino-Tibetan, Kiranti)",asia,real,2
21296,4,0,5,8,2,6,7,1,3,0.5421191990589653,1.7530612423846796,46.82167699890177,-9.86408022623577e-16,6.827871601444713e-14,"Hausa (Afro-Asiatic, Chadic)",africa,real,2
21237,3,7,5,0,2,1,6,4,8,0.5421191990589653,1.75306124238468,46.82167699890177,-9.86408022623577e-16,6.794564910705958e-14,"[AM-17]  Hualapai (Cochimi-Yuman, Yuman) ",americas,real,2
21359,3,7,4,5,8,1,6,2,0,0.5421191990589653,1.7530612423846796,46.82167699890177,-9.86408022623577e-16,6.850076061937216e-14,"Arrernte, Eastern (Pama-Nyungan, Aranda) ",oceania,real,2
21278,6,3,7,8,1,2,4,5,0,0.5421191990589653,1.7530612423846796,46.82167699890177,-9.86408022623577e-16,6.850076061937216e-14,"Yoruba (Atlantic-Congo, Defoid)",africa,real,2
21249,5,6,3,2,1,0,7,8,4,0.5421191990589653,1.7530612423846799,46.82167699890177,-9.86408022623577e-16,6.827871601444713e-14,"[AM-44]  Trio (Cariban, Guianan)",americas,real,2
21257,0,8,3,1,2,5,7,6,4,0.5421191990589653,1.7530612423846799,46.82167699890177,-9.86408022623577e-16,6.850076061937216e-14,"[AM-15]  Garifuna (Arawakan, Caribbean Arawakan) ",americas,real,2
21336,6,7,2,1,4,8,5,3,0,0.5421191990589651,1.7530612423846794,46.82167699890177,-7.587754020181362e-16,6.850076061937216e-14,"[OC-49]  Yindjibarndi  (Pama-Nyungan, Pilbara)",oceania,real,2
